"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAST2017792","RES","CLS","25 Grove Ln","22406","Stafford, VA","Detached","3,729","5","4","1","","05/20/22","$953,289.57","$953,290","0","0","Standard","Standard Sale","VA","1.00","2022","Yes","","Excellent","WALNUT GROVE","WALNUT GROVE ESTATES"
"VAST2017784","RES","CLS","558 Holly Corner Rd","22406","Stafford, VA","Detached","3,504","4","3","","","03/24/22","$680,550.00","$680,550","0","0","Standard","Standard Sale","Cash","3.01","2022","Yes","","Excellent","MEADOW PARK",""
"VAST2017756","RES","CLS","967 Mountain View Rd","22406","Stafford, VA","Detached","2,600","4","4","","","11/30/22","$831,365.00","$831,365","0","0","Standard","Standard Sale","VA","3.00","2022","Yes","","Excellent","MOUNTAIN VIEW ESTATES",""
"VAST2017690","RES","CLS","425 Greenstead Dr","22554","Stafford, VA","Detached","0","4","3","1","","12/23/22","$634,700.00","$634,700","0","0","Standard","Standard Sale","Conventional","0.17","2022","Yes","","Excellent","NONE AVAILABLE",""
"VAST2017320","RES","CLS","101 Morning Glory Ct","22554","Stafford, VA","Detached","2,789","5","4","1","","11/30/22","$874,007.00","$874,007","0","0","Standard","Standard Sale","VA","0.20","2022","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2017516","RES","CLS","415 Pinewood Rd","22405","Stafford, VA","Detached","4,808","6","5","1","12/14/2022","12/15/22","$989,900.00","$989,900","1","1","Standard","Standard Sale","Conventional","14.53","2022","Yes","","Excellent","WOOD LANDING ESTATES",""
"VAST2017502","RES","CLS","9 Yorktown Dr","22405","Stafford, VA","Detached","2,285","2","2","1","12/27/2022","12/30/22","$295,000.00","$311,200","6","6","Standard","Standard Sale","Cash","0.38","1988","No","","Major Rehab Needed","BLYTHEDALE","BLYTHEDALE"
"VAST2017328","RES","CLS","2130 Priscilla Ct","22556","Stafford, VA","Detached","2,936","3","3","1","","03/03/22","$754,861.00","$754,861","0","0","Standard","Standard Sale","Conventional","4.02","2022","Yes","","Excellent","ROBERTS RUN","ROBERTS RUN"
"VAST2017330","RES","CLS","411 Oxford Dr","22405","Stafford, VA","Detached","2,603","3","2","","","12/02/22","$360,000.00","$360,000","0","71","Standard","Standard Sale","Cash","0.25","1953","No","","","ARGYLE HEIGHTS","ARGYLE HEIGHTS"
"VAST2017322","RES","CLS","162 Shaded Valley Ct","22554","Stafford, VA","End of Row/Townhouse","2,079","3","2","1","","09/12/22","$508,937.00","$508,937","0","0","Standard","Standard Sale","VA","0.08","2022","Yes","","Excellent","WHITSON WOODS",""
"VAST2017240","RES","CLS","134 Oakwood Dr","22554","Stafford, VA","Detached","1,667","3","2","1","12/15/2022","12/30/22","$399,900.00","$400,000","4","4","Standard","Standard Sale","VA","0.28","1986","No","","","HERITAGE OAKS","HERITAGE OAKS"
"VAST2017212","RES","CLS","500 Coastal Ave","22554","Stafford, VA","Detached","3,632","4","3","1","12/03/2022","12/23/22","$699,500.00","$680,000","3","3","Standard","Standard Sale","VA","0.17","2020","No","","","EMBREY MILL","EMBREY MILL"
"VAST2017204","RES","CLS","854 Courthouse Rd","22554","Stafford, VA","Detached","3,797","4","3","0","12/08/2022","12/30/22","$575,000.00","$550,000","13","13","Standard","Standard Sale","Conventional","1.00","1974","No","","Below Average","STAFFORD COUNTY",""
"VAST2017202","RES","CLS","2065 Aquia Dr","22554","Stafford, VA","Detached","1,828","3","2","1","11/30/2022","12/16/22","$469,000.00","$469,000","5","5","Standard","Standard Sale","VA","0.57","1988","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2017186","RES","CLS","11 Brown Cir","22405","Stafford, VA","Detached","2,332","5","3","0","11/27/2022","12/30/22","$410,000.00","$415,000","3","3","Standard","Standard Sale","FHA","0.28","1993","No","","","SWEETBRIAR WOODS","SWEETBRIAR WOODS"
"VAST2017188","RES","CLS","187 Tanglewood Ln","22554","Stafford, VA","Detached","1,342","3","2","","11/28/2022","12/23/22","$349,900.00","$362,500","6","35","Standard","Standard Sale","VA","0.33","1986","No","","Excellent","SHADOW WOODS","SHADOW WOODS"
"VAST2016488","RES","CLS","19 Whaleback Ln","22406","Stafford, VA","Detached","1,516","2","2","","12/07/2022","12/27/22","$420,000.00","$415,000","6","6","Standard","Standard Sale","Conventional","0.14","2013","No","","Excellent","CELEBRATE VIRGINIA NORTH","CELEBRATE VIRGINIA NORTH"
"VAST2016256","RES","CLS","108 James Ln","22556","Stafford, VA","Detached","1,796","3","2","","11/21/2022","12/20/22","$365,000.00","$365,000","1","1","Standard","Standard Sale","FHA","0.46","1977","No","","Very Good","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2016970","RES","CLS","100 Tradewinds Ter","22554","Stafford, VA","End of Row/Townhouse","2,496","4","3","1","12/06/2022","12/21/22","$390,000.00","$380,000","4","4","Standard","Standard Sale","Cash","0.08","2006","No","","","PORT AQUIA","PORT AQUIA"
"VAST2017076","RES","CLS","16 Geddy Way","22554","Stafford, VA","Detached","1,050","3","1","","11/22/2022","12/19/22","$299,000.00","$310,000","7","7","Standard","Standard Sale","VA","0.51","1986","No","","","STAFFORD GREENS","STAFFORD GREENS"
"VAST2017070","RES","CLS","601 Perry Dr","22405","Stafford, VA","Detached","1,320","3","1","1","12/16/2022","12/27/22","$275,500.00","$275,500","7","7","Standard","Standard Sale","Conventional","0.00","1973","No","","Average","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2017060","RES","CLS","119 Mountain Path","22554","Stafford, VA","Detached","3,600","5","3","","","08/18/22","$734,915.00","$734,915","0","0","Standard","Standard Sale","Conventional","0.31","2022","Yes","","Excellent","NONE AVAILABLE",""
"VAST2016996","RES","CLS","902 Kings Crest Dr","22554","Stafford, VA","Interior Row/Townhouse","2,844","2","3","1","12/09/2022","12/27/22","$305,000.00","$290,000","6","6","Standard","Standard Sale","VA","0.04","1997","No","","Good","POTOMAC HILLS","POTOMAC HILLS"
"VAST2017034","RES","CLS","151 Basalt Dr","22406","Stafford, VA","Detached","3,120","4","3","1","","12/15/22","$537,000.00","$537,000","0","0","Standard","Standard Sale","VA","0.30","2000","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2017032","RES","CLS","656 Village Pkwy","22406","Stafford, VA","Detached","3,343","5","3","1","11/29/2022","12/28/22","$619,991.00","$625,000","13","13","Standard","Standard Sale","VA","0.24","2007","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2017014","RES","CLS","357 Eustace Rd","22554","Stafford, VA","Detached","2,556","4","2","1","","02/18/22","$475,000.00","$475,000","0","0","Standard","Standard Sale","Conventional","0.31","1996","No","","","PARK RIDGE","PARK RIDGE"
"VAST2016854","RES","CLS","607 Stafford Glen Ct","22554","Stafford, VA","Interior Row/Townhouse","1,888","3","3","1","11/27/2022","12/22/22","$350,000.00","$340,000","14","14","Standard","Standard Sale","Conventional","0.04","1994","No","","","COURTS AT STAFFORD","COURTS AT STAFFORD"
"VAST2016948","RES","CLS","110 Ben Neuis Pl","22405","Stafford, VA","End of Row/Townhouse","1,632","3","2","1","12/07/2022","12/21/22","$299,900.00","$295,000","10","10","Standard","Standard Sale","Conventional","","1993","No","","","HEATHER HILLS/BRIGHTFLD","HEATHER HILLS/BRIGHTFLD"
"VAST2016956","RES","CLS","318 Tree Line Dr","22405","Stafford, VA","Interior Row/Townhouse","2,130","3","2","2","11/30/2022","12/30/22","$389,999.00","$389,999","0","0","Standard","Standard Sale","FHA","0.04","2019","No","","","RAPPAHANNOCK LANDING",""
"VAST2016952","RES","CLS","103 Bonair St","22405","Stafford, VA","Interior Row/Townhouse","1,816","4","2","","12/02/2022","12/22/22","$299,000.00","$305,000","14","14","Standard","Standard Sale","VHDA","0.04","1997","No","","Very Good","CHARLESTOWN COMMONS","CHARLESTON COMMONS"
"VAST2016950","RES","CLS","107 Dribbler Way","22554","Stafford, VA","Detached","0","6","3","","","10/28/22","$874,990.00","$874,990","0","18","Standard","Standard Sale","Builders Terms, Conventional","0.31","2022","Yes","","Excellent","HAMPTON OAKS",""
"VAST2016902","RES","CLS","316 Greenbank Rd","22406","Stafford, VA","Detached","702","2","1","","12/05/2022","12/22/22","$160,000.00","$160,000","6","6","Standard","Standard Sale","Cash","1.02","1967","No","","","NONE AVAILABLE",""
"VAST2016930","RES","CLS","202 Ridgemore St","22405","Stafford, VA","Detached","1,215","3","1","1","12/07/2022","12/23/22","$349,900.00","$344,000","21","21","Standard","Standard Sale","Conventional","0.34","1966","No","","","SPRING VALLEY","SPRING VALLEY"
"VAST2016742","RES","CLS","425 Alder Dr","22554","Stafford, VA","Detached","4,055","4","3","1","12/01/2022","12/30/22","$650,000.00","$650,000","11","11","Standard","Standard Sale","VA","0.11","2017","No","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2016720","RES","CLS","95 Hamlin Dr","22405","Stafford, VA","Detached","3,437","3","2","1","11/14/2022","12/16/22","$500,000.00","$500,000","5","5","Standard","Standard Sale","Conventional","0.46","1994","No","","Excellent","RIDGE POINTE","RIDGE POINTE"
"VAST2016908","RES","CLS","78 Glacier Way","22554","Stafford, VA","Detached","3,104","5","3","1","11/30/2022","12/20/22","$495,000.00","$496,000","20","20","Standard","Standard Sale","VA","0.12","2005","No","","","WIDEWATER VILLAGE","WIDEWATER VILLAGE"
"VAST2016876","RES","CLS","411 Madison Ct","22556","Stafford, VA","Interior Row/Townhouse","1,120","3","1","1","12/14/2022","12/22/22","$260,000.00","$260,000","23","23","Standard","Standard Sale","FHA","","1985","No","","","STAFFORD MEADOWS","STAFFORD MEADOWS"
"VAST2016860","RES","CLS","112 Hyde Park #110","22556","Stafford, VA","Interior Row/Townhouse","1,054","2","3","1","11/27/2022","12/14/22","$255,000.00","$255,000","12","12","Standard","Standard Sale","Cash","","1990","No","","","SUNNINGDALE MEADOWS","SUNNINGDALE MEADOWS"
"VAST2016858","RES","CLS","375 Hope Rd","22554","Stafford, VA","Detached","3,330","5","3","1","11/14/2022","12/19/22","$625,000.00","$598,000","5","5","Standard","Standard Sale","Conventional","1.08","2020","No","","Excellent","KENWORTHY",""
"VAST2016842","RES","CLS","25 Webb Ct","22556","Stafford, VA","Detached","3,544","5","3","1","11/26/2022","12/23/22","$545,000.00","$520,000","16","16","Standard","Standard Sale","Conventional","0.21","2002","No","","Very Good","APPLE GROVE","APPLE GROVE"
"VAST2016846","RES","CLS","80 Jacobs Ln","22406","Stafford, VA","Detached","936","2","1","","11/17/2022","12/19/22","$309,900.00","$300,000","11","11","Standard","Standard Sale","Conventional","1.11","1954","No","","","NONE AVAILABLE",""
"VAST2016724","RES","CLS","20 Alice Ct","22556","Stafford, VA","Interior Row/Townhouse","1,940","3","2","1","11/18/2022","12/16/22","$310,000.00","$310,000","8","8","Standard","Standard Sale","VA","0.03","1971","No","","Excellent","STAFFORDBOROUGH TOWNHOUSES","STAFFORDBOROUGH"
"VAST2016808","RES","CLS","63 Dorothy Ln","22554","Stafford, VA","Detached","1,944","4","2","1","11/25/2022","12/22/22","$484,900.00","$484,900","21","21","Standard","Standard Sale","VA","0.20","1993","No","2022","","STONE HILL ESTATES","STONE HILL ESTATES"
"VAST2016826","RES","CLS","602 Wind Ridge Dr","22554","Stafford, VA","Interior Row/Townhouse","902","2","1","1","11/28/2022","12/30/22","$260,000.00","$260,000","25","25","Standard","Standard Sale","VA","0.04","1988","No","","","POTOMAC HILLS","POTOMAC HILLS"
"VAST2015800","RES","CLS","1118 Aquia Dr","22554","Stafford, VA","Detached","3,780","4","3","1","11/16/2022","12/13/22","$649,000.00","$640,000","7","7","Standard","Standard Sale","Conventional","0.29","2015","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2015128","RES","CLS","159 Doe Way","22406","Stafford, VA","Detached","4,250","5","4","1","11/11/2022","11/22/22","$625,000.00","$625,000","3","3","Standard","Standard Sale","Cash","5.00","1993","No","","Good, Average","HARTLAKE ESTATES","HARTLAKE ESTATES"
"VAST2016762","RES","CLS","2030 Aquia Dr","22554","Stafford, VA","Detached","2,964","4","3","1","11/14/2022","12/16/22","$499,900.00","$550,000","5","5","Standard","Standard Sale","Conventional","0.38","2013","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2016812","RES","CLS","9 Patriot Way","22554","Stafford, VA","Detached","3,916","6","5","","12/06/2022","12/29/22","$674,900.00","$674,900","33","156","Standard","Standard Sale","VA","0.22","2001","No","","","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2016734","RES","CLS","211 Potomac Hills Dr","22554","Stafford, VA","End of Row/Townhouse","2,022","3","3","1","12/17/2022","12/19/22","$329,900.00","$335,000","9","9","Standard","Standard Sale","FHA","0.07","1993","No","","Good","POTOMAC HILLS","POTOMAC HILLS"
"VAST2016710","RES","CLS","807 Carnaby St","22554","Stafford, VA","Interior Row/Townhouse","2,248","3","2","2","11/21/2022","12/07/22","$415,000.00","$415,000","19","19","Standard","Standard Sale","Conventional","0.04","2008","No","","","SUMMIT RIDGE","SUMMIT RIDGE"
"VAST2016806","RES","CLS","105 Furrow St","22406","Stafford, VA","Detached","5,537","4","4","1","","11/03/22","$1,106,000.00","$1,106,000","0","0","Standard","Standard Sale","VA","3.02","2022","Yes","","Excellent","ESTATES AT ROCKY PEN",""
"VAST2016756","RES","CLS","133 Meadows Rd","22406","Stafford, VA","Detached","1,792","4","2","0","11/30/2022","12/16/22","$299,900.00","$300,000","27","27","Standard","Standard Sale","Cash","5.00","1985","No","","","STONEHOUSE WOODED ESTATES","STONEHOUSE WOODED EST"
"VAST2016780","RES","CLS","119 Brickert","22405","Stafford, VA","Detached","2,335","4","2","2","11/06/2022","12/16/22","$482,000.00","$482,000","3","3","Standard","Standard Sale","Conventional","0.30","2016","No","","","PHILLIPS","PHILLIPS"
"VAST2016754","RES","CLS","9 Brisbane Ct","22405","Stafford, VA","Detached","3,870","5","3","1","11/11/2022","12/14/22","$629,900.00","$610,000","8","8","Standard","Standard Sale","Conventional","0.28","2016","No","","Excellent","LEELAND STATION","LEELAND STATION"
"VAST2016768","RES","CLS","32 Lightning Maple Ln","22405","Stafford, VA","Detached","3,813","5","4","1","","10/21/22","$637,600.00","$637,600","0","0","Standard","Standard Sale","Conventional","0.24","2022","Yes","","Excellent","WASHINGTON GARDENS","WASHINGTON GARDENS"
"VAST2016726","RES","CLS","211 Stern Cv","22554","Stafford, VA","Detached","2,694","4","3","0","11/15/2022","11/28/22","$489,900.00","$475,000","13","13","Standard","Standard Sale","Cash","0.53","1986","No","","Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2016642","RES","CLS","356 Boxelder Dr","22554","Stafford, VA","Detached","3,184","5","3","1","12/06/2022","12/09/22","$589,000.00","$580,000","6","6","Standard","Standard Sale","VA","0.13","2019","No","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2016746","RES","CLS","321 Ireland Dr","22406","Stafford, VA","Detached","5,424","5","4","1","","09/29/22","$805,250.00","$866,841","0","0","Standard","Standard Sale","VA","3.00","2022","Yes","","Excellent","SULLIVAN ESTATES","SULLIVAN ESTATES"
"VAST2015614","RES","CLS","170 Basalt Dr","22406","Stafford, VA","Detached","3,720","4","3","1","12/10/2022","12/16/22","$550,000.00","$535,000","5","5","Standard","Standard Sale","FHA","0.28","1998","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2016706","RES","CLS","52 Hayes St","22556","Stafford, VA","Twin/Semi-Detached","3,048","4","3","1","11/15/2022","12/14/22","$460,000.00","$460,000","12","12","Standard","Standard Sale","Conventional","0.10","2003","No","","Excellent","APPLE GROVE","APPLE GROVE"
"VAST2016738","RES","CLS","67 Aspen Hill Dr #55-4","22406","Stafford, VA","Twin/Semi-Detached","1,545","2","3","","","10/12/22","$339,900.00","$337,500","0","0","Standard","Standard Sale","Conventional","0.00","2005","No","","","FALLS RUN","THE VILLAS AT FALLS RUN"
"VAST2016740","RES","CLS","162 Bridgewater Cir","22406","Stafford, VA","Detached","2,654","3","3","","11/23/2022","12/14/22","$399,900.00","$399,900","23","149","Standard","Standard Sale","Cash","0.13","2002","No","","Excellent","FALLS RUN",""
"VAST2016728","RES","CLS","211 Coldspring Dr","22554","Stafford, VA","Detached","2,540","5","3","","11/12/2022","12/06/22","$415,000.00","$415,000","12","31","Standard","Standard Sale","FHA","0.28","1985","No","2022","Excellent","SHADOW WOODS","SHADOW WOODS"
"VAST2015312","RES","CLS","9 Oak Ln","22556","Stafford, VA","Detached","2,160","3","2","0","12/05/2022","12/16/22","$399,000.00","$390,000","9","9","Standard","Standard Sale","Cash","0.49","1961","No","","Good","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2016718","RES","CLS","25 Cedarview Ct","22406","Stafford, VA","Detached","4,082","5","3","1","11/06/2022","12/05/22","$549,990.00","$547,000","6","40","Standard","Standard Sale","Conventional","0.21","2005","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2016608","RES","CLS","402 Ben Neuis Pl","22405","Stafford, VA","Interior Row/Townhouse","2,900","4","3","1","11/11/2022","12/01/22","$299,999.00","$345,000","4","4","Standard","Standard Sale","VA","0.04","1993","No","","","HEATHER HILLS/BRIGHTFLD","HEATHER HILLS/BRIGHTFLD"
"VAST2016694","RES","CLS","1230 White Oak Rd","22405","Stafford, VA","Detached","0","4","3","1","12/09/2022","12/16/22","$199,900.00","$195,900","42","76","Standard","Standard Sale","Cash","3.52","2021","Yes","","Excellent","COLBERT WALKER ESTATES","COLBERT WALKER EST"
"VAST2016586","RES","CLS","204 Kings Crest Dr","22554","Stafford, VA","Interior Row/Townhouse","1,918","3","2","2","11/08/2022","11/30/22","$339,900.00","$345,000","7","7","Standard","Standard Sale","Conventional","0.04","1993","No","2022","Excellent","POTOMAC HILLS","POTOMAC HILLS"
"VAST2016456","RES","CLS","1 Buchanan Dr","22406","Stafford, VA","Detached","1,302","2","2","","12/18/2022","12/29/22","$350,000.00","$335,000","37","37","Standard","Standard Sale","Conventional","0.21","2002","No","","","FALLS RUN",""
"VAST2016676","RES","CLS","220 Brafferton Blvd","22554","Stafford, VA","Detached","3,164","5","3","1","","10/17/22","$734,651.00","$734,651","0","0","Standard","Standard Sale","Conventional","0.21","2022","Yes","","Excellent","HAMPTON RUN",""
"VAST2016584","RES","CLS","12 Brass Ct","22405","Stafford, VA","Detached","3,336","4","3","1","11/25/2022","12/20/22","$515,000.00","$515,000","29","29","Standard","Standard Sale","VA","0.27","2015","No","","Excellent","CRANEWOOD","CRANEWOOD"
"VAST2016598","RES","CLS","201 Arboretum Ln","22405","Stafford, VA","Detached","1,695","4","3","","11/02/2022","12/15/22","$525,000.00","$525,000","6","6","Standard","Standard Sale","Conventional","0.23","2019","No","","","LEELAND STATION","LEELAND STATION"
"VAST2016570","RES","CLS","63 Skyline Dr","22406","Stafford, VA","Detached","1,595","3","2","1","11/22/2022","12/22/22","$425,000.00","$445,000","5","5","Standard","Standard Sale","VA","8.86","1994","No","","","NONE AVAILABLE",""
"VAST2016668","RES","CLS","806 Jett St","22405","Stafford, VA","Detached","1,362","3","1","","10/31/2022","11/08/22","$200,000.00","$220,501","4","4","Standard","Standard Sale","Cash","0.00","1959","No","","","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2016648","RES","CLS","210 Wild Oak Ln #210201","22554","Stafford, VA","Unit/Flat/Apartment","1,050","3","2","1","11/26/2022","12/16/22","$225,000.00","$200,000","11","11","Standard","Standard Sale","Conventional","","2000","No","","Excellent","CARRIAGE POINTE AT AQUIA","CARRIAGE POINTE AT AQUIA"
"VAST2016662","RES","CLS","175 Shaded Valley Ct","22554","Stafford, VA","End of Row/Townhouse","0","3","2","2","10/27/2022","10/27/22","$555,040.00","$555,040","1","1","Standard","Standard Sale","VA","0.08","2022","Yes","","Excellent","WHITSON WOODS",""
"VAST2012674","RES","CLS","30 Randolph Rd","22405","Stafford, VA","Detached","1,659","4","1","0","11/04/2022","11/10/22","$260,000.00","$255,000","9","9","Standard","Standard Sale","Cash","0.00","1954","No","","","FERRY FARMS","FERRY FARMS"
"VAST2016638","RES","CLS","120 Walnut Farms Pkwy","22405","Stafford, VA","Detached","2,793","4","3","1","10/29/2022","11/30/22","$550,000.00","$550,000","4","4","Standard","Standard Sale","Conventional","0.36","2003","No","","Very Good","LEELAND STATION","LEELAND STATION"
"VAST2016596","RES","CLS","57 Summerfield Ln","22405","Stafford, VA","Detached","2,508","4","2","1","11/13/2022","11/30/22","$499,990.00","$490,000","17","17","Standard","Standard Sale","Conventional","0.18","2017","No","","Very Good","DEACON COMMONS",""
"VAST2016326","RES","CLS","215 Betty Lewis Dr","22405","Stafford, VA","Detached","1,780","3","2","","11/21/2022","12/16/22","$409,900.00","$410,000","12","12","Standard","Standard Sale","VA","0.39","1971","No","","Very Good","NORTH FERRY FARMS","NORTH FERRY FARMS"
"VAST2015956","RES","CLS","40 Stefaniga Rd","22556","Stafford, VA","Detached","3,268","5","3","0","10/26/2022","10/26/22","$430,000.00","$430,000","1","1","Standard","Standard Sale","Conventional","3.00","2000","No","","","NONE AVAILABLE",""
"VAST2016590","RES","CLS","28 Short Branch","22556","Stafford, VA","Interior Row/Townhouse","2,202","3","3","1","11/07/2022","12/06/22","$429,900.00","$420,000","11","11","Standard","Standard Sale","Conventional","0.06","2007","No","","Excellent","WOODSTREAM","WOODSTREAM"
"VAST2016620","RES","CLS","10 Marble Ct","22406","Stafford, VA","Detached","2,192","4","2","1","11/10/2022","12/15/22","$465,000.00","$465,000","7","7","Standard","Standard Sale","FHA","0.27","2002","No","","","ENGLAND RUN NORTH","ENGLAND RUN NORTH"
"VAST2016612","RES","CLS","106 Cork St","22554","Stafford, VA","End of Row/Townhouse","1,835","3","2","2","11/15/2022","12/16/22","$375,000.00","$370,000","12","12","Standard","Standard Sale","VA","0.07","2004","No","","Excellent","AZALEA WOODS","AZALEA WOODS"
"VAST2016592","RES","CLS","20 Floyd Ln","22554","Stafford, VA","Detached","2,293","4","2","1","11/05/2022","12/02/22","$475,000.00","$485,000","12","12","Standard","Standard Sale","FHA","1.80","1944","No","2022","Excellent","STAFFORD",""
"VAST2016572","RES","CLS","209 Foresail Cv","22554","Stafford, VA","Detached","3,495","5","3","1","11/28/2022","12/01/22","$549,000.00","$549,000","6","6","Standard","Standard Sale","VA","0.44","1996","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2016284","RES","CLS","100 Barrows Ct","22406","Stafford, VA","Interior Row/Townhouse","1,760","3","3","1","11/06/2022","11/29/22","$315,000.00","$311,000","12","12","Standard","Standard Sale","Conventional","0.07","1992","No","","","SPRING KNOLL","SPRING KNOLL"
"VAST2016520","RES","CLS","118 Mountain Path Ln","22554","Stafford, VA","Detached","3,014","4","4","1","","10/25/22","$726,295.00","$726,295","1","1","Standard","Standard Sale","VA","0.24","2022","Yes","","Excellent","NONE AVAILABLE",""
"VAST2016552","RES","CLS","929 Anvil Rd","22405","Stafford, VA","Interior Row/Townhouse","1,200","3","1","1","10/27/2022","12/16/22","$230,000.00","$240,000","6","6","Standard","Standard Sale","Conventional","0.05","1973","No","","Excellent","OLDE FORGE","OLDE FORGE"
"VAST2016540","RES","CLS","1226 Creek Bank Dr","22554","Stafford, VA","Interior Row/Townhouse","2,347","3","2","2","10/29/2022","12/26/22","$503,690.00","$485,000","9","9","Standard","Standard Sale","Conventional","0.05","2022","Yes","","Excellent","WHITSON WOODS",""
"VAST2016394","RES","CLS","537 View Point Way","22405","Stafford, VA","Interior Row/Townhouse","1,920","3","3","1","11/12/2022","12/15/22","$380,000.00","$370,000","18","18","Standard","Standard Sale","Conventional","0.03","2021","No","","Excellent","RAPPAHANNOCK LANDING",""
"VAST2016484","RES","CLS","606 Club House Rd","22406","Stafford, VA","End of Row/Townhouse","2,176","3","2","2","11/09/2022","12/29/22","$320,000.00","$307,500","13","13","Standard","Standard Sale","Conventional","0.07","1989","No","","","SPRING KNOLL","SPRING KNOLL"
