"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAST2006130","RES","CLS","153 Hibiscus Dr","22554","Stafford, VA","Detached","2,940","4","3","1","","10/21/21","$643,945.00","$643,945","0","0","Standard","Standard Sale","Conventional","0.17","2021","Yes","","Excellent","EMBREY MILL",""
"VAST2006330","RES","CLS","213 Determination Dr","22554","Stafford, VA","Detached","3,010","5","4","1","","12/17/21","$631,630.00","$631,630","0","0","Standard","Standard Sale","Conventional","0.27","2021","Yes","","Excellent","NONE AVAILABLE",""
"VAST2006262","RES","CLS","5972 Avery Point Dr","22406","Stafford, VA","Detached","1,502","3","2","1","","05/12/21","$458,945.00","$458,945","0","0","Standard","Standard Sale","VA","0.21","2021","Yes","","Excellent","CELEBRATE","CELEBRATE VIRGINIA NORTH"
"VAST2005988","RES","CLS","115 Robeli Way","22406","Stafford, VA","Detached","3,100","4","2","1","12/21/2021","12/28/21","$454,779.00","$555,082","1","1","Standard","Standard Sale","FHA","1.50","2021","Yes","","Excellent","NONE AVAILABLE",""
"VAST2006198","RES","CLS","1041 John Paul Jones Dr","22554","Stafford, VA","Detached","1,934","3","2","1","","06/01/21","$425,000.00","$425,000","0","0","Standard","Standard Sale","VA","0.32","1988","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2004672","RES","CLS","135 Boxelder Dr","22554","Stafford, VA","Detached","0","4","3","1","","10/21/21","$601,745.00","$601,745","0","0","Standard","Standard Sale","Conventional","0.17","0","Yes","","Excellent","NONE AVAILABLE","EMBREY MILL"
"VAST2006082","RES","CLS","108 Loyd Dr","22406","Stafford, VA","Detached","8,300","5","5","1","","09/23/21","$929,938.00","$929,938","0","0","Standard","Standard Sale","Conventional","1.75","2021","Yes","","Excellent","LIBERTY HALL",""
"VAST2006102","RES","CLS","1803 Glenmere Rd","22554","Stafford, VA","Detached","1,440","3","2","","12/17/2021","12/29/21","$417,990.00","$417,990","1","1","Standard","Standard Sale","Conventional","0.15","2021","Yes","","Excellent","NONE AVAILABLE",""
"VAST2006030","RES","CLS","163 Boxelder Dr","22554","Stafford, VA","Detached","2,200","4","3","","","11/29/21","$527,990.00","$604,700","0","0","Standard","Standard Sale","VA","0.00","2021","Yes","","Excellent","EMBREY MILL",""
"VAST2006018","RES","CLS","219 Huff Drive","22554","Stafford, VA","Interior Row/Townhouse","0","4","3","1","","12/15/21","$420,822.00","$420,822","1","1","Standard","Standard Sale","VA","0.00","","Yes","","Excellent","NONE AVAILABLE",""
"VAST2000313","RES","CLS","407 Smokebush","22554","Stafford, VA","Detached","4,700","4","2","2","","09/17/21","$716,795.00","$716,795","0","0","Standard","Standard Sale","Conventional","0.00","2021","Yes","","Excellent","EMBREY MILL",""
"VAST2005870","RES","CLS","127 Regester Chapel Rd","22554","Stafford, VA","Interior Row/Townhouse","2,377","3","3","1","","02/19/21","$351,777.00","$351,777","0","0","Standard","Standard Sale","FHA","0.05","2021","Yes","","Excellent","NONE AVAILABLE",""
"VAST2005014","RES","CLS","404 Coastal Ave","22554","Stafford, VA","Detached","1,918","4","3","1","","09/29/21","$513,695.00","$513,695","0","0","Standard","Standard Sale","VA","0.13","2021","Yes","","Excellent","EMBREY MILL",""
"VAST2005652","RES","CLS","45 Beech Dr","22556","Stafford, VA","Detached","1,248","2","1","0","12/06/2021","12/10/21","$250,000.00","$250,000","1","1","Standard","Standard Sale","Cash","0.46","1975","No","","","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2005512","RES","CLS","4 River Ridge Ln","22406","Stafford, VA","Detached","1,548","4","2","","12/07/2021","12/20/21","$359,900.00","$387,000","4","4","Standard","Standard Sale","Cash","3.56","1989","No","","Good","RIVER RIDGE ESTATES","RIVER RIDGE ESTATES"
"VAST2005520","RES","CLS","133 Streamview Dr","22405","Stafford, VA","End of Row/Townhouse","1,892","3","3","1","12/06/2021","12/28/21","$325,000.00","$330,000","4","4","Standard","Standard Sale","Cash","0.06","2016","No","","","RAPPAHANNOCK LANDING",""
"VAST2005286","RES","CLS","403 Rising Sun Rd","22405","Stafford, VA","Interior Row/Townhouse","2,400","3","2","1","","11/19/21","$366,395.00","$366,395","0","0","Standard","Standard Sale","FHA","0.04","","Yes","","Excellent","RAPPAHANNOCK LANDING",""
"VAST2000632","RES","CLS","10 Glacier Way","22554","Stafford, VA","Detached","2,240","5","4","1","12/03/2021","12/20/21","$480,000.00","$480,000","2","2","Standard","Standard Sale","Cash","0.12","2004","No","","","WIDEWATER VILLAGE","WIDEWATER VILLAGE"
"VAST2005448","RES","CLS","215 Determination Dr","22554","Stafford, VA","Detached","0","5","3","","12/01/2021","12/02/21","$652,439.00","$652,430","0","0","Standard","Standard Sale","VA","0.28","2021","Yes","","Excellent","NONE AVAILABLE",""
"VAST2005374","RES","CLS","1705 Meadow Dr","22405","Stafford, VA","Interior Row/Townhouse","1,400","3","1","1","12/01/2021","12/31/21","$210,000.00","$200,000","2","2","Standard","Standard Sale","Conventional","0.06","1972","No","","","TOWN & COUNTRY TOWNHOUSES","TOWN & COUNTRY TWNHSES"
"VAST2005338","RES","CLS","94 Stonewall Dr","22556","Stafford, VA","Detached","3,865","4","3","1","12/09/2021","12/30/21","$699,900.00","$699,900","8","8","Standard","Standard Sale","Conventional","2.82","1997","No","","","WINDSOR FOREST","WINDSOR FOREST"
"VAST2005378","RES","CLS","68 Royal Crescent Way","22406","Stafford, VA","Detached","3,793","5","3","1","12/03/2021","12/28/21","$530,000.00","$561,000","3","3","Standard","Standard Sale","Conventional","0.34","2011","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2005362","RES","CLS","132 Tree Line Dr","22405","Stafford, VA","Interior Row/Townhouse","1,638","4","3","1","12/02/2021","12/30/21","$389,900.00","$389,000","0","0","Standard","Standard Sale","Conventional","0.07","2017","No","","","NONE AVAILABLE",""
"VAST2000157","RES","CLS","29 Winding Creek","22554","Stafford, VA","Detached","1,212","3","2","","12/01/2021","12/21/21","$349,900.00","$360,000","4","4","Standard","Standard Sale","Conventional","0.34","1999","No","","","OLD HOMESTEAD","OLD HOMESTEAD"
"VAST2005312","RES","CLS","217 Regester Chapel Rd","22554","Stafford, VA","End of Row/Townhouse","2,300","4","3","1","","11/24/21","$419,000.00","$497,480","0","0","Standard","Standard Sale","Conventional","0.00","2021","Yes","","Excellent","BELLS HILL",""
"VAST2005262","RES","CLS","109 Old Landing Ct","22405","Stafford, VA","Detached","2,826","4","2","1","11/30/2021","12/30/21","$390,000.00","$400,000","5","5","Standard","Standard Sale","Conventional","0.91","1976","No","","","RIVER BEND","RIVER BEND"
"VAST2005300","RES","CLS","411 Rising Sun","22405","Stafford, VA","End of Row/Townhouse","3,000","4","3","1","11/28/2021","12/27/21","$440,000.00","$440,000","5","5","Standard","Standard Sale","Conventional","0.08","","Yes","","Excellent","NONE AVAILABLE",""
"VAST2005258","RES","CLS","51 Lady Meaghan Way","22406","Stafford, VA","Detached","2,758","4","3","1","12/05/2021","12/30/21","$529,900.00","$500,000","12","12","Standard","Standard Sale","FHA","11.06","1991","No","","","KINGS GRANT","KINGS GRANT"
"VAST2005278","RES","CLS","7 Inman Overlook","22556","Stafford, VA","Detached","2,734","4","2","1","12/29/2021","12/30/21","$475,000.00","$480,000","8","8","Standard","Standard Sale","Conventional","0.31","1996","No","","","OAKRIDGE POINTE","OAKRIDGE POINTE"
"VAST2005254","RES","CLS","101 Waterview Dr","22554","Stafford, VA","Detached","3,490","5","3","1","12/03/2021","12/27/21","$520,000.00","$520,000","5","5","Standard","Standard Sale","Conventional","1.66","1984","No","","Very Good","BAYVIEW ESTATES","BAYVIEW ESTATES"
"VAST2005084","RES","CLS","56 Baldwin Dr","22406","Stafford, VA","Detached","3,766","5","3","1","11/25/2021","12/27/21","$565,000.00","$565,000","3","3","Standard","Standard Sale","Conventional","0.31","1995","No","2018","Excellent","CARDINAL FOREST","CARDINAL FOREST"
"VAST2005210","RES","CLS","32 Hamlin Dr","22405","Stafford, VA","Detached","3,391","5","3","1","11/29/2021","12/30/21","$535,000.00","$533,000","9","9","Standard","Standard Sale","VA","0.28","1989","No","","Excellent","HAMLIN HILLS","HAMLIN HILLS"
"VAST2005202","RES","CLS","9 Woodstock Ln","22554","Stafford, VA","Detached","768","3","1","","11/22/2021","12/16/21","$239,900.00","$250,000","3","3","Standard","Standard Sale","Conventional","0.49","1965","No","","Good","NONE AVAILABLE",""
"VAST2005122","RES","CLS","9 Franklin St","22556","Stafford, VA","Detached","2,288","4","2","1","11/29/2021","12/17/21","$464,900.00","$475,000","10","10","Standard","Standard Sale","VA","1.05","1983","No","","Very Good","ROSEDALE","ROSEDALE"
"VAST2005114","RES","CLS","401 Coastal Ave","22554","Stafford, VA","Detached","4,094","4","6","","","06/07/21","$707,300.00","$707,300","0","0","Standard","Standard Sale","Conventional","0.23","2021","Yes","","Excellent","NONE AVAILABLE","EMBREY MILL"
"VAST2005180","RES","CLS","510 Batley Ct","22406","Stafford, VA","End of Row/Townhouse","1,920","3","3","1","11/22/2021","12/22/21","$304,900.00","$311,200","4","4","Standard","Standard Sale","VA","0.07","1990","No","","","SPRING KNOLL","SPRING KNOLL"
"VAST2005192","RES","CLS","653 Lancaster St","22405","Stafford, VA","Detached","4,129","5","3","1","11/29/2021","12/30/21","$574,900.00","$575,000","4","4","Standard","Standard Sale","Conventional","0.46","1999","No","","Excellent","NORTH CLEARVIEW HEIGHTS","NORTH CLEARVIEW HEIGHTS"
"VAST2004762","RES","CLS","110 Abby Ln","22405","Stafford, VA","End of Row/Townhouse","1,200","4","2","1","11/23/2021","12/21/21","$315,000.00","$315,000","5","5","Standard","Standard Sale","FHA","0.08","1995","No","2021","Excellent","CHARLESTOWN COMMONS","CHARLESTON COMMONS"
"VAST2005078","RES","CLS","1002 Shaw Ct","22405","Stafford, VA","End of Row/Townhouse","1,770","3","2","1","12/15/2021","12/30/21","$325,000.00","$334,000","5","5","Standard","Standard Sale","VA","0.10","1990","No","","","CHATHAM LANDING","CHATHAM LANDING"
"VAST2004962","RES","CLS","8 Fountain Dr","22554","Stafford, VA","Detached","2,532","4","2","1","11/24/2021","12/29/21","$499,900.00","$525,000","7","7","Standard","Standard Sale","Conventional","0.19","2010","No","","","SEASONS LANDING","SEASONS LANDING"
"VAST2005164","RES","CLS","411 Rising Sun Rd","22405","Stafford, VA","End of Row/Townhouse","2,400","3","4","0","","11/17/21","$392,000.00","$392,000","0","0","Standard","Standard Sale","VHDA","0.07","2021","No","","Excellent","RAPPAHANNOCK LANDING",""
"VAST2005036","RES","CLS","138 Lonesome Ln","22556","Stafford, VA","Detached","5,590","5","4","1","12/09/2021","12/15/21","$861,562.00","$861,562","2","2","Standard","Standard Sale","Conventional","7.58","2017","No","","Excellent","POPLAR ESTATES","POPLAR ESTATES"
"VAST2005092","RES","CLS","2 Glendale Dr","22556","Stafford, VA","Detached","2,275","4","2","1","11/22/2021","12/20/21","$439,000.00","$450,000","6","6","Standard","Standard Sale","Conventional","0.28","1989","No","","","GLENWOOD FOREST","GLENWOOD FOREST"
"VAST2005148","RES","CLS","5 Winston Pl","22405","Stafford, VA","Detached","1,477","3","2","","11/23/2021","12/17/21","$335,000.00","$335,000","2","2","Standard","Standard Sale","Conventional","0.45","1960","No","2021","Excellent","FERRY FARMS","FERRY FARMS"
"VAST2005146","RES","CLS","225 Morton Rd","22405","Stafford, VA","Detached","1,128","3","2","","11/29/2021","12/23/21","$339,900.00","$345,000","4","4","Standard","Standard Sale","Conventional","1.19","1958","No","","","NONE AVAILABLE",""
"VAST2005056","RES","CLS","2635 Garrisonville Rd","22556","Stafford, VA","Detached","1,288","3","2","","11/27/2021","12/16/21","$319,000.00","$359,000","6","6","Standard","Standard Sale","Cash","8.25","1966","No","","","NONE AVAILABLE",""
"VAST2003528","RES","CLS","1031 John Paul Jones Dr","22554","Stafford, VA","Detached","3,560","5","3","1","11/23/2021","12/10/21","$425,000.00","$435,500","5","5","Standard","Standard Sale","Conventional","0.36","1988","No","","Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2005120","RES","CLS","5 Collins Ct","22556","Stafford, VA","Detached","2,239","5","3","1","11/23/2021","12/22/21","$529,900.00","$527,000","8","8","Standard","Standard Sale","Conventional","0.23","1992","No","","","SPRING LAKE FARM","SPRING LAKE FARM"
"VAST2005108","RES","CLS","9 Elberon","22406","Stafford, VA","Detached","2,265","2","2","","12/02/2021","12/17/21","$404,000.00","$404,000","2","2","Standard","Standard Sale","Cash","0.21","2003","No","","Very Good","ENGLAND RUN NORTH",""
"VAST2004800","RES","CLS","62 Vista Woods Rd","22556","Stafford, VA","Detached","1,412","3","2","1","11/20/2021","12/28/21","$415,000.00","$425,000","3","3","Standard","Standard Sale","Cash","0.37","1987","No","","","VISTA WOODS","VISTA WOODS"
"VAST2005068","RES","CLS","170 Riggs Rd","22405","Stafford, VA","Detached","4,076","4","3","1","11/18/2021","12/17/21","$560,000.00","$567,000","4","23","Standard","Standard Sale","Conventional","0.22","2006","No","","Very Good","LEELAND STATION","LEELAND STATION"
"VAST2005058","RES","CLS","111 Hidden Brook Dr","22405","Stafford, VA","End of Row/Townhouse","2,146","3","3","1","11/20/2021","12/13/21","$359,900.00","$375,000","3","3","Standard","Standard Sale","Conventional","0.07","2016","No","","","RAPPAHANNOCK LANDING",""
"VAST2005082","RES","CLS","45 Chestnut Dr","22554","Stafford, VA","Interior Row/Townhouse","1,276","3","1","1","11/19/2021","12/22/21","$224,900.00","$232,000","5","5","Standard","Standard Sale","Conventional","0.05","1973","No","","","STAFFORD OAKS","STAFFORD OAKS"
"VAST2005020","RES","CLS","309 Stillwater Ln","22406","Stafford, VA","Detached","2,372","3","2","0","11/21/2021","12/16/21","$599,900.00","$605,000","6","6","Standard","Standard Sale","VA","3.00","2021","Yes","","Excellent","STILLWATER ESTATES","STILLWATER"
"VAST2005074","RES","CLS","124 Valdosta Dr","22554","Stafford, VA","Interior Row/Townhouse","1,640","3","2","2","11/19/2021","12/28/21","$365,000.00","$370,000","5","5","Standard","Standard Sale","FHA","0.04","2010","No","","","SUMMIT RIDGE","SUMMIT RIDGE"
"VAST2005072","RES","CLS","76 Royal Crescent Way","22406","Stafford, VA","Detached","3,549","6","4","","11/30/2021","12/23/21","$529,900.00","$551,000","3","3","Standard","Standard Sale","Conventional","0.34","2012","No","","Very Good","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2004964","RES","CLS","100 Mill Lane","22556","Stafford, VA","Detached","3,030","4","3","1","11/17/2021","12/23/21","$549,000.00","$549,000","5","5","Standard","Standard Sale","VA","6.00","1986","No","","","MILLBROOK","MILLBROOK"
"VAST2005062","RES","CLS","22 Brown Cir","22405","Stafford, VA","Detached","2,436","5","3","","11/16/2021","12/17/21","$389,900.00","$389,900","5","5","Standard","Standard Sale","VA","0.57","1992","No","2019","Excellent","SWEETBRIAR WOODS","SWEETBRIAR WOODS"
"VAST2005048","RES","CLS","44 Townes Pl","22405","Stafford, VA","Interior Row/Townhouse","1,832","3","2","2","12/01/2021","12/10/21","$297,000.00","$297,000","4","4","Standard","Standard Sale","Conventional","0.04","2004","No","","Very Good","HEATHER HILLS/BRIGHTFLD","HEATHER HILLS/BRIGHTFLD"
"VAST2005044","RES","CLS","37 Hidden Lake Dr","22556","Stafford, VA","Detached","1,000","3","1","","11/21/2021","12/17/21","$285,000.00","$280,000","10","10","Standard","Standard Sale","Conventional","0.47","1989","No","","Excellent","HIDDEN LAKE","HIDDEN LAKE"
"VAST2004914","RES","CLS","6 Sarasota Dr","22554","Stafford, VA","Detached","2,528","4","2","1","12/13/2021","12/17/21","$485,000.00","$497,000","3","3","Standard","Standard Sale","FHA","0.28","1990","No","","","PARK RIDGE","PARK RIDGE"
"VAST2005042","RES","CLS","600 Carnaby St","22554","Stafford, VA","End of Row/Townhouse","1,476","2","1","1","11/15/2021","12/06/21","$245,000.00","$250,000","4","12","Standard","Standard Sale","VA","0.00","1989","No","","Good","CANTERBURY VILLAGE","CANTERBURY VILLAGE"
"VAST2005040","RES","CLS","311 Stafford Mews Ln","22556","Stafford, VA","Interior Row/Townhouse","1,320","3","3","1","11/12/2021","12/08/21","$315,000.00","$315,000","1","1","Standard","Standard Sale","Conventional","0.03","1993","No","","","STAFFORD MEWS","STAFFORD MEWS"
"VAST2004840","RES","CLS","107 Arboretum Lane","22405","Stafford, VA","Detached","2,768","4","2","1","11/14/2021","12/10/21","$505,000.00","$515,107","3","3","Standard","Standard Sale","Conventional","0.19","2019","No","","Excellent","LEELAND STATION","LEELAND STATION"
"VAST2005038","RES","CLS","624 Coastal Ave","22554","Stafford, VA","Detached","4,470","5","3","1","11/16/2021","12/30/21","$615,000.00","$630,000","5","5","Standard","Standard Sale","VA","0.15","2018","No","","","EMBREY MILL","EMBREY MILL"
"VAST2005010","RES","CLS","19 Newbury Dr","22556","Stafford, VA","Detached","2,997","4","3","1","11/15/2021","12/17/21","$519,900.00","$532,000","4","4","Standard","Standard Sale","Conventional","0.21","1998","No","","","PERRY FARMS","PERRY FARMS"
"VAST2005000","RES","CLS","3109 Voyage Dr","22554","Stafford, VA","Detached","2,980","4","3","1","11/14/2021","12/10/21","$439,900.00","$455,000","4","4","Standard","Standard Sale","VA","0.35","1986","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2004884","RES","CLS","1 Waverly Ct","22406","Stafford, VA","Detached","2,504","3","3","","11/17/2021","12/21/21","$448,800.00","$448,800","5","5","Standard","Standard Sale","Conventional","0.18","2004","No","","Very Good","FALLS RUN",""
"VAST2004702","RES","CLS","7 Kip Ct","22554","Stafford, VA","Detached","2,736","5","3","1","12/12/2021","12/20/21","$466,000.00","$475,000","12","12","Standard","Standard Sale","VA","0.26","1999","No","","","PARK RIDGE","PARK RIDGE"
"VAST2004994","RES","CLS","28 Berea Knolls Dr","22406","Stafford, VA","Detached","4,152","5","3","1","11/23/2021","12/17/21","$499,999.00","$560,000","0","0","Standard","Short Sale","VA","0.26","2013","No","","Excellent","BEREA KNOLLS",""
"VAST2004942","RES","CLS","204 Spinnaker Way","22554","Stafford, VA","Interior Row/Townhouse","1,813","3","2","2","11/13/2021","12/16/21","$365,000.00","$360,000","3","3","Standard","Standard Sale","Conventional","0.04","2007","No","","Excellent","PORT AQUIA","PORT AQUIA"
"VAST2004988","RES","CLS","117 Dandridge #48","22554","Stafford, VA","Interior Row/Townhouse","2,243","3","2","1","12/05/2021","12/22/21","$389,999.00","$380,000","16","16","Standard","Standard Sale","Cash","0.00","2013","No","","","COLONIAL FORGE",""
"VAST2004928","RES","CLS","205 Choptank Rd","22556","Stafford, VA","Detached","820","3","2","0","12/01/2021","12/28/21","$399,000.00","$400,000","22","22","Standard","Standard Sale","VA","0.36","1988","No","","","VISTA WOODS","VISTA WOODS"
"VAST2004954","RES","CLS","1797 Courthouse Rd","22554","Stafford, VA","Detached","992","2","1","","11/13/2021","12/03/21","$335,000.00","$356,000","3","3","Standard","Standard Sale","Conventional","1.08","1900","No","","Very Good","NONE AVAILABLE",""
"VAST2004872","RES","CLS","43 Goldcup Dr","22406","Stafford, VA","Detached","2,000","4","2","1","11/13/2021","12/13/21","$455,000.00","$455,000","5","5","Standard","Standard Sale","Conventional","1.03","1998","No","","Very Good","BEREA PLANTATION","BEREA PLANTATION"
"VAST2004932","RES","CLS","448 Gladiola Way","22554","Stafford, VA","Detached","3,560","4","3","1","11/22/2021","12/14/21","$615,000.00","$635,000","8","8","Standard","Standard Sale","VA","0.11","2018","No","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2004916","RES","CLS","209 Blueberry Ct","22554","Stafford, VA","End of Row/Townhouse","2,434","3","3","1","11/27/2021","12/20/21","$330,000.00","$345,100","7","7","Standard","Standard Sale","Conventional","0.07","1996","No","","Very Good, Good","TOWNES OF ASHLEIGH","TOWNS OF ASHLEIGH"
