"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAST2025656","RES","CLS","12 Twin Lake Ct","22405","Stafford, VA","Detached","2,726","4","2","","11/23/2023","12/18/23","$448,700.00","$449,000","7","7","Standard","Standard Sale","Conventional","0.37","1991","No","","Excellent","ARGYLE HILLS","ARGYLE HILLS"
"VAST2025658","RES","CLS","25 Wellspring Dr","22405","Stafford, VA","Other","2,197","3","3","1","11/26/2023","12/15/23","$445,000.00","$450,000","4","4","Standard","Standard Sale","VA","0.33","2017","No","","Excellent","WELLSPRING HILLS",""
"VAST2025610","RES","CLS","18 Peregrine Ct","22554","Stafford, VA","Detached","2,352","4","2","1","12/06/2023","12/29/23","$544,900.00","$535,000","21","21","Standard","Standard Sale","Conventional","1.38","1983","No","","","QUAIL RUN","QUAIL RUN"
"VAST2025598","RES","CLS","1105 Kings Crest Dr","22554","Stafford, VA","Interior Row/Townhouse","1,422","3","3","0","","11/14/23","$355,000.00","$355,000","0","0","Standard","Standard Sale","FHA","0.04","1996","No","","","POTOMAC HILLS","POTOMAC HILLS"
"VAST2025624","RES","CLS","41 Harborton Ln","22406","Stafford, VA","End of Row/Townhouse","2,297","3","3","0","12/07/2023","12/19/23","$375,000.00","$365,000","15","15","Standard","Standard Sale","Cash","","2005","No","2021","","FALLS RUN",""
"VAST2025020","RES","CLS","539 McCarty Rd","22405","Stafford, VA","Detached","1,671","3","2","1","11/30/2023","12/18/23","$469,000.00","$469,000","15","15","Standard","Standard Sale","VA","2.59","1976","No","2012","Excellent","NONE AVAILABLE",""
"VAST2025616","RES","CLS","21 Greenridge Dr","22554","Stafford, VA","Detached","2,304","3","2","","11/26/2023","12/28/23","$499,500.00","$485,000","12","12","Standard","Standard Sale","VA","1.68","1978","No","","Very Good","GREENRIDGE","GREENRIDGE"
"VAST2025608","RES","CLS","107 Lucas Ln","22556","Stafford, VA","Interior Row/Townhouse","2,252","3","2","2","12/03/2023","12/21/23","$425,000.00","$425,000","17","17","Standard","Standard Sale","VA","","2015","No","","Very Good","VILLAGE AT WOODSTREAM","VILLAGE AT WOODSTREAM"
"VAST2025580","RES","CLS","605 Forbes St","22405","Stafford, VA","Detached","2,278","4","2","","11/19/2023","12/22/23","$445,000.00","$440,000","5","5","Standard","Standard Sale","Conventional","0.44","1942","No","2021","Very Good","GRANINGER","GRANINGER"
"VAST2025594","RES","CLS","107 Arla Ct","22554","Stafford, VA","Interior Row/Townhouse","1,692","3","2","1","11/30/2023","12/28/23","$395,000.00","$395,000","17","17","Standard","Standard Sale","Conventional","0.04","2005","No","","","TAMARLANE","TAMARLANE"
"VAST2025554","RES","CLS","9 Storck Rd","22406","Stafford, VA","Detached","816","2","1","","11/29/2023","12/26/23","$295,000.00","$295,000","10","10","Standard","Standard Sale","Conventional","0.93","1959","No","","Very Good","NONE AVAILABLE",""
"VAST2025552","RES","CLS","4 Ortega St","22554","Stafford, VA","Detached","2,125","3","2","1","11/17/2023","12/12/23","$530,000.00","$530,000","3","3","Standard","Standard Sale","Conventional","0.46","2006","No","","Excellent","WIDEWATER BEACH","WIDEWATER BEACH"
"VAST2025548","RES","CLS","360 Wakerobin Dr","22556","Stafford, VA","Detached","8,852","5","5","1","12/20/2023","12/20/23","$1,450,000.00","$1,375,000","5","50","Standard","Standard Sale","Conventional","3.55","2014","No","","Excellent","THE GLENS","THE GLENS"
"VAST2025536","RES","CLS","7 Ryan Way","22554","Stafford, VA","Detached","1,975","4","3","0","12/04/2023","12/21/23","$489,900.00","$489,900","4","4","Standard","Standard Sale","Conventional","0.30","1986","No","","","SHADOW WOODS","SHADOW WOODS"
"VAST2025522","RES","CLS","31 Cool Brook Ln","22405","Stafford, VA","Detached","3,885","4","2","1","11/19/2023","12/18/23","$584,900.00","$584,900","6","6","Standard","Standard Sale","Conventional","0.23","2013","No","","","SOUTHGATE",""
"VAST2025516","RES","CLS","1410 Northridge Dr","22405","Stafford, VA","Detached","960","3","1","0","11/27/2023","12/22/23","$299,000.00","$305,000","16","16","Standard","Standard Sale","FHA","0.31","1980","No","","Excellent","NORTHRIDGE","NORTHRIDGE"
"VAST2025524","RES","CLS","423 Ridgemore St","22405","Stafford, VA","Interior Row/Townhouse","1,880","3","1","2","11/29/2023","12/22/23","$309,900.00","$301,000","9","9","Standard","Standard Sale","Cash","0.05","1974","No","","Excellent","SPRING VALLEY",""
"VAST2025526","RES","CLS","65 Chatham Heights Rd","22405","Stafford, VA","Detached","1,248","3","2","","11/16/2023","12/22/23","$265,000.00","$265,000","5","5","Standard","Standard Sale","Conventional","0.18","1930","No","","Average","CHAPEL HEIGHTS","CLRVIEW/ C.HTS/CLNAL HTS"
"VAST2025506","RES","CLS","37 Thornberry Ln","22556","Stafford, VA","Detached","1,689","3","2","1","11/24/2023","12/22/23","$465,000.00","$465,000","8","8","Standard","Standard Sale","FHA","0.19","1994","No","","","DEVON GREEN","DEVON GREEN"
"VAST2025498","RES","CLS","17 Puller Pl","22556","Stafford, VA","Twin/Semi-Detached","2,957","4","3","1","11/19/2023","12/15/23","$450,000.00","$450,000","9","9","Standard","Standard Sale","Cash","0.12","2003","No","","","APPLE GROVE","APPLE GROVE"
"VAST2024888","RES","CLS","6 Randolph Rd","22405","Stafford, VA","Detached","1,290","3","2","","11/09/2023","12/11/23","$290,000.00","$283,500","1","1","Standard","Standard Sale","Cash","0.00","1950","No","","","FERRY FARMS","FERRY FARMS"
"VAST2025414","RES","CLS","109 Windflower Way","22554","Stafford, VA","Interior Row/Townhouse","2,057","4","3","1","","11/03/23","$573,890.00","$567,330","0","0","Standard","Standard Sale","Conventional","0.07","2023","Yes","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2025436","RES","CLS","1025 Atlantic Dr","22554","Stafford, VA","Detached","4,734","5","3","1","11/10/2023","12/01/23","$650,000.00","$650,000","3","3","Standard","Standard Sale","VA","0.35","1987","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025462","RES","CLS","57 Twin Oaks Dr","22554","Stafford, VA","Detached","3,566","5","3","1","12/04/2023","12/06/23","$699,888.00","$700,000","8","8","Standard","Standard Sale","VA","4.58","1972","No","2023","","NONE AVAILABLE",""
"VAST2025420","RES","CLS","309 Providence St","22554","Stafford, VA","Interior Row/Townhouse","1,512","2","2","0","12/03/2023","12/22/23","$295,000.00","$295,000","16","16","Standard","Standard Sale","Conventional","","1990","No","","","SPRINGHILL TOWNHOME","SPRINGHILL TOWNHOME"
"VAST2025404","RES","CLS","502 Mews Ct","22556","Stafford, VA","End of Row/Townhouse","1,960","4","3","1","11/30/2023","12/07/23","$375,000.00","$385,000","3","3","Standard","Standard Sale","VA","0.06","1991","No","","Excellent","STAFFORD MEWS","STAFFORD MEWS"
"VAST2025324","RES","CLS","509 Mews Ct","22556","Stafford, VA","Interior Row/Townhouse","1,800","5","2","1","12/14/2023","12/28/23","$349,900.00","$342,000","21","21","Standard","Standard Sale","FHA","0.03","1991","No","","Good","STAFFORD MEWS","STAFFORD MEWS"
"VAST2025438","RES","CLS","70 Newbury Dr","22556","Stafford, VA","Detached","2,292","4","2","1","11/13/2023","12/08/23","$539,000.00","$564,000","5","5","Standard","Standard Sale","VA","0.21","1999","No","","Very Good","PERRY FARMS","PERRY FARMS"
"VAST2025372","RES","CLS","204 Spinnaker Way","22554","Stafford, VA","Interior Row/Townhouse","1,813","3","2","2","11/15/2023","12/12/23","$410,000.00","$410,000","5","5","Standard","Standard Sale","Conventional","0.04","2007","No","","","PORT AQUIA","PORT AQUIA"
"VAST2024996","RES","CLS","2000 Midshipman Dr","22554","Stafford, VA","Detached","3,555","5","3","1","12/05/2023","12/29/23","$549,900.00","$525,000","29","90","Standard","Standard Sale","Conventional","0.80","1987","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025410","RES","CLS","205 Shamrock Dr #3122","22556","Stafford, VA","Interior Row/Townhouse","2,070","2","2","2","11/13/2023","12/08/23","$399,999.00","$398,000","8","8","Standard","Standard Sale","Conventional","0.00","2013","No","","Excellent","VILLAGE AT WOODSTREAM","VILLAGE AT WOODSTREAM"
"VAST2025394","RES","CLS","613 McFerren Rd","22554","Stafford, VA","Detached","3,200","5","3","1","11/09/2023","12/01/23","$549,999.00","$555,000","3","98","Standard","Standard Sale","VA","0.18","2022","No","","","KENDALL HILLS",""
"VAST2025406","RES","CLS","403 W Park Dr","22554","Stafford, VA","Interior Row/Townhouse","1,688","3","2","2","","11/03/23","$390,000.00","$390,000","1","1","Standard","Standard Sale","Conventional","0.05","1993","No","","Very Good","PARK RIDGE","PARK RIDGE"
"VAST2025398","RES","CLS","6 Woodberry Ct","22405","Stafford, VA","Detached","3,124","5","3","1","11/15/2023","12/15/23","$490,000.00","$510,000","3","3","Standard","Standard Sale","Conventional","0.76","1968","No","","","SPRING VALLEY","SPRING VALLEY"
"VAST2025174","RES","CLS","217 Woodstream Cir #2990","22556","Stafford, VA","Interior Row/Townhouse","1,594","3","3","1","11/25/2023","12/06/23","$385,000.00","$370,000","9","9","Standard","Standard Sale","Cash","","2014","No","","","VILLAGE AT WOODSTREAM","VILLAGE AT WOODSTREAM"
"VAST2025306","RES","CLS","132 Theresa Dr","22554","Stafford, VA","Detached","2,318","6","3","","11/24/2023","12/21/23","$425,000.00","$382,725","22","22","REO (Real Estate Owned)","REO (Real Estate Owned)","Cash","0.21","1994","No","2019","","ARBOR GLEN","ARBOR GLEN"
"VAST2025380","RES","CLS","912 Carnaby St","22554","Stafford, VA","Detached","4,477","5","4","1","11/09/2023","11/30/23","$599,999.00","$620,000","7","7","Standard","Standard Sale","FHA","0.34","2010","No","","","BELANDRES",""
"VAST2025364","RES","CLS","360 Greenbank Rd","22406","Stafford, VA","Detached","3,860","5","4","","12/08/2023","12/15/23","$754,000.00","$794,000","36","175","Standard","Standard Sale","Other","1.01","2023","Yes","","Excellent","WALNUT GROVE ESTATES","WALNUT GROVE ESTATES"
"VAST2025342","RES","CLS","105 Portugal Cv","22554","Stafford, VA","Detached","1,540","5","3","0","11/21/2023","12/28/23","$429,900.00","$430,000","20","20","Standard","Standard Sale","FHA","0.36","1976","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025328","RES","CLS","1016 Plymouth Dr","22554","Stafford, VA","Detached","2,188","4","3","","11/14/2023","12/15/23","$459,900.00","$459,900","13","13","Standard","Standard Sale","Conventional","0.31","1977","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025320","RES","CLS","19 Buchanan Ct","22406","Stafford, VA","Detached","2,052","3","3","","11/13/2023","12/18/23","$440,000.00","$445,000","4","4","Standard","Standard Sale","FHA","0.11","2002","No","","","FALLS RUN",""
"VAST2025156","RES","CLS","214 Apricot St","22554","Stafford, VA","Interior Row/Townhouse","2,152","3","2","2","11/14/2023","12/07/23","$485,000.00","$490,000","14","95","Standard","Standard Sale","VA","0.05","2014","No","","Excellent","EMBREY MILL","EMBREY MILL"
"VAST2024884","RES","CLS","303 Clippership Cv","22554","Stafford, VA","Detached","1,944","4","3","","11/04/2023","12/08/23","$435,000.00","$440,000","2","2","Standard","Standard Sale","VA","0.44","1987","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025318","RES","CLS","133 Lake Bluff Ct","22406","Stafford, VA","Detached","4,584","4","3","1","","10/31/23","$815,440.00","$815,440","0","0","Standard","Standard Sale","FHA","1.51","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAST2022718","RES","CLS","64 Muddy Creek Ln","22405","Stafford, VA","Detached","2,020","3","2","0","11/11/2023","12/19/23","$450,000.00","$445,000","10","10","Standard","Standard Sale","VA","10.00","1985","No","","","NONE AVAILABLE",""
"VAST2025308","RES","CLS","151 Barrett Heights Rd","22556","Stafford, VA","Detached","2,168","4","3","1","12/14/2023","12/20/23","$430,000.00","$430,000","3","3","Standard","Standard Sale","Conventional","0.50","1950","No","","","BARET HGHTS/ QANTICO DEV","BARET HGHTS/ QANTICO DEV"
"VAST2025302","RES","CLS","17 Cloverleaf Ct","22406","Stafford, VA","Detached","3,460","5","3","1","11/06/2023","12/06/23","$530,000.00","$530,000","4","4","Standard","Standard Sale","VA","0.25","2001","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2025270","RES","CLS","15 Decoy Ln","22556","Stafford, VA","Detached","4,162","4","4","1","11/29/2023","11/30/23","$860,000.00","$860,000","14","22","Standard","Standard Sale","VA","3.03","2015","No","","Excellent","POPLAR ESTATES","POPLAR ESTATES"
"VAST2025266","RES","CLS","16 Averil Ct","22406","Stafford, VA","Detached","1,880","5","3","1","12/19/2023","12/22/23","$559,000.00","$559,000","27","27","Standard","Standard Sale","VA","0.40","1999","No","2014","","CARDINAL FOREST","CARDINAL FOREST"
"VAST2025264","RES","CLS","319 Streamview Dr","22405","Stafford, VA","Interior Row/Townhouse","1,584","3","2","1","11/04/2023","11/29/23","$419,900.00","$430,000","4","4","Standard","Standard Sale","FHA","0.04","2018","No","","Excellent","RAPPAHANNOCK LANDING",""
"VAST2025198","RES","CLS","107 Mews Ct","22556","Stafford, VA","Interior Row/Townhouse","1,960","4","2","2","12/07/2023","12/12/23","$365,000.00","$360,000","7","7","Standard","Standard Sale","Conventional","0.03","1992","No","","Very Good","STAFFORD MEWS","STAFFORD MEWS"
"VAST2025238","RES","CLS","34 Goose Creek Cir","22406","Stafford, VA","Detached","3,440","3","3","","11/13/2023","12/12/23","$525,000.00","$525,000","4","4","Standard","Standard Sale","Cash","0.19","2004","No","","Excellent","FALLS RUN",""
"VAST2025216","RES","CLS","45 Blizzard Ct","22556","Stafford, VA","Detached","1,660","3","3","","11/02/2023","12/13/23","$375,000.00","$367,000","7","7","Bankruptcy, Third Party Approval","Standard Sale","Cash","0.56","2001","No","","","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2025256","RES","CLS","29 Bowers Ln","22406","Stafford, VA","Manufactured","875","3","2","","10/27/2023","10/28/23","$360,000.00","$320,000","1","1","Standard","Standard Sale","Conventional","1.00","1972","No","","","NONE AVAILABLE",""
"VAST2025254","RES","CLS","115 Grisham Rd","22554","Stafford, VA","Detached","0","4","4","","","10/24/23","$764,855.00","$764,855","0","0","Standard","Standard Sale","Conventional","0.19","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAST2025244","RES","CLS","52 Bristol Ct","22556","Stafford, VA","End of Row/Townhouse","1,240","3","1","1","11/20/2023","12/19/23","$299,900.00","$305,000","8","8","Standard","Standard Sale","FHA","0.06","1971","No","","Good","STAFFORDBOROUGH","STAFFORDBOROUGH"
"VAST2025210","RES","CLS","111 Oakwood Dr","22554","Stafford, VA","Detached","1,976","4","3","0","11/01/2023","11/21/23","$475,000.00","$500,000","5","5","Standard","Standard Sale","VA","0.31","1980","No","","","HERITAGE OAKS","HERITAGE OAKS"
"VAST2025226","RES","CLS","108 Liberty Garden Ln","22406","Stafford, VA","Detached","4,322","4","3","1","","10/25/23","$818,000.00","$922,645","0","0","Standard","Standard Sale","VA","1.50","2023","Yes","","Excellent","LIBERTY HALL",""
"VAST2025214","RES","CLS","140 Deacon Rd","22405","Stafford, VA","Detached","2,256","4","3","","10/30/2023","11/29/23","$399,900.00","$420,000","5","5","Standard","Standard Sale","Conventional","0.93","1986","No","","Good","WOODLAWN",""
"VAST2025222","RES","CLS","8 Daffodil Ln","22554","Stafford, VA","Detached","4,270","5","3","1","12/02/2023","12/26/23","$675,000.00","$675,000","38","87","Standard","Standard Sale","VA","0.20","2013","No","","Excellent","MONCURE ESTATES","MONCURE ESTATES"
"VAST2024828","RES","CLS","26 Tavern Rd","22554","Stafford, VA","Detached","4,819","6","4","1","11/07/2023","12/11/23","$724,827.00","$724,827","13","13","Standard","Standard Sale","VA","0.27","2001","No","","Excellent","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2025154","RES","CLS","450 Indigo Way","22554","Stafford, VA","Interior Row/Townhouse","2,457","3","3","1","11/04/2023","12/14/23","$525,000.00","$525,000","4","4","Standard","Standard Sale","Cash","0.06","2018","No","","","EMBREY MILL","EMBREY MILL"
"VAST2025184","RES","CLS","29 Willow Branch Pl","22405","Stafford, VA","Detached","1,880","4","3","","11/01/2023","12/22/23","$399,900.00","$399,900","8","8","Standard","Standard Sale","Conventional","0.23","1978","No","2023","Excellent","HICKORY RIDGE","HICKORY RIDGE"
"VAST2025182","RES","CLS","83 Legend Dr #35-2","22406","Stafford, VA","Interior Row/Townhouse","1,226","2","2","","10/31/2023","11/28/23","$300,000.00","$297,000","6","6","Standard","Standard Sale","Cash","","2005","No","","Very Good","FALLS RUN","THE VILLAS AT FALLS RUN"
"VAST2025166","RES","CLS","399 Kellogg Mill Rd","22406","Stafford, VA","Detached","2,650","3","2","1","11/22/2023","12/15/23","$525,000.00","$503,000","20","20","Standard","Standard Sale","VA","3.00","1983","No","","","NONE AVAILABLE",""
"VAST2024216","RES","CLS","111 Brush Everard Ct","22554","Stafford, VA","Detached","3,600","5","3","1","11/04/2023","12/06/23","$650,000.00","$650,000","8","8","Standard","Standard Sale","VA","0.31","2000","No","","","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2025144","RES","CLS","220 Smithfield Way","22406","Stafford, VA","Detached","2,334","4","3","0","11/17/2023","12/12/23","$429,900.00","$429,900","7","7","Standard","Standard Sale","Conventional","0.13","2004","No","","Very Good","FALLS RUN","ENGLAND RUN NORTH"
"VAST2025146","RES","CLS","45 Club Dr","22554","Stafford, VA","Detached","4,268","6","3","1","12/14/2023","12/28/23","$684,900.00","$684,900","34","34","Standard","Standard Sale","Conventional","0.28","2009","No","","","SEASONS LANDING","SEASONS LANDING"
"VAST2025066","RES","CLS","3406 Titanic Dr","22554","Stafford, VA","Detached","3,248","5","3","1","12/01/2023","12/29/23","$549,000.00","$560,000","9","9","Standard","Standard Sale","Conventional","0.41","1991","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2025116","RES","CLS","310 Kings Crest Dr","22554","Stafford, VA","Interior Row/Townhouse","1,378","2","3","1","10/27/2023","11/27/23","$349,900.00","$349,900","4","4","Standard","Standard Sale","VA","0.04","1992","No","","Very Good","POTOMAC HILLS","POTOMAC HILLS"
"VAST2025112","RES","CLS","601 Old Potomc Church","22554","Stafford, VA","Detached","1,680","4","2","1","","10/18/23","$484,080.00","$484,080","0","0","Standard","Standard Sale","Conventional","0.20","","Yes","","Excellent","NONE AVAILABLE",""
"VAST2025096","RES","CLS","49 Little Whim Rd","22405","Stafford, VA","Detached","1,276","3","2","","10/31/2023","11/17/23","$399,900.00","$399,900","5","5","Standard","Standard Sale","Cash","0.29","2001","No","","Very Good","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2025080","RES","CLS","209 Hidden Brook Dr","22405","Stafford, VA","End of Row/Townhouse","1,638","3","2","2","11/16/2023","12/15/23","$415,000.00","$412,500","27","27","Standard","Standard Sale","Conventional","0.07","2017","No","","Excellent","RAPPAHANNOCK LANDING",""
"VAST2025102","RES","CLS","5 Sawgrass Ct","22554","Stafford, VA","Detached","2,298","4","3","1","11/28/2023","12/15/23","$550,000.00","$550,100","9","9","Standard","Standard Sale","Conventional","0.19","2006","No","","","SOMERSET LANDING","SOMERSET LANDING"
"VAST2025082","RES","CLS","8 St Anthonys Ct","22556","Stafford, VA","Detached","2,796","4","2","2","12/04/2023","12/22/23","$545,000.00","$545,000","29","29","Standard","Standard Sale","VA","0.19","1998","No","","","ST GEORGES ESTATES","ST GEORGES ESTATES"
"VAST2025088","RES","CLS","14 Gloxinia Way","22554","Stafford, VA","Detached","3,885","4","3","1","11/02/2023","11/30/23","$750,000.00","$750,000","7","7","Standard","Standard Sale","VA","0.20","2018","No","","Excellent","LIBERTY KNOLLS","LIBERTY KNOLLS"
