"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAST2028376","RES","CLS","806 Culpeper St","22405","Stafford, VA","Detached","1,776","3","1","1","04/06/2024","04/26/24","$350,000.00","$350,000","2","2","Standard","Standard Sale","Conventional","0.51","1978","No","","","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2028386","RES","CLS","26 Den Rich Rd","22554","Stafford, VA","Detached","1,444","3","2","0","04/08/2024","04/23/24","$375,000.00","$395,000","4","4","Standard","Standard Sale","Conventional","0.28","1994","No","","","NONE AVAILABLE",""
"VAST2028370","RES","CLS","35 Maple Dr","22554","Stafford, VA","Interior Row/Townhouse","1,276","3","1","1","04/07/2024","04/30/24","$289,900.00","$294,900","4","4","Standard","Standard Sale","Conventional","0.05","1974","No","","","STAFFORD OAKS","STAFFORD OAKS"
"VAST2028296","RES","CLS","78 Tanterra Dr","22556","Stafford, VA","Detached","1,920","4","2","1","04/02/2024","04/19/24","$350,000.00","$370,000","1","1","Standard","Standard Sale","Cash","0.23","1996","No","","","DEVON GREEN","DEVON GREEN"
"VAST2027898","RES","CLS","17 Cranes Bluff Ct","22405","Stafford, VA","Detached","4,020","4","3","1","04/06/2024","04/24/24","$745,000.00","$780,000","3","3","Standard","Standard Sale","VA","1.52","2018","No","","Excellent","BLUFFS AT CRANES CORNER",""
"VAST2028242","RES","CLS","203 Blueridge Ct","22554","Stafford, VA","Interior Row/Townhouse","1,376","4","2","1","04/04/2024","04/30/24","$350,000.00","$360,000","4","10","Standard","Standard Sale","Conventional","0.05","1988","No","","","CABIN CREEKWOOD","CABIN CREEKWOOD"
"VAST2028104","RES","CLS","40 Christopher Way","22554","Stafford, VA","Detached","4,220","5","3","1","04/09/2024","04/30/24","$600,000.00","$660,000","5","5","Standard","Standard Sale","Conventional","0.61","1994","No","","","PARK RIDGE","PARK RIDGE"
"VAST2028212","RES","CLS","658 Decatur Rd","22554","Stafford, VA","Detached","1,924","4","2","","04/29/2024","04/30/24","$369,900.00","$330,000","30","30","Standard","Standard Sale","Other","0.74","1961","No","","Below Average","NONE AVAILABLE",""
"VAST2028246","RES","CLS","202 Grisham Rd","22554","Stafford, VA","Detached","4,195","4","3","1","04/01/2024","05/01/24","$785,000.00","$800,000","3","3","Standard","Standard Sale","Conventional","0.20","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAST2028240","RES","CLS","301 Carnaby St #1","22554","Stafford, VA","Interior Row/Townhouse","1,521","3","2","1","04/01/2024","04/16/24","$354,900.00","$340,000","4","4","Standard","Standard Sale","VHDA","","1988","No","2024","Excellent","CANTERBURY VILLAGE","CANTERBURY VILLAGE"
"VAST2028216","RES","CLS","216 Lake Side View Ct","22406","Stafford, VA","Detached","5,418","4","4","","","03/29/24","$859,435.00","$859,435","0","0","Standard","Standard Sale","Conventional","1.51","2024","Yes","","Excellent","NONE AVAILABLE",""
"VAST2028214","RES","CLS","3 Pleasure Ct","22556","Stafford, VA","Detached","1,263","4","3","","04/02/2024","05/01/24","$525,000.00","$560,000","5","5","Standard","Standard Sale","VA","1.00","1998","No","2020","Excellent","THE ESTATES","THE ESTATES"
"VAST2028132","RES","CLS","10 Rifkind Dr","22405","Stafford, VA","Detached","3,028","5","4","1","04/01/2024","04/24/24","$820,000.00","$850,000","5","5","Standard","Standard Sale","Cash","4.51","2014","No","","","NONE AVAILABLE",""
"VAST2028106","RES","CLS","74 Coachman Cir","22554","Stafford, VA","Detached","4,695","5","4","1","03/31/2024","04/29/24","$830,000.00","$800,000","4","4","Standard","Standard Sale","VA","0.26","2016","No","","","HILLS OF AQUIA","HILLS OF AQUIA"
"VAST2028102","RES","CLS","13 Brighton Way","22554","Stafford, VA","Detached","2,569","4","2","1","04/02/2024","04/29/24","$539,500.00","$575,000","4","4","Standard","Standard Sale","VA","0.29","1994","No","","Excellent","STONEBRIDGE AT WIDEWATER","STONEBRIDGE AT WIDEWATER"
"VAST2028092","RES","CLS","2 Baldwin Dr","22406","Stafford, VA","Detached","2,607","4","3","","04/19/2024","04/29/24","$495,000.00","$502,000","6","6","Standard","Standard Sale","VA","0.37","1991","No","","","CARDINAL FOREST","CARDINAL FOREST"
"VAST2028070","RES","CLS","37 Fletcher Dr","22406","Stafford, VA","Detached","3,944","5","3","1","04/06/2024","04/30/24","$559,000.00","$559,900","5","5","Standard","Standard Sale","Conventional","0.22","2003","No","","","ENGLAND RUN","ENGLAND RUN NORTH"
"VAST2028068","RES","CLS","1601 Nebula Ln","22554","Stafford, VA","Detached","0","4","2","1","04/02/2024","04/29/24","$498,000.00","$511,000","6","6","Standard","Standard Sale","Conventional","0.20","2022","No","","","POTOMAC CHURCH FARMS",""
"VAST2028066","RES","CLS","18 Small Bear Ct","22556","Stafford, VA","Detached","5,000","5","4","1","04/23/2024","05/01/24","$899,990.00","$910,000","2","2","Standard","Standard Sale","Conventional","3.00","2004","No","","Excellent","HUNTERS POND","HUNTERS POND"
"VAST2028056","RES","CLS","60 Ivy Spring Ln","22406","Stafford, VA","Detached","2,784","4","3","1","03/26/2024","04/25/24","$550,000.00","$580,000","5","5","Standard","Standard Sale","VA","0.30","2014","No","","Excellent","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2028052","RES","CLS","83 Autumn Dr","22556","Stafford, VA","Detached","3,632","6","3","1","03/30/2024","04/25/24","$630,000.00","$630,000","9","32","Standard","Standard Sale","Conventional","3.12","1988","No","","","WHITESTONE","WHITESTONE"
"VAST2026828","RES","CLS","400 Potomac Hills Dr","22554","Stafford, VA","End of Row/Townhouse","1,934","3","2","1","04/26/2024","04/30/24","$359,900.00","$400,000","0","0","Standard","Standard Sale","VA","0.07","1994","No","2024","Excellent","POTOMAC HILLS","POTOMAC HILLS"
"VAST2027976","RES","CLS","100 Choptank Rd","22556","Stafford, VA","Detached","2,064","4","2","1","04/17/2024","04/19/24","$519,000.00","$519,000","3","3","Standard","Standard Sale","FHA, VHDA","0.41","1976","No","2024","Excellent","GARRISONVILLE ESTATES","GARRISONVILLE EST"
"VAST2027978","RES","CLS","2017 Delaware Dr","22554","Stafford, VA","Detached","2,290","4","3","1","03/25/2024","04/19/24","$574,900.00","$600,000","0","0","Standard","Standard Sale","Conventional","0.32","1990","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027922","RES","CLS","34 Montauk Ave","22406","Stafford, VA","Detached","1,567","2","2","","03/26/2024","04/22/24","$454,454.00","$450,000","6","6","Standard","Standard Sale","VA","0.13","2018","No","","Excellent","CELEBRATE VIRGINIA NORTH","CELEBRATE VIRGINIA NORTH"
"VAST2028032","RES","CLS","200 Munsons Hill Ct","22554","Stafford, VA","End of Row/Townhouse","1,974","3","3","1","04/08/2024","04/30/24","$424,900.00","$450,000","5","5","Standard","Standard Sale","FHA","0.07","1998","No","2024","","STONE RIVER",""
"VAST2027940","RES","CLS","2016 Admiral Dr","22554","Stafford, VA","Detached","2,679","4","3","0","04/02/2024","04/25/24","$399,900.00","$451,000","6","6","Standard","Standard Sale","Cash","0.41","1981","No","","Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027796","RES","CLS","9 Quartz Cir","22405","Stafford, VA","Detached","2,780","4","3","1","03/27/2024","04/30/24","$537,000.00","$545,000","5","5","Standard","Standard Sale","VA","0.48","1997","No","","Very Good","BROOKSTONE","BROOKSTONE"
"VAST2028014","RES","CLS","42 Tavern Rd","22554","Stafford, VA","Detached","3,252","5","3","1","03/28/2024","04/17/24","$649,990.00","$685,000","2","2","Standard","Standard Sale","VA","0.23","2001","No","","","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2027936","RES","CLS","2032 Victoria Dr","22554","Stafford, VA","Detached","2,969","4","2","1","04/21/2024","04/25/24","$559,900.00","$575,000","4","4","Standard","Standard Sale","Conventional","0.33","1994","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027730","RES","CLS","2 Peachy Ct","22554","Stafford, VA","Detached","1,756","3","2","1","03/25/2024","04/12/24","$474,900.00","$480,000","5","5","Standard","Standard Sale","VA","0.14","1999","No","","Very Good","THE WOODS AT PARK RIDGE","PARK RIDGE"
"VAST2027968","RES","CLS","5 Orchid Ln","22554","Stafford, VA","Detached","4,505","5","4","1","03/24/2024","04/17/24","$689,000.00","$701,000","3","3","Standard","Standard Sale","Conventional","0.19","2012","No","","","MONCURE ESTATES","MONCURE ESTATES"
"VAST2026348","RES","CLS","11 Burningbush Ct","22554","Stafford, VA","Detached","2,692","4","2","1","03/25/2024","04/23/24","$615,000.00","$615,000","3","3","Standard","Standard Sale","Conventional","0.23","1998","No","","","AUTUMN RIDGE","AUTUMN RIDGE"
"VAST2027820","RES","CLS","160 Whitson Woods Pl","22554","Stafford, VA","Interior Row/Townhouse","2,336","4","3","1","03/26/2024","04/23/24","$569,900.00","$577,000","5","5","Standard","Standard Sale","Conventional","0.05","2022","No","","","WHITSON WOODS",""
"VAST2027918","RES","CLS","501 Garrison Woods Dr #303","22556","Stafford, VA","Unit/Flat/Apartment","1,302","2","2","0","04/11/2024","04/26/24","$250,000.00","$250,000","22","25","Standard","Standard Sale","Conventional","","2006","No","","Very Good","ONVILLE HEIGHTS","ONVILLE HEIGHTS"
"VAST2027914","RES","CLS","4 Glade Dr","22556","Stafford, VA","Detached","1,106","3","2","","03/20/2024","04/11/24","$349,900.00","$385,000","0","0","Standard","Standard Sale","FHA","0.46","1992","No","","","HIDDEN LAKE","HIDDEN LAKE"
"VAST2026826","RES","CLS","15 Brush Everard Ct","22554","Stafford, VA","Detached","2,919","4","3","1","","03/18/24","$610,000.00","$610,000","1","1","Standard","Standard Sale","VA","0.26","1995","No","","","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2026950","RES","CLS","1701 Creekbottom Pl","22554","Stafford, VA","Detached","2,203","5","2","1","02/08/2024","03/08/24","$567,950.00","$567,950","0","0","Standard","Standard Sale","VA","0.00","2024","Yes","","Excellent","POTOMAC CHURCH FARMS",""
"VAST2026710","RES","CLS","10 Bannon Ln","22556","Stafford, VA","Detached","2,544","4","2","1","04/05/2024","04/15/24","$600,000.00","$600,000","4","4","Standard","Standard Sale","Conventional","0.18","2001","No","","","APPLE GROVE","APPLE GROVE"
"VAST2027768","RES","CLS","104 Harrogate Rd","22406","Stafford, VA","Interior Row/Townhouse","1,400","3","2","1","03/22/2024","04/23/24","$349,999.00","$350,000","3","3","Standard","Standard Sale","Conventional","0.04","1989","No","2024","Good","SPRING KNOLL","SPRING KNOLL"
"VAST2027868","RES","CLS","63 Cookson Dr","22556","Stafford, VA","Detached","3,758","4","3","1","04/02/2024","04/11/24","$620,000.00","$635,000","2","2","Standard","Standard Sale","Conventional","0.19","1994","No","","Excellent","SPRING LAKE FARM","SPRING LAKE FARM"
"VAST2027836","RES","CLS","23 Rapids Way","22405","Stafford, VA","Detached","1,858","3","2","1","03/19/2024","04/16/24","$450,000.00","$453,000","4","4","Standard","Standard Sale","VA","0.53","1997","No","","Very Good","LITTLE FALLS VILLAGE","LITTLE FALLS VILLAGE"
"VAST2027232","RES","CLS","1047 Lakeview Dr","22556","Stafford, VA","Detached","560","2","1","","04/07/2024","04/30/24","$315,000.00","$300,000","10","10","Standard","Standard Sale","Conventional","0.72","1961","No","","Excellent","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2027872","RES","CLS","468 Ferry Rd","22405","Stafford, VA","Detached","2,968","4","3","0","04/03/2024","04/25/24","$509,900.00","$509,900","8","196","Standard","Standard Sale","VA","0.35","1972","No","","","NORTH FERRY FARMS","NORTH FERRY FARMS"
"VAST2027792","RES","CLS","2041 Midshipman Dr","22554","Stafford, VA","Detached","2,624","3","3","1","03/24/2024","04/22/24","$499,900.00","$515,000","4","4","Standard","Standard Sale","Conventional","0.34","1988","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027860","RES","CLS","145 Hamlin Dr","22405","Stafford, VA","Detached","1,300","3","2","","03/19/2024","04/10/24","$325,000.00","$325,000","5","5","Standard","Standard Sale","Cash","0.52","1986","No","","","HAMLIN HILLS","HAMLIN HILLS"
"VAST2027856","RES","CLS","33 Dawson Dr","22405","Stafford, VA","Detached","3,549","5","3","1","03/22/2024","04/12/24","$549,900.00","$560,000","1","1","Standard","Standard Sale","VA","0.28","1997","No","","Very Good","FALMOUTH VILLAGE","FALMOUTH VILLAGE"
"VAST2027774","RES","CLS","92 Chestnut Dr","22554","Stafford, VA","Interior Row/Townhouse","1,276","3","1","1","03/18/2024","04/08/24","$289,000.00","$295,000","1","1","Standard","Standard Sale","Conventional","0.06","1974","No","","","STAFFORD OAKS","STAFFORD OAKS"
"VAST2027848","RES","CLS","361 Greenstead Dr","22554","Stafford, VA","Detached","3,300","4","3","1","","03/15/24","$675,920.00","$675,920","0","0","Standard","Standard Sale","VA","0.20","","Yes","","Excellent","NONE AVAILABLE",""
"VAST2027720","RES","CLS","133 Debra Dr","22556","Stafford, VA","Detached","1,000","3","1","","04/01/2024","04/23/24","$349,900.00","$349,900","17","17","Standard","Standard Sale","Conventional","0.28","1983","No","","Good","SUBURBAN ESTATES","MEADOWLARK"
"VAST2027618","RES","CLS","85 Strother Ln #APT 205","22554","Stafford, VA","Unit/Flat/Apartment","1,115","2","2","","04/04/2024","04/25/24","$320,000.00","$320,000","3","3","Standard","Standard Sale","Conventional","","2014","No","","Very Good","COLONIAL FORGE",""
"VAST2027758","RES","CLS","139 Smithfield Way","22406","Stafford, VA","Detached","2,434","3","3","0","03/20/2024","03/29/24","$459,900.00","$450,000","6","6","Standard","Standard Sale","Cash","0.18","2004","No","","","FALLS RUN",""
"VAST2027832","RES","CLS","73 Saint Adams Dr","22556","Stafford, VA","Detached","3,008","5","3","","03/20/2024","04/04/24","$569,900.00","$587,500","0","0","Standard","Standard Sale","Conventional","0.46","2005","No","","","ST GEORGES ESTATES","ST GEORGES ESTATES"
"VAST2027824","RES","CLS","17 Nauset Way","22406","Stafford, VA","Interior Row/Townhouse","2,386","3","3","","04/29/2024","04/30/24","$425,000.00","$425,000","15","15","Standard","Standard Sale","FHA","0.08","2019","No","","Very Good","CELEBRATE VIRGINIA NORTH","CELEBRATE VIRGINIA NORTH"
"VAST2027810","RES","CLS","110 Abel Lake Way","22406","Stafford, VA","Detached","0","4","3","1","","03/19/24","$853,765.00","$849,735","0","0","Standard","Standard Sale","VA","1.51","","Yes","","Excellent","NONE AVAILABLE",""
"VAST2027766","RES","CLS","189 Regester Chapel Rd","22554","Stafford, VA","End of Row/Townhouse","2,412","3","3","1","03/30/2024","04/29/24","$519,500.00","$521,000","12","12","Standard","Standard Sale","VA","0.08","2021","No","","Excellent","BELLS HILL",""
"VAST2027214","RES","CLS","61 Evanston Ct","22556","Stafford, VA","Detached","4,068","5","4","0","03/19/2024","04/12/24","$850,000.00","$901,000","4","4","Standard","Standard Sale","Conventional","3.10","2015","No","","","POPLAR ESTATES","POPLAR ESTATES"
"VAST2027804","RES","CLS","12 Snow Meadow Ln","22554","Stafford, VA","Detached","2,548","5","2","1","04/09/2024","04/12/24","$525,000.00","$546,000","6","6","Standard","Standard Sale","Conventional","0.29","1988","No","","Very Good","SUMMERWOOD","SUMMERWOOD"
"VAST2027762","RES","CLS","618 Village Pkwy","22406","Stafford, VA","Detached","3,528","5","3","1","03/17/2024","03/29/24","$565,000.00","$565,000","4","4","Standard","Standard Sale","Cash","0.29","2009","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2027782","RES","CLS","31 Hickory Ridge Dr","22405","Stafford, VA","Detached","1,524","3","2","1","04/11/2024","04/26/24","$385,000.00","$385,000","2","2","Standard","Standard Sale","Conventional","0.25","1977","No","","Very Good","HICKORY RIDGE","HICKORY RIDGE"
"VAST2027790","RES","CLS","23 Lafayette St","22554","Stafford, VA","Detached","3,664","4","3","1","03/22/2024","04/23/24","$650,000.00","$650,000","2","2","Standard","Standard Sale","VA","0.29","1997","No","2018","Excellent","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2027358","RES","CLS","101 Drayman Ln #32","22554","Stafford, VA","End of Row/Townhouse","2,540","3","2","2","03/19/2024","04/19/24","$465,000.00","$465,000","5","5","Standard","Standard Sale","Conventional","","2014","No","","","COLONIAL FORGE",""
"VAST2027210","RES","CLS","46 Shepherds Hook Way","22554","Stafford, VA","Interior Row/Townhouse","2,850","3","3","1","03/17/2024","04/01/24","$524,900.00","$525,000","0","0","Standard","Standard Sale","Cash","0.05","2016","No","","","COLONIAL FORGE",""
"VAST2027736","RES","CLS","709 Culpeper St","22405","Stafford, VA","Detached","2,764","3","2","","03/18/2024","04/05/24","$399,900.00","$410,000","7","7","Standard","Standard Sale","Conventional","0.51","1964","No","","Very Good","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2027760","RES","CLS","7 Yosemite Rdg","22554","Stafford, VA","Detached","2,182","4","2","1","03/15/2024","04/19/24","$498,500.00","$525,000","2","2","Standard","Standard Sale","Conventional","0.18","2007","No","","Excellent","WIDEWATER VILLAGE","WIDEWATER VILLAGE"
"VAST2027224","RES","CLS","421 Decatur Rd","22554","Stafford, VA","Detached","1,300","3","2","","03/18/2024","04/17/24","$400,000.00","$423,000","5","5","Standard","Standard Sale","Conventional","1.00","2001","No","","","SAMS RIDGE","SAMS RIDGE"
"VAST2027354","RES","CLS","1705 Sherwood Dr","22405","Stafford, VA","Detached","2,067","4","2","1","03/15/2024","04/03/24","$399,900.00","$411,800","4","4","Standard","Standard Sale","Conventional","0.26","1981","No","","","GRAFTON VILLAGE","GRAFTON VILLAGE"
"VAST2027650","RES","CLS","2026 Aquia Dr","22554","Stafford, VA","Detached","1,563","3","2","1","03/18/2024","04/10/24","$430,000.00","$445,500","5","5","Standard","Standard Sale","FHA","0.32","1987","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027588","RES","CLS","11 Emerald Dr","22406","Stafford, VA","Detached","2,414","3","3","1","03/15/2024","04/19/24","$515,000.00","$530,000","5","5","Standard","Standard Sale","Conventional","0.19","1997","No","2024","Excellent","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2027234","RES","CLS","1 Daventry Pl","22554","Stafford, VA","Detached","2,091","4","2","1","03/16/2024","04/19/24","$525,000.00","$550,000","2","2","Standard","Standard Sale","VA","0.25","1991","No","","","WHITSON RIDGE","WHITSON RIDGE"
"VAST2027648","RES","CLS","11 Azalea St","22406","Stafford, VA","Detached","2,400","4","3","1","03/25/2024","04/26/24","$455,000.00","$455,000","4","4","Standard","Standard Sale","Conventional","0.11","2002","No","","Very Good","ENGLAND RUN NORTH","ENGLAND RUN NORTH"
"VAST2027722","RES","CLS","413 Westminster #148","22556","Stafford, VA","Interior Row/Townhouse","1,032","3","2","1","03/12/2024","04/11/24","$356,000.00","$356,000","3","3","Standard","Standard Sale","Conventional","","1990","No","","","SUNNINGDALE MEADOWS","SUNNINGDALE MEADOWS"
"VAST2027710","RES","CLS","15 Tara Ln","22554","Stafford, VA","Detached","1,735","4","3","","03/14/2024","04/15/24","$535,000.00","$535,000","4","4","Standard","Standard Sale","VA","1.62","2018","No","","Excellent","NONE AVAILABLE",""
"VAST2027724","RES","CLS","43 Nugent Dr","22554","Stafford, VA","Detached","5,308","5","5","","03/10/2024","04/09/24","$788,998.00","$780,000","3","33","Standard","Standard Sale","VA","0.29","2006","No","","","GREENS AT AMYCLAE","STOWE OF AMYCLAE"
"VAST2027700","RES","CLS","6 Shannondale Ct","22406","Stafford, VA","Detached","3,951","5","3","1","03/10/2024","04/12/24","$569,999.00","$575,000","3","3","Standard","Standard Sale","FHA","0.26","2003","No","","Excellent","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2027644","RES","CLS","2537 Mountain View Rd","22556","Stafford, VA","Detached","2,628","4","3","1","04/03/2024","04/11/24","$535,000.00","$545,000","4","4","Standard","Standard Sale","VA","3.21","1994","No","","Very Good","NONE AVAILABLE",""
"VAST2027510","RES","CLS","15 Mill Springs Dr","22406","Stafford, VA","Detached","2,392","4","2","1","04/08/2024","04/15/24","$550,000.00","$573,000","4","4","Standard","Standard Sale","Conventional","0.34","2009","No","","","STAFFORD LAKES VILLAGE","STAFFORD LAKES VILLAGE"
"VAST2027694","RES","CLS","80 Maplewood Dr","22554","Stafford, VA","Detached","4,524","5","4","1","03/24/2024","04/23/24","$749,900.00","$800,000","4","4","Standard","Standard Sale","Conventional, VA","3.16","2010","No","","Very Good","POPLAR HILLS","POPLAR HILLS"
"VAST2027446","RES","CLS","218 Aquia Bay Ave","22554","Stafford, VA","Detached","3,728","4","3","","03/18/2024","04/26/24","$525,000.00","$530,000","4","4","Standard","Standard Sale","Conventional","1.00","1988","No","","Excellent","AQUIA BAY ESTATES","AQUIA BAY ESTATES"
"VAST2027646","RES","CLS","302 Voyage Cv","22554","Stafford, VA","Detached","2,878","5","3","2","03/18/2024","04/10/24","$599,000.00","$640,000","4","4","Standard","Standard Sale","VA","0.92","1987","No","","Very Good","AQUIA HARBOUR","AQUIA HARBOUR"
"VAST2027660","RES","CLS","7 Ridge Rd","22556","Stafford, VA","Detached","1,728","3","2","","03/22/2024","04/19/24","$450,000.00","$430,000","16","36","Standard","Standard Sale","VA","0.44","1987","No","2024","","LAKE ARROWHEAD","LAKE ARROWHEAD"
"VAST2027656","RES","CLS","32 Shepherds Hook Way","22554","Stafford, VA","Interior Row/Townhouse","2,730","4","3","1","03/09/2024","04/30/24","$535,000.00","$541,500","3","3","Standard","Standard Sale","Conventional","0.05","2016","No","","Excellent","COLONIAL FORGE",""
"VAST2027146","RES","CLS","21 Boulder Dr","22554","Stafford, VA","Detached","3,036","5","3","","03/26/2024","04/30/24","$690,000.00","$697,000","6","6","Standard","Standard Sale","Conventional","0.29","2002","No","","Excellent","AUSTIN RIDGE","AUSTIN RIDGE"
"VAST2027058","RES","CLS","516 Sourwood Ct","22554","Stafford, VA","Detached","3,634","4","3","1","03/24/2024","04/19/24","$799,999.00","$790,000","4","4","Standard","Standard Sale","VA","0.24","2021","No","","","EMBREY MILL","EMBREY MILL"
"VAST2027606","RES","CLS","49 Doria Hill Dr","22554","Stafford, VA","Detached","3,366","4","3","1","03/10/2024","03/26/24","$600,000.00","$615,000","5","5","Standard","Standard Sale","Cash","0.18","2017","No","","Very Good","NONE AVAILABLE",""
"VAST2027616","RES","CLS","8 Turtle Creek Way #10-1","22406","Stafford, VA","End of Row/Townhouse","1,657","2","2","0","04/05/2024","04/30/24","$368,800.00","$368,800","10","10","Standard","Standard Sale","Cash","","2005","No","","Excellent","FALLS RUN","THE VILLAS AT FALLS RUN"
"VAST2027640","RES","CLS","77 Cherry Laurel Dr","22405","Stafford, VA","Detached","1,775","4","3","","03/11/2024","04/05/24","$475,000.00","$465,100","6","6","Standard","Standard Sale","Conventional","0.31","2003","No","","Excellent","HICKORY RIDGE","HICKORY RIDGE"
"VAST2027580","RES","CLS","29 Jumping Branch Rd","22554","Stafford, VA","Detached","576","3","1","","03/09/2024","04/08/24","$240,000.00","$260,000","2","2","Standard","Standard Sale","Conventional","0.23","1953","No","","","NONE AVAILABLE","GRAYS STEVEN TRACT"
"VAST2027574","RES","CLS","80 Shumate Ln","22406","Stafford, VA","Detached","3,204","4","3","1","03/12/2024","03/29/24","$899,900.00","$915,000","6","6","Standard","Standard Sale","VA","5.00","2022","No","","","VIRGINIA PINES",""
"VAST2027636","RES","CLS","5 Pear Tree Ln","22554","Stafford, VA","End of Row/Townhouse","1,152","3","1","1","03/08/2024","04/05/24","$280,000.00","$278,000","2","2","Standard","Standard Sale","FHA","0.06","1980","No","","Good","STAFFORD OAKS","STAFFORD OAKS"
"VAST2027610","RES","CLS","601 Lendall Ln","22405","Stafford, VA","Detached","4,248","4","3","1","03/08/2024","04/19/24","$650,000.00","$660,000","2","2","Standard","Standard Sale","Conventional","0.69","1981","No","","","BELMONT HILLS","BELMONT HILLS/INGLESIDE"
"VAST2027536","RES","CLS","38 Brannigan Dr","22554","Stafford, VA","Detached","4,920","4","3","1","03/09/2024","04/11/24","$749,000.00","$775,000","2","2","Standard","Standard Sale","VA","0.38","2003","No","","Excellent","AUGUSTINE NORTH","AUGUSTINE NORTH"
"VAST2027320","RES","CLS","2065 Aquia Dr","22554","Stafford, VA","Detached","1,828","3","2","1","03/17/2024","04/15/24","$495,000.00","$500,000","4","4","Standard","Standard Sale","VA","0.57","1988","No","","","AQUIA HARBOUR","AQUIA HARBOUR"
