"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VAFB2005912","RES","CLS","102 Wilderness Ln","22401","Fredericksburg City, VA","Detached","0","3","1","1","","04/30/24","$280,000.00","$280,000","0","0","Standard","Standard Sale","Cash","0.00","1900","No","","","NONE AVAILABLE",""
"VAFB2005806","RES","CLS","1805 Washington Ave","22401","Fredericksburg City, VA","Detached","872","2","1","0","04/14/2024","04/30/24","$350,000.00","$360,000","4","4","Standard","Standard Sale","Conventional","0.06","2013","No","","","DOWNTOWN FREDERICKSBURG",""
"VAFB2005776","RES","CLS","412 Palmer St","22401","Fredericksburg City, VA","Detached","2,492","3","3","","04/12/2024","04/24/24","$300,000.00","$300,000","6","6","Standard","Standard Sale","Cash","0.00","1967","No","","Average","MAYFIELD",""
"VAFB2005746","RES","CLS","1311 Wilcox Ave","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,870","4","3","1","04/08/2024","04/30/24","$419,900.00","$420,000","3","3","Standard","Standard Sale","VA","0.00","2005","No","","Excellent","VILLAGE OF IDLEWILD",""
"VAFB2005768","RES","CLS","1026 Trestle Dr","22401","Fredericksburg City, VA","End of Row/Townhouse","0","3","4","","","03/26/24","$451,460.00","$451,460","0","0","Standard","Standard Sale","Conventional","0.00","","Yes","","Excellent","NONE AVAILABLE",""
"VAFB2005752","RES","CLS","1016 Pickett St","22401","Fredericksburg City, VA","Detached","2,880","4","2","1","04/24/2024","04/29/24","$535,000.00","$540,000","6","6","Standard","Standard Sale","Conventional","0.00","2005","No","","","VILLAGE OF IDLEWILD",""
"VAFB2005692","RES","CLS","148 Hughey Ct","22401","Fredericksburg City, VA","Interior Row/Townhouse","0","2","1","1","03/29/2024","04/25/24","$249,000.00","$250,000","2","2","Standard","Standard Sale","Conventional","0.00","1977","No","","","CENTRAL PARK TOWNHOMES",""
"VAFB2005652","RES","CLS","1312 Sophia St","22401","Fredericksburg City, VA","Detached","2,529","5","2","1","03/28/2024","04/30/24","$799,000.00","$825,000","3","3","Standard","Standard Sale","Cash","0.00","1849","No","","","CITY OF FREDERICKSBURG",""
"VAFB2005680","RES","CLS","1609 Airport Ave","22401","Fredericksburg City, VA","Detached","1,800","3","2","2","04/01/2024","04/18/24","$350,000.00","$350,000","5","5","Standard","Standard Sale","Conventional","0.00","2005","No","","","AIRPORT",""
"VAFB2005648","RES","CLS","818 Grove Ave #10","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,527","3","2","","03/27/2024","04/22/24","$399,000.00","$400,000","7","7","Standard","Standard Sale","Cash","","1988","No","","","COLLEGE HALL GROVE",""
"VAFB2005614","RES","CLS","1200 Taylor St","22401","Fredericksburg City, VA","Detached","2,884","3","3","1","03/26/2024","04/16/24","$535,000.00","$527,500","6","6","Standard","Standard Sale","Cash","0.11","2006","No","","Excellent","VILLAGE OF IDLEWILD",""
"VAFB2005632","RES","CLS","1017 Albert Rennolds Dr","22401","Fredericksburg City, VA","Detached","4,098","5","3","1","03/24/2024","04/18/24","$727,000.00","$720,000","3","3","Standard","Standard Sale","Conventional","1.12","2000","No","2020","Excellent","HILLS AT SNOWDEN",""
"VAFB2005616","RES","CLS","1900 Charles St","22401","Fredericksburg City, VA","Detached","2,143","3","2","1","03/21/2024","04/18/24","$629,900.00","$615,000","6","6","Standard","Standard Sale","VA","0.00","2013","No","","Excellent","CITY OF FREDERICKSBURG",""
"VAFB2005618","RES","CLS","411 Gates St","22401","Fredericksburg City, VA","Detached","1,434","3","2","1","03/26/2024","04/22/24","$329,990.00","$345,000","5","5","Standard","Standard Sale","FHA","0.00","2005","No","","Very Good","MAYFIELD",""
"VAFB2005612","RES","CLS","1006 Featherston Ct","22401","Fredericksburg City, VA","Detached","4,950","4","3","1","03/25/2024","04/08/24","$899,900.00","$934,750","4","4","Standard","Standard Sale","Cash","1.06","1998","No","","","THE HILLS AT SNOWDEN",""
"VAFB2005580","RES","CLS","701 Cobblestone Blvd #106","22401","Fredericksburg City, VA","Unit/Flat/Apartment","0","1","1","1","04/02/2024","04/26/24","$299,000.00","$295,000","18","18","Standard","Standard Sale","Conventional","","2005","No","","","COBBLESTONE SQUARE",""
"VAFB2005578","RES","CLS","119 Beatson St","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,232","3","3","1","03/11/2024","03/25/24","$555,000.00","$575,000","3","3","Standard","Standard Sale","Cash","0.03","2022","No","","Excellent","HIGHLANDER PARK",""
"VAFB2005570","RES","CLS","1514 Prince Edward St","22401","Fredericksburg City, VA","Detached","2,633","4","2","1","03/10/2024","03/22/24","$350,000.00","$401,500","3","3","Standard","Standard Sale","Cash","0.18","1939","No","","","NONE AVAILABLE",""
"VAFB2005550","RES","CLS","1430 Hudgins Farm Cir","22408","Fredericksburg City, VA","End of Row/Townhouse","2,488","3","2","1","03/14/2024","04/16/24","$435,000.00","$440,000","8","8","Standard","Standard Sale","Conventional","0.09","2016","No","","Excellent","SUMMERFIELD",""
"VAFB2005532","RES","CLS","204 Harris St","22401","Fredericksburg City, VA","Detached","1,236","3","2","","03/04/2024","03/29/24","$235,000.00","$268,000","3","3","Standard","Standard Sale","Other","0.11","1955","No","","","MAYFIELD",""
"VAFB2005518","RES","CLS","1416 Brent St","22401","Fredericksburg City, VA","Detached","0","3","1","1","03/22/2024","04/12/24","$439,900.00","$439,900","5","5","Standard","Standard Sale","Conventional","0.15","1957","No","","Very Good","COLLEGE HEIGHTS",""
"VAFB2005486","RES","CLS","600 Woodford St","22401","Fredericksburg City, VA","Detached","1,008","3","1","","02/26/2024","03/12/24","$307,000.00","$310,000","2","2","Standard","Standard Sale","Cash","0.15","1956","No","","","NORMANDY VILLAGE",""
"VAFB2005502","RES","CLS","1008 Lafayette Blvd","22401","Fredericksburg City, VA","Detached","1,818","2","1","","03/16/2024","03/25/24","$220,000.00","$188,801","9","9","Standard","Standard Sale","Cash","0.14","1945","No","","","NONE AVAILABLE",""
"VAFB2005466","RES","CLS","1323 Parcell St","22401","Fredericksburg City, VA","Detached","1,982","3","2","","02/25/2024","04/01/24","$499,900.00","$499,900","9","9","Standard","Standard Sale","FHA","0.16","1950","No","","Very Good","COLLEGE HEIGHTS",""
"VAFB2005470","RES","CLS","2001 Washington Ave","22401","Fredericksburg City, VA","Detached","3,210","3","2","","04/10/2024","04/30/24","$564,000.00","$560,000","43","43","Standard","Standard Sale","VA","0.15","1955","No","2016","Excellent","DOWNTOWN FREDERICKSBURG",""
"VAFB2005460","RES","CLS","1805-A William St #A003","22401","Fredericksburg City, VA","Unit/Flat/Apartment","705","1","1","","03/07/2024","03/29/24","$195,000.00","$195,000","22","22","Standard","Standard Sale","Cash","0.00","1971","No","","","WESTWOOD COMMONS",""
"VAFB2005430","RES","CLS","135 Hillcrest Dr","22401","Fredericksburg City, VA","Detached","2,094","4","2","1","03/20/2024","04/15/24","$497,000.00","$505,000","35","35","Standard","Standard Sale","Conventional","0.17","2024","Yes","","Excellent","FREDERICKSBURG CITY",""
"VAFB2005454","RES","CLS","1324 Trestle Dr","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,450","2","2","1","02/21/2024","03/22/24","$379,900.00","$379,900","7","7","Standard","Standard Sale","Conventional","0.00","2021","No","","Excellent","NONE AVAILABLE",""
"VAFB2005456","RES","CLS","1303 Gilmore St","22401","Fredericksburg City, VA","End of Row/Townhouse","3,048","3","3","1","02/22/2024","03/22/24","$535,000.00","$540,000","6","6","Standard","REO (Real Estate Owned)","VA","0.08","2019","No","","Very Good","COWAN CROSSING",""
"VAFB2005442","RES","CLS","1008 Wicklow Dr","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,244","4","2","2","02/13/2024","03/18/24","$440,000.00","$440,000","1","1","Standard","Standard Sale","VA","0.00","2024","Yes","","Excellent","NONE AVAILABLE",""
"VAFB2005440","RES","CLS","512 Rivers Edge Dr","22405","Fredericksburg City, VA","Detached","0","4","2","1","","02/06/24","$531,365.00","$531,365","0","0","Standard","Standard Sale","Conventional","0.00","","Yes","","Excellent","NONE AVAILABLE",""
"VAFB2005436","RES","CLS","308 Progress St","22401","Fredericksburg City, VA","Detached","1,617","3","2","1","03/25/2024","04/24/24","$489,900.00","$489,000","39","39","Standard","Standard Sale","VA","0.11","2006","No","","Very Good","DOWNTOWN FREDERICKSBURG",""
"VAFB2005394","RES","CLS","906 White St","22401","Fredericksburg City, VA","Detached","1,578","3","2","1","02/10/2024","02/20/24","$299,900.00","$305,000","3","3","Standard","Standard Sale","Cash","2,625.00","2019","No","","Excellent","MAYFIELD",""
"VAFB2005382","RES","CLS","310 Lee Dr","22401","Fredericksburg City, VA","Detached","4,133","6","5","","02/19/2024","03/11/24","$737,500.00","$750,000","13","13","Standard","Standard Sale","VA","0.57","2000","No","","","BRAEHEAD",""
"VAFB2005346","RES","CLS","1307 Gilmore St","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,092","3","2","2","02/17/2024","03/12/24","$450,000.00","$455,000","3","3","Standard","Standard Sale","Conventional","0.05","2019","No","","","COWAN CROSSING",""
"VAFB2005374","RES","CLS","1021 Valley Run Dr","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,332","3","2","1","02/06/2024","03/06/24","$472,000.00","$440,000","1","1","Standard","Standard Sale","Cash","0.00","2022","No","","Excellent","VALLEY RUN",""
"VAFB2005352","RES","CLS","3107 Linden Ave","22401","Fredericksburg City, VA","Detached","1,152","3","1","","02/12/2024","03/14/24","$349,950.00","$349,950","13","65","Standard","Standard Sale","FHA","0.00","1956","No","2023","Excellent","NORMANDY VILLAGE",""
"VAFB2005354","RES","CLS","1601 Rampart Dr","22401","Fredericksburg City, VA","Detached","2,720","4","3","","02/29/2024","03/01/24","$575,000.00","$575,000","2","91","Standard","Standard Sale","VA","0.00","2021","No","","Excellent","NONE AVAILABLE",""
"VAFB2005334","RES","CLS","140 Ridgeway St","22401","Fredericksburg City, VA","Detached","1,425","3","2","0","04/25/2024","04/30/24","$425,000.00","$425,000","25","25","Standard","Standard Sale","VA","0.03","2016","No","","Very Good","DILLARD",""
"VAFB2005054","RES","CLS","803 Wolfe St","22401","Fredericksburg City, VA","Detached","1,809","3","3","","02/15/2024","03/18/24","$500,000.00","$500,000","21","21","Standard","Standard Sale","Conventional","0.10","1929","No","","Good","NONE AVAILABLE",""
"VAFB2005312","RES","CLS","822 Marye St","22401","Fredericksburg City, VA","Detached","1,723","3","2","","02/10/2024","03/01/24","$599,900.00","$563,000","10","10","Standard","Standard Sale","Conventional","0.11","1938","No","","","CITY OF FREDERICKSBURG",""
"VAFB2005310","RES","CLS","1211 Winchester St","22401","Fredericksburg City, VA","Detached","3,472","4","3","1","02/14/2024","03/15/24","$1,040,000.00","$1,015,000","26","67","Standard","Standard Sale","Conventional","0.09","1923","No","","","DOWNTOWN FREDERICKSBURG",""
"VAFB2005274","RES","CLS","2010 Charles St","22401","Fredericksburg City, VA","Detached","969","2","1","","02/12/2024","03/13/24","$380,000.00","$385,000","3","3","Standard","Standard Sale","Cash","0.00","1925","No","","","NONE AVAILABLE",""
"VAFB2005302","RES","CLS","1833 Sag Harbor Ln","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,069","3","3","1","01/20/2024","02/09/24","$419,000.00","$430,000","3","3","Standard","Standard Sale","Conventional","0.04","2020","No","","Excellent","CENTRAL PARK",""
"VAFB2005282","RES","CLS","2622 Caroline St","22401","Fredericksburg City, VA","Detached","1,199","2","1","","02/17/2024","03/14/24","$380,000.00","$380,000","13","13","Standard","Standard Sale","Conventional","0.09","1939","No","","Excellent","DOWNTOWN FREDERICKSBURG",""
"VAFB2005182","RES","CLS","1007 Notting Way","22401","Fredericksburg City, VA","Detached","3,817","4","3","1","02/29/2024","03/15/24","$667,000.00","$685,000","4","4","Standard","Standard Sale","Conventional","0.00","2012","No","","Excellent","KENSINGTON HILL",""
"VAFB2005258","RES","CLS","1331 White St","22401","Fredericksburg City, VA","Detached","1,036","3","2","0","02/27/2024","04/02/24","$335,000.00","$332,500","24","24","Standard","Standard Sale","Conventional","0.10","2002","No","","","NONE AVAILABLE",""
"VAFB2005232","RES","CLS","1004 Hotchkiss Ct","22401","Fredericksburg City, VA","Detached","4,548","4","3","1","01/13/2024","02/13/24","$669,000.00","$669,000","9","9","Standard","Standard Sale","Conventional","0.00","2006","No","","","PRESERVE AT SMITH RUN",""
"VAFB2005238","RES","CLS","1007 Great Oaks Ln","22401","Fredericksburg City, VA","Detached","4,747","5","3","1","01/24/2024","02/23/24","$649,000.00","$640,000","21","106","Standard","Standard Sale","Cash","0.30","2004","No","","","GREAT OAKS",""
"VAFB2005216","RES","CLS","1444 Teagan Dr","22408","Fredericksburg City, VA","End of Row/Townhouse","2,500","3","3","1","01/25/2024","02/23/24","$435,000.00","$435,000","8","8","Standard","Standard Sale","Conventional","0.09","2017","No","","Excellent","SUMMERFIELD",""
"VAFB2005180","RES","CLS","1 Lafayette Sta","22401","Fredericksburg City, VA","End of Row/Townhouse","1,020","1","1","1","01/13/2024","02/20/24","$349,999.00","$340,000","11","137","Standard","Standard Sale","Conventional","0.04","1986","No","","","LAFAYETTE STATION",""
"VAFB2005206","RES","CLS","2 Pawnee Dr","22401","Fredericksburg City, VA","Detached","2,516","5","3","","03/18/2024","04/09/24","$509,000.00","$509,000","50","50","Standard","Standard Sale","VA","0.39","1967","No","","Excellent","ALTOONA",""
"VAFB2004866","RES","CLS","615 Spottswood St","22401","Fredericksburg City, VA","Detached","0","3","2","","01/12/2024","01/18/24","$470,000.00","$480,000","5","5","Standard","Standard Sale","Cash","0.12","1939","No","2023","Excellent","NONE AVAILABLE",""
"VAFB2005146","RES","CLS","1325 Cardwell St","22401","Fredericksburg City, VA","Detached","1,092","3","2","","01/17/2024","01/22/24","$350,000.00","$350,000","8","8","Standard","Standard Sale","VA","0.15","1972","No","2023","Excellent","MAYFIELD",""
"VAFB2005126","RES","CLS","530 Mia St","22401","Fredericksburg City, VA","End of Row/Townhouse","3,290","4","3","2","04/13/2024","05/01/24","$989,000.00","$950,000","125","125","Standard","Standard Sale","Conventional","0.00","2022","Yes","","Excellent","RIVERPLACE",""
"VAFB2005114","RES","CLS","410 Rann Ct","22401","Fredericksburg City, VA","Interior Row/Townhouse","0","3","1","1","01/04/2024","02/02/24","$235,000.00","$225,000","25","25","Standard","Standard Sale","Conventional","0.00","1977","No","","","BRAGG HILL",""
"VAFB2005104","RES","CLS","306 Cannon Cir","22401","Fredericksburg City, VA","Detached","2,557","4","2","1","02/26/2024","02/28/24","$495,000.00","$487,000","49","49","Standard","Standard Sale","VA","0.52","1965","No","","Excellent","CONFEDERATE RIDGE",""
"VAFB2005088","RES","CLS","431 Deerwood Dr","22401","Fredericksburg City, VA","Detached","0","4","2","","12/13/2023","01/04/24","$360,000.00","$360,000","3","3","Standard","Standard Sale","Conventional","0.00","1969","No","","","MORNINGSIDE",""
"VAFB2005076","RES","CLS","1308 Walker Dr","22401","Fredericksburg City, VA","Detached","3,144","4","2","1","12/09/2023","12/21/23","$540,000.00","$520,000","8","8","Standard","Standard Sale","Cash","0.00","2005","No","","","VILLAGE OF IDLEWILD",""
"VAFB2005086","RES","CLS","1319 Cardwell St","22401","Fredericksburg City, VA","Detached","1,730","4","2","","","12/01/23","$295,000.00","$297,500","1","13","Standard","Standard Sale","Conventional","0.18","1944","No","","Average","MAYFIELD",""
"VAFB2005066","RES","CLS","106 Huntington Hills Ln","22401","Fredericksburg City, VA","Detached","3,927","4","3","1","12/08/2023","01/12/24","$599,900.00","$585,000","8","107","Standard","Standard Sale","VA","0.52","1998","No","","","HUNTINGTON HILLS",""
"VAFB2005070","RES","CLS","1415 Sunken Rd","22401","Fredericksburg City, VA","Detached","1,965","4","2","","01/03/2024","01/31/24","$449,999.00","$449,999","27","27","Standard","Standard Sale","Cash","0.17","1968","No","","","DOWNTOWN FREDERICKSBURG",""
"VAFB2005060","RES","CLS","1009 W Kensington Cir","22401","Fredericksburg City, VA","Detached","4,315","5","3","1","01/16/2024","01/26/24","$680,000.00","$680,000","33","33","Standard","Standard Sale","Conventional","0.00","2012","No","","","KENSINGTON HILL",""
"VAFB2005062","RES","CLS","1315 Sunken Rd","22401","Fredericksburg City, VA","Detached","3,232","5","3","","04/11/2024","04/30/24","$1,149,900.00","$1,045,000","119","127","Standard","Standard Sale","Cash","0.29","2002","No","","","COLLEGE TERRACE",""
"VAFB2005048","RES","CLS","1132 Dovetail Cir","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,936","3","2","1","12/10/2023","01/09/24","$445,000.00","$445,000","10","10","Standard","Standard Sale","Conventional","0.04","2022","No","","Excellent","VALLEY RUN",""
"VAFB2004848","RES","CLS","10 Curtis Est","22401","Fredericksburg City, VA","Detached","1,700","3","2","0","12/29/2023","01/02/24","$425,000.00","$425,000","16","16","Standard","Standard Sale","Conventional","1.50","1970","No","2023","Excellent","NONE AVAILABLE",""
"VAFB2005040","RES","CLS","1005 Roffman Rd","22401","Fredericksburg City, VA","Interior Row/Townhouse","950","2","1","1","11/26/2023","12/08/23","$160,000.00","$172,000","6","6","Standard","Standard Sale","Cash","0.00","1977","No","","Major Rehab Needed","BRAGG HILL TOWNHOUSES",""
"VAFB2005028","RES","CLS","2101 Fall Hill Ave","22401","Fredericksburg City, VA","Detached","1,745","4","2","","12/04/2023","01/03/24","$435,000.00","$435,000","8","8","Standard","Standard Sale","Conventional","0.00","1939","No","","","FALL HILL",""
"VAFB2005020","RES","CLS","137 Farrell Ln","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,152","2","2","1","11/22/2023","12/07/23","$224,900.00","$231,000","6","6","Standard","Standard Sale","Cash","0.04","1988","No","2023","Good","OLDE GREENWICH",""
"VAFB2005004","RES","CLS","2012 Track Cir","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,967","4","4","","12/22/2023","02/05/24","$418,000.00","$418,000","36","36","Standard","Standard Sale","Conventional","0.03","2022","No","","","NONE AVAILABLE",""
"VAFB2005018","RES","CLS","1119 Sophia St","22401","Fredericksburg City, VA","Detached","3,400","4","3","1","12/04/2023","12/27/23","$1,499,900.00","$1,470,000","19","1,058","Standard","Standard Sale","Conventional","0.30","2021","Yes","","","FREDERICKSBURG CITY",""
"VAFB2005000","RES","CLS","807 Cornell St","22401","Fredericksburg City, VA","Detached","2,842","4","3","","12/28/2023","01/25/24","$750,000.00","$750,000","27","27","Standard","Standard Sale","Conventional","0.20","1964","No","","Excellent","COLLEGE TERRACE",""
"VAFB2005008","RES","CLS","823 Bright St","22401","Fredericksburg City, VA","Detached","2,128","4","3","1","12/04/2023","01/31/24","$599,500.00","$599,500","22","22","Standard","Standard Sale","Conventional","0.08","2023","Yes","","Excellent","COLLEGE HEIGHTS",""
"VAFB2004994","RES","CLS","427 McKinney St","22401","Fredericksburg City, VA","Detached","0","1","1","","02/07/2024","03/19/24","$309,000.00","$265,000","90","90","Standard","Standard Sale","Conventional","0.12","1929","No","","Very Good","MAYFIELD",""
"VAFB2004980","RES","CLS","1314 Kenmore Ave","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,190","2","2","1","03/03/2024","04/05/24","$379,000.00","$379,000","103","103","Standard","Standard Sale","Conventional","0.02","1982","No","2007","","KENMORE TOWNHOME",""
"VAFB2004964","RES","CLS","1314 Franklin St","22401","Fredericksburg City, VA","Detached","2,600","4","2","1","11/20/2023","12/15/23","$654,000.00","$649,000","20","20","Standard","Standard Sale","Conventional","0.00","1949","No","","","COLLEGE TERRACE",""
"VAFB2004962","RES","CLS","413 Morningside Dr","22401","Fredericksburg City, VA","Detached","2,292","4","3","","11/06/2023","12/07/23","$420,000.00","$420,000","6","103","Standard","Standard Sale","FHA","0.23","1965","No","2023","","MORNINGSIDE",""
"VAFB2004946","RES","CLS","1124 Spur Ln","22401","Fredericksburg City, VA","Interior Row/Townhouse","0","4","4","1","","10/17/23","$412,665.00","$412,665","0","0","Standard","Standard Sale","Conventional","0.00","2023","Yes","","Excellent","NONE AVAILABLE",""
"VAFB2004936","RES","CLS","1022 Valley Run Dr","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,332","3","2","1","01/26/2024","01/30/24","$436,000.00","$434,000","51","51","REO (Real Estate Owned)","REO (Real Estate Owned)","VA","0.00","2022","No","","Very Good","VALLEY RUN",""
"VAFB2004900","RES","CLS","444 Riverside Drive","22401","Fredericksburg City, VA","Detached","1,300","3","2","0","03/08/2024","04/12/24","$479,000.00","$440,000","136","136","Standard","Standard Sale","Cash","0.18","1951","No","","","NONE AVAILABLE",""
"VAFB2004916","RES","CLS","621 Cobblestone Blvd #305","22401","Fredericksburg City, VA","Unit/Flat/Apartment","1,646","2","2","1","10/27/2023","12/08/23","$375,000.00","$375,000","4","4","Standard","Standard Sale","Conventional","","2007","No","","","COBBLESTONE SQUARE",""
"VAFB2004912","RES","CLS","824 Sunken Rd #11 & GARAGE #3","22401","Fredericksburg City, VA","Unit/Flat/Apartment","1,896","2","2","","11/30/2023","12/07/23","$519,900.00","$519,900","3","3","Standard","Standard Sale","Cash","","1983","No","","Good","TRENCH HILL CONDOMINIUMS",""
"VAFB2004888","RES","CLS","1306 Winchester St","22401","Fredericksburg City, VA","Detached","2,343","4","1","1","10/23/2023","11/03/23","$749,900.00","$640,000","4","4","Standard","Standard Sale","Cash","0.00","1930","No","","","CITY OF FREDERICKSBURG",""
"VAFB2004884","RES","CLS","231 Farrell Ln","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,080","2","2","1","11/27/2023","12/01/23","$250,000.00","$250,000","7","7","Standard","Standard Sale","VA","0.04","1988","No","","Excellent","OLD GREENWICH",""
"VAFB2004876","RES","CLS","1117 Wright Ct","22401","Fredericksburg City, VA","Detached","3,120","3","3","1","10/14/2023","10/31/23","$515,000.00","$515,000","2","2","Standard","Standard Sale","Conventional","0.11","2007","No","","Excellent","VILLAGE OF IDLEWILD",""
"VAFB2004862","RES","CLS","105 Ashby St","22401","Fredericksburg City, VA","Detached","1,098","3","1","1","10/21/2023","12/04/23","$329,900.00","$329,900","4","4","Standard","Standard Sale","VHDA","0.19","1950","No","2022","","COURTLAND HEIGHTS",""
"VAFB2004852","RES","CLS","1405 Graham Dr","22401","Fredericksburg City, VA","Detached","3,960","4","3","1","01/05/2024","02/05/24","$532,500.00","$532,500","89","89","Standard","Standard Sale","FHA","0.09","2005","No","","Very Good","VILLAGE OF IDLEWILD",""
"VAFB2004844","RES","CLS","134 Hickok Cir","22401","Fredericksburg City, VA","Interior Row/Townhouse","950","2","1","1","10/17/2023","11/22/23","$170,000.00","$181,500","8","8","Standard","Standard Sale","Conventional","0.03","1977","No","","Below Average","BRAGG HILL TOWNHOUSES",""
"VAFB2004838","RES","CLS","2514 Charles St","22401","Fredericksburg City, VA","Detached","1,380","3","2","1","11/24/2023","12/18/23","$525,000.00","$525,000","9","9","Standard","Standard Sale","Conventional","0.13","1929","No","2020","","NONE AVAILABLE",""
"VAFB2004836","RES","CLS","101 Ridgeway St","22401","Fredericksburg City, VA","Detached","1,680","3","2","1","11/29/2023","01/03/24","$439,000.00","$430,000","55","55","Standard","Standard Sale","FHA","0.17","2018","No","","Excellent","THE VINTAGE",""
"VAFB2004834","RES","CLS","205 Willis St","22401","Fredericksburg City, VA","Interior Row/Townhouse","2,074","3","2","1","10/04/2023","09/28/23","$472,744.00","$472,744","0","0","Standard","Standard Sale","Conventional","0.03","2023","Yes","","Excellent","HIGHLANDER PARK",""
"VAFB2004712","RES","CLS","4 Apache Ter","22401","Fredericksburg City, VA","Detached","1,525","3","3","","10/08/2023","11/06/23","$399,900.00","$392,000","3","3","Standard","Standard Sale","Conventional","0.29","1981","No","","Very Good","ALTOONA",""
"VAFB2004764","RES","CLS","114 Ashby St","22401","Fredericksburg City, VA","Detached","1,057","3","2","0","10/23/2023","11/27/23","$299,900.00","$299,900","5","5","Standard","Standard Sale","Conventional","0.17","1939","No","2022","","COURTLAND HEIGHTS",""
"VAFB2004814","RES","CLS","124 Hughey Ct","22401","Fredericksburg City, VA","Interior Row/Townhouse","0","2","1","1","10/04/2023","10/25/23","$249,900.00","$250,000","6","6","Standard","Standard Sale","Conventional","0.00","1978","No","2023","Excellent","CENTRAL PARK TOWNHOMES",""
"VAFB2004812","RES","CLS","147 Farrell Ln","22401","Fredericksburg City, VA","Interior Row/Townhouse","0","3","2","2","10/03/2023","10/31/23","$245,000.00","$265,000","6","6","Standard","Standard Sale","Conventional","","1988","No","","","OLDE GREENWICH",""
"VAFB2004802","RES","CLS","822 Grove Ave #12","22401","Fredericksburg City, VA","End of Row/Townhouse","1,540","3","2","1","10/01/2023","10/13/23","$365,000.00","$376,250","5","5","Standard","Standard Sale","Conventional","0.00","1989","No","","","COLLEGE HALL GROVE",""
"VAFB2004746","RES","CLS","1003 Pickett St","22401","Fredericksburg City, VA","Detached","3,723","3","3","1","10/27/2023","11/21/23","$529,999.00","$524,000","29","29","Standard","Standard Sale","Cash","0.12","2005","No","","Excellent","VILLAGE OF IDLEWILD",""
"VAFB2004648","RES","CLS","511 Pitt St","22401","Fredericksburg City, VA","Detached","1,556","3","1","","11/15/2023","12/08/23","$399,900.00","$410,000","34","34","Standard","Standard Sale","Conventional","0.13","1950","No","","","DOWNTOWN FREDERICKSBURG",""
"VAFB2004756","RES","CLS","1420 Littlepage St","22401","Fredericksburg City, VA","Detached","684","2","1","","09/27/2023","11/06/23","$225,000.00","$210,000","7","7","Standard","Standard Sale","Conventional","0.11","1935","No","","","NONE AVAILABLE",""
"VAFB2004750","RES","CLS","1104 Anderson St","22401","Fredericksburg City, VA","Detached","3,432","5","3","1","10/31/2023","11/07/23","$499,900.00","$500,000","8","8","Standard","Standard Sale","VA","0.11","2005","No","","Excellent, Very Good","VILLAGE OF IDLEWILD",""
"VAFB2004760","RES","CLS","522 Mia St","22401","Fredericksburg City, VA","Interior Row/Townhouse","3,033","4","3","2","11/16/2023","12/19/23","$899,000.00","$880,000","58","58","Standard","Standard Sale","VA","0.00","2022","Yes","","Excellent","RIVERPLACE",""
"VAFB2004736","RES","CLS","1403 Washington Ave","22401","Fredericksburg City, VA","Detached","2,963","4","2","1","11/10/2023","01/03/24","$875,000.00","$825,000","10","10","Standard","Standard Sale","Conventional","0.15","1902","No","","","FREDERICKSBURG CITY",""
"VAFB2004752","RES","CLS","1006 Alum Spring Rd","22401","Fredericksburg City, VA","Interior Row/Townhouse","1,822","4","4","1","01/15/2024","02/26/24","$419,900.00","$425,000","118","173","Standard","Standard Sale","Conventional","0.03","2022","No","","","FREDERICKSBURG",""
"VAFB2004734","RES","CLS","1008 Albert Rennolds Dr","22401","Fredericksburg City, VA","Detached","3,612","5","3","1","02/13/2024","03/18/24","$600,000.00","$600,000","145","145","Standard","Standard Sale","FHA","0.25","1997","No","2022","Very Good","HILLS AT SNOWDEN",""
"VAFB2004732","RES","CLS","621-205 Cobblestone Blvd #205","22401","Fredericksburg City, VA","Unit/Flat/Apartment","0","2","2","1","01/18/2024","02/15/24","$335,000.00","$335,000","72","72","Standard","Standard Sale","FHA","","2007","No","","","COBBLESTONE SQUARE",""
"VAFB2004726","RES","CLS","520 Mia St","22401","Fredericksburg City, VA","End of Row/Townhouse","3,290","4","3","2","10/20/2023","11/09/23","$999,900.00","$950,000","36","36","Standard","Standard Sale","Cash","0.00","2023","Yes","","Excellent","RIVERPLACE",""
