"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VACV2005838","RES","CLS","18384 Governor Dr","22546","Caroline, VA","Detached","3,096","4","2","1","","04/30/24","$578,546.00","$578,546","0","0","Standard","Standard Sale","Conventional","0.14","2024","Yes","","Excellent","PENDLETON",""
"VACV2005776","RES","CLS","17433 American Way","22580","Caroline, VA","Detached","1,744","3","2","","","03/28/24","$425,000.00","$425,000","0","0","Standard","Standard Sale","VA","13.91","2002","No","","Very Good","NONE AVAILABLE",""
"VACV2005672","RES","CLS","7025 Jericho Rd","22546","Caroline, VA","Detached","2,466","3","2","1","04/07/2024","04/30/24","$605,000.00","$600,000","4","4","Standard","Standard Sale","VA","20.43","2005","No","2024","","NONE AVAILABLE",""
"VACV2005662","RES","CLS","12040 Golansville Rd","22546","Caroline, VA","Detached","1,480","3","2","0","03/31/2024","04/26/24","$350,000.00","$358,000","3","3","Standard","Standard Sale","Conventional","2.26","1994","No","2024","Excellent","HOLLYTREE",""
"VACV2005446","RES","CLS","7221 Congressional Cir","22546","Caroline, VA","Interior Row/Townhouse","0","3","2","1","","01/24/24","$329,615.00","$329,615","0","0","Standard","Standard Sale","VA","0.00","","Yes","","Excellent","PENDLETON",""
"VACV2005634","RES","CLS","26044 Townfield Dr","22535","Caroline, VA","Detached","963","2","1","0","03/21/2024","04/30/24","$225,000.00","$225,000","1","1","Standard","Standard Sale","Cash","0.00","1963","No","","","TOWNFIELD",""
"VACV2005618","RES","CLS","23229 Johnstown Ln","22546","Caroline, VA","Detached","2,889","5","3","","03/30/2024","04/26/24","$385,000.00","$390,775","10","10","Standard","Standard Sale","VA","0.20","2004","No","","","BELMONT AT CARMEL CHURCH",""
"VACV2005616","RES","CLS","215 Marday Dr","22546","Caroline, VA","Detached","1,056","3","2","","03/22/2024","04/24/24","$279,900.00","$279,900","4","4","Standard","Standard Sale","Conventional","0.46","1994","No","2019","","LAKE LAND OR","LAKE LAND"
"VACV2005586","RES","CLS","22309 Great Falls Way","22546","Caroline, VA","Detached","2,800","5","3","0","04/01/2024","04/23/24","$460,000.00","$447,000","18","18","Standard","Standard Sale","VA","2.00","2024","Yes","","Excellent","NONE AVAILABLE","DUKES PLANTATION"
"VACV2005582","RES","CLS","612 Wright Dr","22546","Caroline, VA","Detached","2,020","5","3","","03/25/2024","05/01/24","$355,000.00","$355,000","5","5","Standard","Standard Sale","Conventional","1.40","2005","No","","Excellent","LAKE LAND OR","LAKE LAND"
"VACV2005576","RES","CLS","909 Jones Dr","22546","Caroline, VA","Other","0","0","0","","04/01/2024","04/18/24","$35,000.00","$32,000","22","22","Standard","Standard Sale","Cash","0.00","9999","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005572","RES","CLS","26870 Slash Pine Cir","22546","Caroline, VA","Detached","2,464","3","3","","03/26/2024","04/17/24","$385,000.00","$385,000","17","17","Standard","Standard Sale","FHA","0.40","2023","No","","","CAROLINE PINES","CAROLINE PINES"
"VACV2005570","RES","CLS","506 Montgomery Dr","22546","Caroline, VA","Detached","1,132","4","3","","03/11/2024","04/26/24","$369,800.00","$366,000","5","5","Standard","Standard Sale","FHA","0.28","1990","No","2024","Very Good","LAKE LAND OR","LAKE LAND"
"VACV2005550","RES","CLS","608 Norman Dr","22546","Caroline, VA","Detached","2,402","3","3","","03/20/2024","04/12/24","$362,500.00","$362,500","15","15","Standard","Standard Sale","Conventional","0.00","2003","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005532","RES","CLS","16419 Countyline Church Rd","22546","Caroline, VA","Detached","3,280","5","3","1","03/07/2024","04/01/24","$579,000.00","$579,000","3","3","Standard","Standard Sale","Conventional","3.13","1949","No","","Excellent","NONE AVAILABLE",""
"VACV2005534","RES","CLS","250 American Dr","22546","Caroline, VA","Detached","1,880","4","2","","03/07/2024","03/29/24","$305,000.00","$315,000","4","9","Standard","Standard Sale","FHA","0.00","2006","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005472","RES","CLS","12090 Jeffrey Rd","22546","Caroline, VA","Detached","1,120","3","2","","03/31/2024","04/25/24","$309,000.00","$309,000","12","12","Standard","Standard Sale","VA","0.78","2022","No","","","CAROLINE PINES","CAROLINE PINES"
"VACV2005502","RES","CLS","132 Bunker Hill Dr","22546","Caroline, VA","Detached","2,050","4","2","1","03/09/2024","03/28/24","$399,900.00","$416,000","5","5","Standard","Standard Sale","Conventional","0.50","2022","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005476","RES","CLS","26236 Shannon Mill Dr","22546","Caroline, VA","Detached","1,296","3","2","","03/03/2024","04/10/24","$285,000.00","$285,000","5","5","Standard","Standard Sale","USDA","0.00","1978","No","","Good","CAROLINE PINES","CAROLINE PINES"
"VACV2005466","RES","CLS","6644 Sacagawea St","22546","Caroline, VA","Detached","2,727","4","3","1","03/07/2024","04/01/24","$395,000.00","$401,500","13","17","Standard","Standard Sale","FHA","0.10","2018","No","","Excellent","LADYSMITH VILLAGE","SOUTH RIVER"
"VACV2005456","RES","CLS","14426 Nelson Hill Rd","22514","Caroline, VA","Detached","1,120","2","1","","03/01/2024","03/08/24","$100,000.00","$80,000","8","8","Standard","Standard Sale","Cash","1.63","1970","No","","Major Rehab Needed","NONE AVAILABLE",""
"VACV2005452","RES","CLS","25323 Peaceful Valley","22546","Caroline, VA","Detached","1,008","3","2","0","02/25/2024","04/05/24","$275,000.00","$285,000","3","3","Standard","Standard Sale","Conventional","0.58","1970","No","2024","Excellent","NONE AVAILABLE",""
"VACV2005442","RES","CLS","15434 Bull Church Rd","22580","Caroline, VA","Detached","878","3","1","","03/16/2024","04/12/24","$299,800.00","$300,000","24","24","Standard","Standard Sale","VA","5.13","1988","No","","","O M CASS",""
"VACV2005426","RES","CLS","16507 Dawn Blvd","23069","Caroline, VA","Detached","2,879","4","2","","03/10/2024","03/22/24","$399,900.00","$399,900","21","93","Standard","Standard Sale","FHA","2.24","1959","No","2023","Very Good","NONE AVAILABLE",""
"VACV2005418","RES","CLS","697 Welsh Dr","22546","Caroline, VA","Detached","2,455","5","3","","02/27/2024","04/01/24","$349,000.00","$360,000","7","7","Standard","Standard Sale","FHA","0.29","2005","No","","Excellent","LAKE LAND OR","LAKE LAND"
"VACV2005408","RES","CLS","2527 Edgewood Dr","22546","Caroline, VA","Detached","1,056","3","1","1","03/26/2024","04/19/24","$294,999.00","$299,000","12","12","Standard","Standard Sale","VA","0.29","1984","No","2024","Excellent","CAMPBELL CREEK VILLAGE",""
"VACV2005394","RES","CLS","17180 Doggetts Fork Rd","22546","Caroline, VA","Detached","1,860","3","2","","02/28/2024","03/27/24","$385,000.00","$380,000","7","7","Standard","Standard Sale","VA","1.37","2005","No","","","NONE AVAILABLE",""
"VACV2005380","RES","CLS","6310 Frazier Ln","22580","Caroline, VA","Detached","1,196","3","2","0","03/08/2024","04/12/24","$274,900.00","$274,900","13","13","Standard","Standard Sale","Conventional","1.51","2000","No","","","NONE AVAILABLE",""
"VACV2005384","RES","CLS","7233 Conway Pl","22546","Caroline, VA","End of Row/Townhouse","1,509","3","2","1","02/22/2024","03/21/24","$329,999.00","$299,999","12","12","Standard","Standard Sale","FHA","0.08","2023","No","","Excellent","LADYSMITH VILLAGE","LADYSMITH VILLAGE"
"VACV2005348","RES","CLS","17177 Elm St","22427","Caroline, VA","Detached","2,268","3","2","0","03/20/2024","03/22/24","$273,500.00","$300,250","4","4","Standard","Standard Sale","FHA","","1960","No","","","WHITE MEADOWS",""
"VACV2005314","RES","CLS","26264 Dogwood Dr","22546","Caroline, VA","Detached","1,350","3","2","","02/11/2024","04/02/24","$330,000.00","$330,000","4","4","Standard","Standard Sale","Conventional","0.25","2023","No","","","CAROLINE PINES","CAROLINE PINES"
"VACV2005336","RES","CLS","12074 Red Pine Rd","22546","Caroline, VA","Detached","1,216","3","2","","03/27/2024","04/02/24","$306,000.00","$299,000","7","7","Standard","Standard Sale","VHDA","0.45","2014","No","","","CAROLINE PINES","CAROLINE PINES"
"VACV2005338","RES","CLS","17241 Begonia Dr","22546","Caroline, VA","Detached","3,400","4","3","1","02/09/2024","02/23/24","$309,900.00","$317,000","5","5","Standard","Standard Sale","Cash","0.14","2004","No","","Average","LADYSMITH VILLAGE","LADYSMITH VILLAGE"
"VACV2005342","RES","CLS","26500 Country Club Ln","22546","Caroline, VA","Detached","2,110","4","2","1","","02/05/24","$375,000.00","$375,000","1","1","Standard","Standard Sale","Conventional","0.30","","Yes","","Excellent","CAROLINE PINES",""
"VACV2005326","RES","CLS","22110 Cammack Dr","22546","Caroline, VA","Manufactured","1,560","3","2","","03/05/2024","03/08/24","$130,000.00","$110,000","26","26","Standard","Standard Sale","Cash","3.27","1989","No","","","MCDUFF",""
"VACV2005332","RES","CLS","100 Yorktown Dr","22546","Caroline, VA","Detached","3,361","4","3","1","02/24/2024","03/22/24","$549,000.00","$535,000","3","3","Standard","Standard Sale","VA","1.02","2019","No","","Excellent","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005330","RES","CLS","16157 Patrick Ave","22514","Caroline, VA","Detached","1,248","3","1","","02/07/2024","03/08/24","$200,000.00","$185,000","0","0","Standard","Standard Sale","Cash","0.75","1948","No","","Good","NONE AVAILABLE",""
"VACV2005220","RES","CLS","588 Welsh Dr","22546","Caroline, VA","Detached","1,676","2","2","0","03/09/2024","04/15/24","$320,000.00","$320,000","19","19","Standard","Standard Sale","USDA","0.25","2006","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005318","RES","CLS","214 Land Or Dr","22546","Caroline, VA","Detached","980","3","1","","03/06/2024","03/07/24","$245,000.00","$255,000","4","4","Standard","Standard Sale","Conventional","0.28","1992","No","","Excellent","LAKE LAND OR","LAKE LAND"
"VACV2005306","RES","CLS","18194 Wrightsville Rd","22427","Caroline, VA","Detached","2,415","3","3","1","02/26/2024","03/20/24","$400,000.00","$400,000","26","26","Standard","Standard Sale","FHA","1.79","1959","No","2024","","BOWLING GREEN",""
"VACV2005254","RES","CLS","17520 Lakewood Rd","22427","Caroline, VA","Detached","5,351","5","5","1","02/07/2024","03/15/24","$699,950.00","$690,000","13","177","Standard","Standard Sale","Cash","15.43","1990","No","","","NONE AVAILABLE",""
"VACV2005248","RES","CLS","17274 Day Lily Dr","22546","Caroline, VA","Detached","2,355","4","3","1","03/12/2024","04/12/24","$410,000.00","$410,000","50","50","Standard","Standard Sale","Conventional","0.13","2017","No","","","LADYSMITH VILLAGE",""
"VACV2005274","RES","CLS","106 Land Or Dr","22546","Caroline, VA","Detached","2,300","3","2","0","02/09/2024","03/30/24","$299,999.00","$299,999","18","18","Standard","Standard Sale","FHA","0.00","2001","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005276","RES","CLS","18037 Filer Ct","22514","Caroline, VA","Detached","3,336","4","2","1","02/29/2024","03/08/24","$679,900.00","$663,000","13","13","Standard","Standard Sale","FHA","11.16","1999","No","","Excellent","NEW MARKET EAST",""
"VACV2005302","RES","CLS","17048 Brookwood Drive","22427","Caroline, VA","Detached","1,847","3","2","1","03/11/2024","04/10/24","$395,900.00","$395,900","47","47","Standard","Standard Sale","VA","0.17","2023","Yes","","Excellent","BROOKWOOD",""
"VACV2005300","RES","CLS","18384 Governor Dr","22546","Caroline, VA","Detached","3,096","4","2","1","02/19/2024","04/30/24","$589,999.00","$578,546","29","29","Standard","Standard Sale","FHA","0.14","2024","Yes","","Excellent","PENDLETON",""
"VACV2005298","RES","CLS","18371 Governor Dr","22546","Caroline, VA","Detached","1,790","3","2","","03/07/2024","04/17/24","$449,999.00","$449,999","46","46","Standard","Standard Sale","FHA","0.13","2024","Yes","","Excellent","PENDLETON",""
"VACV2005296","RES","CLS","17096 Courtney Rd","23069","Caroline, VA","Detached","1,055","3","1","0","01/25/2024","03/26/24","$174,950.00","$174,950","4","4","Standard","Standard Sale","Cash","0.00","1962","No","","","NONE AVAILABLE",""
"VACV2005290","RES","CLS","18365 Governor Dr","22546","Caroline, VA","Detached","2,190","3","2","1","03/14/2024","04/25/24","$473,999.00","$465,999","54","54","Standard","Standard Sale","Conventional","0.13","2024","Yes","","Excellent","PENDLETON",""
"VACV2005286","RES","CLS","250 Somerset Dr","22546","Caroline, VA","Detached","1,192","3","2","","02/06/2024","03/04/24","$348,500.00","$360,000","18","35","Standard","Standard Sale","VA","0.75","2019","No","","Excellent","LAKE LAND OR","LAKE LAND"
"VACV2005282","RES","CLS","18366 Governor Dr","22546","Caroline, VA","Detached","3,020","4","3","1","02/19/2024","03/29/24","$549,999.00","$534,999","31","31","Standard","Standard Sale","Conventional","0.13","2024","Yes","","Excellent","PENDLETON",""
"VACV2005278","RES","CLS","206 American Dr","22546","Caroline, VA","Detached","1,096","3","2","","03/03/2024","04/12/24","$264,999.00","$265,000","28","66","Bankruptcy","Standard Sale","VA","0.00","1999","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005272","RES","CLS","213 Cedar Ridge Dr","22546","Caroline, VA","Detached","2,055","4","3","0","01/29/2024","02/29/24","$337,000.00","$337,000","11","11","Standard","Standard Sale","Conventional","0.60","2006","No","","Very Good","LAKE LAND OR","LAKE LAND"
"VACV2005270","RES","CLS","20193 Anderson Mill Rd","23015","Caroline, VA","Detached","1,212","3","2","","01/31/2024","03/21/24","$349,000.00","$349,000","13","13","Standard","Standard Sale","VA","2.75","1952","No","2023","Excellent","NONE AVAILABLE",""
"VACV2005268","RES","CLS","16014 Mathias Ave","22514","Caroline, VA","Detached","1,311","3","2","","01/26/2024","03/06/24","$319,950.00","$335,000","8","8","Standard","Standard Sale","FHA","0.36","2024","Yes","","Excellent","BLATT",""
"VACV2005260","RES","CLS","12225 Birkdale Ln","22546","Caroline, VA","Detached","1,165","3","2","","02/18/2024","03/29/24","$309,900.00","$307,500","32","32","Standard","Standard Sale","FHA","0.29","2024","Yes","","Excellent","CAROLINE PINES",""
"VACV2005262","RES","CLS","12085 White Bark Rd","22546","Caroline, VA","Detached","1,135","3","2","","02/23/2024","03/25/24","$304,900.00","$304,900","37","37","Standard","Standard Sale","FHA","0.26","2024","Yes","","Excellent","CAROLINE PINES","CAROLINE PINES"
"VACV2005226","RES","CLS","9 Bonsell Cv","22546","Caroline, VA","Detached","1,196","4","3","","03/11/2024","04/05/24","$349,000.00","$345,000","59","59","Standard","Standard Sale","FHA","0.42","1995","No","","Excellent","LAKE LAND OR","LAKE LAND"
"VACV2005242","RES","CLS","17055 Brookwood Drive","22427","Caroline, VA","Detached","1,800","4","2","1","03/15/2024","04/25/24","$379,900.00","$379,900","64","64","Standard","Standard Sale","Conventional","0.00","2024","Yes","","Excellent","BROOKWOOD",""
"VACV2005240","RES","CLS","17037 Brookwood Drive","22427","Caroline, VA","Detached","1,679","3","2","1","03/22/2024","04/19/24","$368,900.00","$368,900","45","45","Standard","Standard Sale","FHA","0.00","2024","Yes","","Excellent","BROOKWOOD",""
"VACV2005238","RES","CLS","17049 Brookwood Drive","22427","Caroline, VA","Detached","1,316","3","2","","02/06/2024","04/19/24","$357,900.00","$357,900","27","27","Standard","Standard Sale","Conventional","0.00","2024","Yes","","Excellent","BROOKWOOD",""
"VACV2005112","RES","CLS","18432 Patriot Ln","22546","Caroline, VA","Detached","2,898","4","2","1","02/17/2024","02/27/24","$465,000.00","$467,000","6","6","Standard","Standard Sale","Conventional","0.15","2008","No","","Excellent","PENDLETON","PENDLETON"
"VACV2005224","RES","CLS","600 Joy Dr","22546","Caroline, VA","Detached","1,092","3","2","0","01/20/2024","02/20/24","$285,000.00","$295,000","3","3","Standard","Standard Sale","Conventional","0.63","1992","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005218","RES","CLS","15004 Narrow Path Way","22427","Caroline, VA","Detached","1,416","3","2","","02/09/2024","03/08/24","$399,999.00","$399,999","29","29","Standard","Standard Sale","FHA","2.14","2021","No","","","NONE AVAILABLE",""
"VACV2005216","RES","CLS","12200 Bristle Cone Ln","22546","Caroline, VA","Detached","960","3","1","","02/06/2024","02/29/24","$189,000.00","$190,000","30","30","REO (Real Estate Owned)","REO (Real Estate Owned)","Conventional","0.00","1988","No","","Major Rehab Needed","CAROLINE PINES","CAROLINE PINES"
"VACV2005202","RES","CLS","239 Land Or Dr","22546","Caroline, VA","Detached","2,856","5","3","","01/30/2024","02/28/24","$384,900.00","$394,000","26","26","Standard","Standard Sale","Conventional","0.28","1993","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005204","RES","CLS","113 Martin St","22427","Caroline, VA","Detached","1,119","3","1","0","01/20/2024","02/23/24","$329,900.00","$325,000","11","11","Standard","Standard Sale","Conventional","0.30","1950","No","","","BOWLING GREEN","CHAPIN"
"VACV2005198","RES","CLS","18311 Congressional Cir","22546","Caroline, VA","End of Row/Townhouse","2,072","4","3","1","01/03/2024","02/07/24","$290,000.00","$285,000","1","1","Standard","Standard Sale","FHA","0.06","2017","No","","","PENDLETON","PENDLETON"
"VACV2005196","RES","CLS","12062 Nancy Wrights Dr","22580","Caroline, VA","Manufactured","1,456","3","2","","01/05/2024","01/29/24","$300,000.00","$315,000","5","5","Standard","Standard Sale","FHA","9.69","2000","No","","Good","MADISON",""
"VACV2005180","RES","CLS","26240 Austrian Dr","22546","Caroline, VA","Detached","1,372","3","2","","01/27/2024","02/23/24","$315,000.00","$315,000","27","27","Standard","Standard Sale","VA","0.32","2023","Yes","","Excellent","CAROLINE PINES","CAROLINE PINES"
"VACV2005194","RES","CLS","233 Marday Dr","22546","Caroline, VA","Detached","1,236","3","2","","01/31/2024","02/23/24","$318,000.00","$319,000","17","17","Standard","Standard Sale","USDA","0.47","2016","No","","Excellent","LAKE LAND","LAKE LAND"
"VACV2005192","RES","CLS","216 Hamilton Dr","22546","Caroline, VA","Detached","1,260","3","2","","02/13/2024","03/05/24","$280,000.00","$250,000","47","47","Standard","Standard Sale","Conventional","0.00","1971","No","2023","Very Good","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005132","RES","CLS","15390 Us Route 1 Hwy","22580","Caroline, VA","Manufactured","1,216","3","1","1","01/09/2024","01/31/24","$250,000.00","$255,000","12","12","Standard","Standard Sale","Conventional","1.91","2016","No","","","NONE AVAILABLE",""
"VACV2005188","RES","CLS","666 Welsh Dr","22546","Caroline, VA","Detached","1,056","3","2","","","09/26/23","$265,000.00","$265,000","0","0","Standard","Standard Sale","Cash","0.57","1989","No","","Very Good","LAKE LAND OR","LAKE LAND"
"VACV2005176","RES","CLS","7131 Marsh St","22546","Caroline, VA","Interior Row/Townhouse","1,440","3","2","1","01/16/2024","02/08/24","$285,000.00","$282,150","21","21","Standard","Standard Sale","Conventional","0.05","2009","No","","","LADYSMITH VILLAGE","LADYSMITH VILLAGE"
"VACV2005178","RES","CLS","17147 Library Blvd","22546","Caroline, VA","Detached","2,892","4","3","1","01/15/2024","02/12/24","$425,000.00","$425,000","6","6","Standard","Standard Sale","Conventional","0.13","2011","No","","Very Good","LADYSMITH VILLAGE","LADYSMITH VILLAGE"
"VACV2005134","RES","CLS","10019 Woodford Rd","22580","Caroline, VA","Detached","902","3","2","","04/06/2024","04/12/24","$349,000.00","$340,000","86","86","Standard","Standard Sale","FHA","17.80","2019","No","","","WHITE HALL",""
"VACV2005164","RES","CLS","520 Redground Dr","22546","Caroline, VA","Detached","2,802","3","2","2","12/28/2023","01/26/24","$359,000.00","$365,000","6","6","Standard","Standard Sale","VA","0.52","2004","No","2023","Very Good","LAKE LAND OR","LAKE LAND"
"VACV2005166","RES","CLS","17148 Brookwood Dr","22427","Caroline, VA","Detached","1,937","3","2","1","01/12/2024","02/15/24","$380,000.00","$380,000","24","115","Standard","Standard Sale","Conventional","0.19","2021","No","","Excellent","BROOKWOOD",""
"VACV2005158","RES","CLS","14426 Nelson Hill Rd","22514","Caroline, VA","Detached","1,120","2","1","","12/29/2023","01/26/24","$99,900.00","$70,500","11","11","Standard","Standard Sale","Cash","1.63","1970","No","","Major Rehab Needed","NONE AVAILABLE",""
"VACV2005156","RES","CLS","19168 Sparta Rd","22514","Caroline, VA","Detached","1,713","4","1","0","02/09/2024","03/12/24","$225,000.00","$200,000","15","15","Standard","Standard Sale","Cash","5.00","1927","No","","Below Average","NONE AVAILABLE",""
"VACV2005154","RES","CLS","135 New Providence Dr","22546","Caroline, VA","Detached","1,803","4","2","","01/03/2024","02/16/24","$389,900.00","$389,900","20","90","Standard","Standard Sale","FHA","0.34","2023","Yes","","Excellent","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005148","RES","CLS","20121 Sparta Rd","22514","Caroline, VA","Detached","1,180","3","1","0","12/16/2023","02/23/24","$259,950.00","$259,950","3","3","Standard","Standard Sale","FHA","0.50","1968","No","","","NONE AVAILABLE",""
"VACV2005118","RES","CLS","329 Senate Dr","22546","Caroline, VA","Detached","1,338","3","2","0","01/20/2024","03/04/24","$305,000.00","$300,000","17","17","Standard","Standard Sale","FHA","0.00","2006","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005140","RES","CLS","18230 Capital Ct","22546","Caroline, VA","Interior Row/Townhouse","1,564","3","2","1","","11/16/23","$316,960.00","$316,960","0","0","Standard","Standard Sale","FHA","0.00","2023","Yes","","Excellent","PENDLETON",""
"VACV2005126","RES","CLS","633 W Point Dr","22546","Caroline, VA","Detached","1,904","3","2","","02/20/2024","03/28/24","$347,900.00","$345,000","74","74","Standard","Standard Sale","Cash","0.00","2007","No","","Very Good","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005122","RES","CLS","17143 Brookwood Drive","22427","Caroline, VA","Detached","1,535","3","2","0","03/18/2024","04/29/24","$368,900.00","$368,900","86","86","Standard","Standard Sale","FHA","0.17","2024","Yes","","Excellent","BROOKWOOD",""
"VACV2005114","RES","CLS","23235 Johnstown Ln","22546","Caroline, VA","Detached","1,708","3","2","","01/29/2024","02/01/24","$360,000.00","$350,000","8","8","Standard","Standard Sale","USDA","0.20","2005","No","","","BELMONT AT CARMEL CHURCH",""
"VACV2005096","RES","CLS","22362 Horseshoe Bend Rd","22546","Caroline, VA","Detached","2,482","5","4","","03/21/2024","03/29/24","$640,000.00","$640,000","63","63","Third Party Approval","Standard Sale","Conventional","68.00","1993","No","","Good","NONE AVAILABLE",""
"VACV2005104","RES","CLS","353 Land Or Dr","22546","Caroline, VA","Detached","1,628","3","2","","12/07/2023","12/27/23","$275,000.00","$310,000","4","4","Standard","Standard Sale","Conventional","0.00","1973","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005100","RES","CLS","14069 Wingfield Ln","22546","Caroline, VA","Mobile Pre 1976","0","3","2","","12/06/2023","01/05/24","$163,500.00","$163,500","4","8","Standard","Standard Sale","FHA","1.58","1979","No","","Very Good","NONE AVAILABLE",""
"VACV2005088","RES","CLS","18448 Beazley Ln","22514","Caroline, VA","Detached","1,056","3","1","","01/03/2024","02/12/24","$299,000.00","$275,000","36","36","Standard","Standard Sale","Cash, Conventional","6.35","1960","No","","Average","MILFORD",""
"VACV2005086","RES","CLS","25323 Peaceful Valley Rd","22546","Caroline, VA","Detached","1,008","3","1","0","12/06/2023","12/14/23","$90,000.00","$95,000","2","2","Standard","Standard Sale","Cash","0.58","1970","No","","","NONE AVAILABLE",""
"VACV2005084","RES","CLS","25527 Zion Rd","22546","Caroline, VA","Detached","1,400","3","2","0","12/01/2023","12/21/23","$289,000.00","$279,000","4","4","Standard","Standard Sale","FHA","1.19","1995","No","","","NONE AVAILABLE",""
"VACV2005076","RES","CLS","9380 Canvas Back Ct.","22535","Caroline, VA","Detached","5,512","7","5","1","02/01/2024","02/28/24","$825,000.00","$766,000","64","64","Standard","Standard Sale","Conventional","2.53","1993","No","2010","","PORTOBAGO BAY",""
"VACV2005078","RES","CLS","17215 Library Blvd","22546","Caroline, VA","Detached","2,308","4","2","1","02/07/2024","03/15/24","$415,000.00","$415,000","44","44","Standard","Standard Sale","Conventional","0.11","2009","No","2020","Very Good","LADYSMITH VILLAGE","LADYSMITH VILLAGE"
"VACV2005066","RES","CLS","419 Woodlyn Dr","22546","Caroline, VA","Detached","1,094","2","1","0","12/02/2023","04/16/24","$120,000.00","$120,000","12","12","Standard","Standard Sale","FHA 203(k)","0.81","1975","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005064","RES","CLS","7234 Proclamation St","22546","Caroline, VA","Interior Row/Townhouse","1,220","3","2","1","","11/20/23","$277,075.00","$277,075","0","0","Standard","Standard Sale","FHA","0.04","2023","Yes","","Excellent","PENDLETON",""
"VACV2005062","RES","CLS","13361 Mason St","22580","Caroline, VA","Detached","1,240","3","2","0","12/07/2023","12/27/23","$299,900.00","$298,000","9","9","Standard","Standard Sale","USDA","0.50","2008","No","","Very Good","CAROLINE VILLAGE",""
"VACV2005054","RES","CLS","432 Woodlyn Dr","22546","Caroline, VA","Detached","1,624","3","2","","12/12/2023","01/16/24","$349,900.00","$340,000","24","24","Standard","Standard Sale","VA","0.53","1991","No","","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005058","RES","CLS","16223 Melville Ln","22427","Caroline, VA","Detached","1,374","3","1","1","12/31/2023","01/19/24","$275,000.00","$275,000","38","125","Standard","Standard Sale","FHA","0.70","1941","No","2023","Excellent","HOLLY HILL",""
"VACV2005056","RES","CLS","2602 Deerfield Rd","22546","Caroline, VA","Detached","1,500","3","1","1","12/10/2023","01/10/24","$300,000.00","$305,000","18","18","Standard","Standard Sale","VA","0.00","1981","No","","Very Good","CAMPBELL CREEK VILLAGE",""
"VACV2005052","RES","CLS","25340 Richmond Tpke","22546","Caroline, VA","Detached","1,612","4","3","","12/04/2023","12/13/23","$235,000.00","$205,000","18","18","Standard","Standard Sale","Cash","2.11","1985","No","","","NONE AVAILABLE",""
"VACV2005048","RES","CLS","15177 Narrow Path Way","22427","Caroline, VA","Detached","3,990","4","2","1","01/06/2024","02/01/24","$595,272.27","$585,000","32","32","Standard","Standard Sale","FHA","9.30","2003","No","","","SMOOTS",""
"VACV2005040","RES","CLS","727 Annapolis Dr","22546","Caroline, VA","Detached","912","2","1","","02/12/2024","03/15/24","$262,500.00","$262,500","65","166","Standard","Standard Sale","Conventional","0.26","1987","No","2023","","LAKE CAROLINE","LAKE CAROLINE"
"VACV2005044","RES","CLS","300 Falmouth Dr","22546","Caroline, VA","Detached","1,296","3","2","","12/27/2023","01/26/24","$330,000.00","$326,000","37","37","Standard","Standard Sale","VA","0.42","1989","No","","","LAKE LAND OR","LAKE LAND"
"VACV2005030","RES","CLS","2083 Sizer Rd","23015","Caroline, VA","Detached","1,680","3","2","0","12/05/2023","01/05/24","$389,900.00","$385,000","7","7","Standard","Standard Sale","Conventional","5.00","2018","No","","Very Good","NONE AVAILABLE",""
"VACV2005024","RES","CLS","11400 Moncure Dr","22546","Caroline, VA","Detached","1,064","2","1","","01/22/2024","02/21/24","$289,900.00","$289,900","74","74","Standard","Standard Sale","Conventional","2.00","1962","No","","Very Good","NONE AVAILABLE",""
"VACV2005008","RES","CLS","17116 Rollins Road","22427","Caroline, VA","Detached","1,293","3","2","0","02/05/2024","02/27/24","$358,900.00","$358,900","79","212","Standard","Standard Sale","FHA","0.17","2023","Yes","","Excellent","BROOKWOOD",""
"VACV2005020","RES","CLS","107 Independence Dr","22546","Caroline, VA","Detached","2,152","4","3","","12/26/2023","01/29/24","$335,000.00","$320,000","44","44","Standard","Standard Sale","Conventional","0.00","2005","No","","","LAKE CAROLINE","LAKE CAROLINE"
