"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VASP2014292","RES","CLS","302 Beechnut St","22408","Spotsylvania, VA","Detached","1,764","3","2","1","12/05/2022","12/22/22","$300,000.00","$300,000","3","3","Standard","Standard Sale","Cash","0.24","1979","No","","Below Average","SPOTSWOOD ESTATES","SPOTSWOOD ESTATES"
"VASP2014266","RES","CLS","10102 Alleghany Way","22407","Spotsylvania, VA","Detached","4,388","3","4","","12/14/2022","12/28/22","$548,000.00","$535,000","18","72","Standard","Standard Sale","Cash","0.15","2006","No","2019","Excellent","VIRGINIA HERITAGE AT LEE'S PARK","VIRGINIA HERITAGE AT LEE"
"VASP2014278","RES","CLS","10608 Robin Ln","22553","Spotsylvania, VA","Detached","1,718","4","2","0","12/01/2022","12/30/22","$359,999.00","$359,900","6","6","Standard","Standard Sale","FHA","0.42","1972","No","","Excellent","STONEYBROOKE","STONEYBROOKE"
"VASP2014280","RES","CLS","300 Clay St","22408","Spotsylvania, VA","End of Row/Townhouse","1,564","3","2","1","11/30/2022","12/23/22","$255,000.00","$259,000","4","4","Standard","Standard Sale","Conventional","0.00","1972","No","","","BERKELEY VILLAGE","BERKELEY VILLAGE"
"VASP2014276","RES","CLS","13705 Anna Point Ln #7","23117","Spotsylvania, VA","Unit/Flat/Apartment","840","1","1","","","11/02/22","$210,000.00","$210,000","0","0","Standard","Standard Sale","Cash","","1988","No","","Good","NONE AVAILABLE","SHAFFERS COVE"
"VASP2014248","RES","CLS","11203 Springfield Dr","22408","Spotsylvania, VA","Detached","3,672","5","4","1","12/12/2022","12/28/22","$525,000.00","$506,250","4","4","Standard","Standard Sale","Cash","0.48","1988","No","","Very Good","SPOTSWOOD NORTH","SPOTSWOOD NORTH"
"VASP2014232","RES","CLS","6710 Ninth Corps Ln","22553","Spotsylvania, VA","Detached","3,044","4","3","1","11/29/2022","12/22/22","$485,000.00","$475,000","7","7","Standard","Standard Sale","Conventional","0.14","2018","No","","","THE VILLAGE AT COURTHOUSE COMMONS","THE VILLAGE AT COURTHOUS"
"VASP2014228","RES","CLS","13201 Melbourne Ct","22407","Spotsylvania, VA","Detached","3,669","3","2","1","","10/11/22","$760,300.00","$760,300","0","0","Standard","Standard Sale","Conventional","2.16","0","Yes","","Excellent","NONE AVAILABLE",""
"VASP2014214","RES","CLS","12704 Clayton Blvd","22407","Spotsylvania, VA","Detached","0","3","2","","","11/09/22","$523,665.00","$523,665","0","0","Standard","Standard Sale","VA","0.12","0","Yes","","Excellent","REGENCY AT CHANCELLORSVILLE NORTH",""
"VASP2014210","RES","CLS","13036 Orange Plank Rd","22508","Spotsylvania, VA","Detached","1,344","3","2","","11/26/2022","12/27/22","$339,252.00","$339,252","7","7","Standard","Standard Sale","FHA","9.53","1984","No","","","TRAPPERS DEN","TRAPPERS DEN"
"VASP2014202","RES","CLS","10303 Kupperton Ct","22408","Spotsylvania, VA","Detached","2,772","4","2","1","12/17/2022","12/23/22","$440,000.00","$330,000","23","23","Standard","Standard Sale","Cash","0.23","2003","No","","","PELHAM'S CROSSING","PELHAM'S CROSSING"
"VASP2014188","RES","CLS","8432 Devries Ln","22553","Spotsylvania, VA","End of Row/Townhouse","2,320","4","3","1","11/27/2022","12/22/22","$380,000.00","$380,000","6","6","Standard","Standard Sale","FHA","0.06","2020","No","","Excellent","THE VILLAGE AT COURTHOUSE COMMONS","THE VILLAGE AT COURTHOUS"
"VASP2014182","RES","CLS","7714 PO River Dr","22551","Spotsylvania, VA","Detached","1,596","2","2","","11/29/2022","12/16/22","$325,000.00","$325,000","12","12","Standard","Standard Sale","Conventional","5.49","1989","No","","Below Average","HUNTERS LODGE","HUNTERS LODGE"
"VASP2014174","RES","CLS","3112 Alliance Ct","22408","Spotsylvania, VA","Interior Row/Townhouse","2,352","3","2","1","11/24/2022","12/19/22","$349,950.00","$355,000","7","7","Standard","Standard Sale","VA","0.04","2013","No","","","LAFAYETTE CROSSING","LAFAYETTE CROSSING"
"VASP2013982","RES","CLS","11005 Gander Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,534","3","2","1","11/29/2022","12/19/22","$315,000.00","$315,000","8","8","Standard","Standard Sale","Conventional","0.04","2000","No","","","FAIRFIELD (SALEM FIELDS)","FAIRFIELD (SALEM FIELDS)"
"VASP2014150","RES","CLS","1604 Bragg Rd","22407","Spotsylvania, VA","Detached","1,056","3","1","","12/03/2022","12/23/22","$255,000.00","$265,000","3","3","Standard","Standard Sale","Conventional","0.60","1955","No","","Good","NONE AVAILABLE",""
"VASP2014160","RES","CLS","5416 S Branch Rd","22407","Spotsylvania, VA","Detached","1,400","3","2","","12/11/2022","12/12/22","$389,900.00","$397,400","5","5","Standard","Standard Sale","Conventional","0.23","1999","No","2022","Very Good","SOUTH OAKS","SOUTH OAKS"
"VASP2012118","RES","CLS","7304 Putnam Pl","22407","Spotsylvania, VA","Detached","1,188","2","2","","","11/16/22","$399,990.00","$440,365","0","0","Standard","Standard Sale","Conventional","0.14","2022","Yes","","Excellent","REGENCY AT CHANCELLORSVILLE NORTH",""
"VASP2014126","RES","CLS","3111 Harmony Ln","23024","Spotsylvania, VA","Detached","1,200","3","1","","11/30/2022","12/30/22","$295,000.00","$287,000","15","109","Standard","Standard Sale","Conventional","1.09","1994","No","","","BLOUNTS HARBOUR","BLOUNTS HARBOR"
"VASP2014158","RES","CLS","6401 Garners Way","22553","Spotsylvania, VA","Other","1,672","2","2","","11/26/2022","12/22/22","$322,500.00","$326,000","7","7","Standard","Standard Sale","Cash, Conventional","0.10","2007","No","","Very Good","MILL CREEK","MILL CREEK"
"VASP2014148","RES","CLS","10708 Peach Tree Dr","22407","Spotsylvania, VA","Detached","1,212","3","2","","11/21/2022","12/19/22","$320,000.00","$325,000","6","6","Standard","Standard Sale","Conventional","0.68","1995","No","","","RAINTREE","RAINTREE"
"VASP2014140","RES","CLS","14615 Woolfolk Rd","22553","Spotsylvania, VA","Detached","2,750","5","3","","11/21/2022","12/28/22","$420,000.00","$420,000","7","95","Standard","Standard Sale","Conventional","4.49","2022","Yes","","Excellent","NONE AVAILABLE",""
"VASP2013916","RES","CLS","10520 Crestfield Ln","22553","Spotsylvania, VA","Detached","2,392","4","3","0","11/18/2022","12/22/22","$364,900.00","$362,500","5","5","Standard","Standard Sale","FHA","0.33","2001","No","","","WESTRIDGE","WESTRIDGE"
"VASP2014094","RES","CLS","10319 Kupperton Ct","22408","Spotsylvania, VA","Detached","3,921","5","3","1","11/22/2022","12/15/22","$520,000.00","$510,000","8","8","Standard","Standard Sale","Cash","0.26","2003","No","","","PELHAM'S CROSSING","PELHAM'S CROSSING"
"VASP2013640","RES","CLS","11306 Mansfield Club Dr","22408","Spotsylvania, VA","Detached","1,993","3","2","0","11/28/2022","12/27/22","$449,000.00","$449,000","4","4","Standard","Standard Sale","Cash","0.20","2003","No","","Very Good","MANSFIELD CLUB","MANSFIELD CLUB"
"VASP2014102","RES","CLS","8610 Upton Ln","22553","Spotsylvania, VA","Interior Row/Townhouse","0","3","2","2","","08/25/22","$387,165.00","$387,165","0","0","Standard","Standard Sale","USDA","0.04","2022","Yes","","Excellent","SPOTSYLVANIA COURTHOUSE",""
"VASP2014100","RES","CLS","6807 Tavern Dr","22551","Spotsylvania, VA","Detached","0","4","3","1","","11/09/22","$580,790.00","$580,790","0","0","Standard","Standard Sale","VA","0.35","2022","Yes","","Excellent","WOODBERRY MANOR",""
"VASP2014074","RES","CLS","7002 Summit Ln","22407","Spotsylvania, VA","Interior Row/Townhouse","1,827","2","2","","11/15/2022","12/13/22","$354,900.00","$354,900","5","5","Standard","Standard Sale","Conventional","0.09","2000","No","","","SALEM FIELDS","STONEFIELD"
"VASP2014078","RES","CLS","8908 Handy Ct","22408","Spotsylvania, VA","Detached","1,694","3","2","1","11/15/2022","12/14/22","$385,000.00","$390,000","5","5","Standard","Standard Sale","Conventional","0.23","1998","No","","","LANCASTER GATE","LANCASTER GATE"
"VASP2014050","RES","CLS","314 Albany St","22407","Spotsylvania, VA","Detached","1,532","3","1","1","12/07/2022","12/29/22","$315,000.00","$320,000","12","12","Standard","Standard Sale","FHA","0.23","1980","No","","","THE TIMBERS","""TIMBERS, THE"""
"VASP2014046","RES","CLS","11107 N Abbie Moore Ct","22407","Spotsylvania, VA","Detached","4,774","4","5","","","11/09/22","$859,690.00","$936,811","0","0","Standard","Standard Sale","VA","2.65","2022","Yes","","Excellent","THORBURN ESTATES",""
"VASP2014044","RES","CLS","2010 Mill Garden Dr","22407","Spotsylvania, VA","Detached","2,000","4","2","","12/08/2022","12/30/22","$345,900.00","$330,000","30","30","Standard","Standard Sale","Other","0.25","1987","No","","","ADA SMITH","MILL GARDEN"
"VASP2014002","RES","CLS","7101 Pebble Ln W","22553","Spotsylvania, VA","Detached","3,920","5","3","1","11/21/2022","12/30/22","$649,000.00","$649,000","11","11","Standard","Standard Sale","VA","1.45","1989","No","","Excellent","BLOOMSBURY","BLOOMSBURY"
"VASP2014018","RES","CLS","5100 Macnamara Dr","22407","Spotsylvania, VA","Detached","1,632","4","3","1","11/23/2022","12/22/22","$375,000.00","$375,000","7","7","Standard","Standard Sale","VA","0.23","1978","No","","","CHANCELLOR GREEN","CHANCELLOR GREEN"
"VASP2014028","RES","CLS","10412 Treaty Ct","22553","Spotsylvania, VA","Detached","2,505","4","2","1","11/09/2022","11/16/22","$115,000.00","$115,000","1","1","Standard","Standard Sale","Cash","5.01","1972","No","","","BATTLEFIELD ESTATES","BATTLEFIELD ESTATES"
"VASP2014010","RES","CLS","111 Sagun Dr","22407","Spotsylvania, VA","Detached","1,410","3","2","0","11/29/2022","12/20/22","$329,900.00","$332,500","6","6","Standard","Standard Sale","Conventional","","1982","No","","","MILL GARDEN SOUTH","MILL GARDEN SOUTH"
"VASP2013974","RES","CLS","5907 Barton Ln","22407","Spotsylvania, VA","Detached","3,282","4","2","2","12/20/2022","12/19/22","$450,000.00","$455,000","4","4","Standard","Standard Sale","FHA","0.33","2001","No","","","FOX POINT","FOX POINT"
"VASP2013994","RES","CLS","9812 Danford St","22407","Spotsylvania, VA","Detached","2,508","4","2","1","11/25/2022","12/27/22","$485,000.00","$475,000","8","8","Standard","Standard Sale","Conventional","0.29","1995","No","","Excellent","FOX POINT","FOX POINT"
"VASP2013980","RES","CLS","441 Albany St","22407","Spotsylvania, VA","Detached","1,288","3","2","0","11/21/2022","12/20/22","$334,900.00","$320,000","15","15","Standard","Standard Sale","Conventional","0.30","1982","No","","","THE TIMBERS","""TIMBERS, THE"""
"VASP2013968","RES","CLS","230 Mansfield St","22408","Spotsylvania, VA","Detached","1,444","5","1","0","11/11/2022","12/16/22","$269,900.00","$245,000","5","5","Standard","Standard Sale","Conventional","0.00","1942","No","","","NONE AVAILABLE","SYLVANIA HEIGHTS"
"VASP2013932","RES","CLS","5134 Fox Mill Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,349","2","2","1","11/13/2022","12/16/22","$250,000.00","$250,000","10","10","Standard","Standard Sale","Conventional","0.04","1988","No","","Average","FAIRVIEW COMMONS","FAIRVIEW COMMONS"
"VASP2013908","RES","CLS","4515 Earlene St","22408","Spotsylvania, VA","Detached","2,584","4","3","0","11/21/2022","12/19/22","$350,000.00","$356,000","6","6","Standard","Standard Sale","FHA","0.23","1986","No","2009","","MEADOWBROOK","MEADOWBROOK"
"VASP2013930","RES","CLS","6786 Courthouse Commons Blvd","22553","Spotsylvania, VA","Detached","2,308","3","3","1","","10/26/22","$496,095.00","$502,430","0","0","Standard","Standard Sale","VA","0.20","","Yes","","Excellent","COURTHOUSE COMMONS",""
"VASP2013910","RES","CLS","7612 Langford Dr","22408","Spotsylvania, VA","Detached","3,200","4","2","1","","10/31/22","$482,990.00","$684,736","0","0","Standard","Standard Sale","Conventional","0.22","2022","Yes","","Excellent","KESWICK",""
"VASP2013688","RES","CLS","5811 S. Cedar Ridge Ln","22407","Spotsylvania, VA","Detached","1,798","3","2","1","11/28/2022","12/16/22","$385,000.00","$385,000","7","7","Standard","Standard Sale","Conventional","0.30","1999","No","","","CEDAR RIDGE","CEDAR RIDGE"
"VASP2013904","RES","CLS","8720 Oldham Rd","22408","Spotsylvania, VA","Detached","2,146","4","2","2","11/23/2022","12/19/22","$399,000.00","$405,000","22","22","Standard","Standard Sale","Conventional","0.27","1999","No","","","LANCASTER GATE","LANCASTER GATE"
"VASP2013876","RES","CLS","104 Hardwood Ln","22408","Spotsylvania, VA","Detached","2,018","3","2","0","12/01/2022","12/29/22","$375,000.00","$360,000","9","9","Standard","Standard Sale","Cash","0.94","1979","No","2017","","NONE AVAILABLE",""
"VASP2013866","RES","CLS","8618 Upton Ln","22553","Spotsylvania, VA","Detached","0","3","2","","","10/19/22","$366,120.00","$366,020","0","0","Standard","Standard Sale","Conventional","0.04","2020","Yes","","Excellent","SPOTSYLVANIA COURTHOUSE",""
"VASP2013496","RES","CLS","7300 Chancellor Rd","22407","Spotsylvania, VA","Detached","1,498","3","1","","11/10/2022","11/30/22","$274,900.00","$280,000","8","8","Standard","Standard Sale","Cash","2.00","1963","No","","Average","NONE AVAILABLE",""
"VASP2013468","RES","CLS","224 Green Arbor Dr","22407","Spotsylvania, VA","Detached","2,390","4","3","0","12/14/2022","12/16/22","$339,900.00","$330,000","13","13","Standard","Standard Sale","Conventional","0.41","1976","No","","","THE TIMBERS","""TIMBERS, THE"""
"VASP2013850","RES","CLS","9100 W Kelton Ct","22408","Spotsylvania, VA","Detached","3,100","5","3","1","","10/28/22","$749,875.00","$749,875","0","0","Standard","Standard Sale","VA","0.50","2022","Yes","","Excellent","SUMMIT CROSSING ESTATES",""
"VASP2013842","RES","CLS","5815 Queens Mill Cir","22407","Spotsylvania, VA","Detached","2,164","4","3","1","11/16/2022","12/15/22","$418,000.00","$418,000","13","13","Standard","Standard Sale","VA","0.37","1986","No","2018","Excellent","QUEEN'S MILL OF SALEM STATION","QUEEN'S MILL"
"VASP2013766","RES","CLS","404 Albany St","22407","Spotsylvania, VA","Detached","1,008","3","1","0","10/31/2022","12/02/22","$205,000.00","$200,000","1","1","Standard","Standard Sale","Conventional","0.40","1978","No","","Average","THE TIMBERS","""TIMBERS, THE"""
"VASP2013840","RES","CLS","10524 Robert E Lee Dr","22551","Spotsylvania, VA","Detached","2,350","4","2","1","11/14/2022","12/30/22","$539,900.00","$525,000","15","157","Standard","Standard Sale","VA","3.61","2022","Yes","","","NONE AVAILABLE",""
"VASP2013810","RES","CLS","5109 Tara Dr","22407","Spotsylvania, VA","Detached","1,708","4","2","","11/04/2022","11/14/22","$225,000.00","$230,000","4","4","Standard","Standard Sale","Cash","0.00","1980","No","","Below Average","CHANCELLOR GREEN","CHANCELLOR GREEN"
"VASP2013402","RES","CLS","5103 Belmont Rd","23117","Spotsylvania, VA","Detached","908","3","1","","10/31/2022","12/05/22","$375,000.00","$380,000","3","3","Standard","Standard Sale","Cash","0.50","1965","No","","","NONE AVAILABLE",""
"VASP2013372","RES","CLS","10300 Meadowview Dr","22408","Spotsylvania, VA","Detached","1,753","4","2","1","11/07/2022","12/06/22","$345,000.00","$350,000","5","5","Standard","Standard Sale","Conventional","0.00","1984","No","","","""MEADOWS, THE""","""MEADOWS, THE"""
"VASP2013722","RES","CLS","6714 S Roxbury Mill Rd","22551","Spotsylvania, VA","Detached","1,441","3","2","","11/01/2022","11/22/22","$249,999.00","$248,000","5","5","Standard","Standard Sale","Conventional","3.00","1980","No","","","STONEBRIDGE","STONEBRIDGE"
"VASP2013808","RES","CLS","8906 Commons Cir","22553","Spotsylvania, VA","Detached","4,152","5","3","1","11/21/2022","12/07/22","$564,990.00","$564,990","9","53","Standard","Standard Sale","Conventional","0.90","1992","No","","Very Good","COURTHOUSE COMMONS","COURTHOUSE COMMONS"
"VASP2013780","RES","CLS","6805 Orchid Ln","22407","Spotsylvania, VA","Detached","2,050","4","2","1","11/18/2022","12/15/22","$435,000.00","$430,000","17","17","Standard","Standard Sale","VA","0.00","1992","No","","","RED ROSE VILLAGE","RED ROSE VILLAGE"
"VASP2013802","RES","CLS","5387 Wooded Way","22580","Spotsylvania, VA","Detached","4,390","3","3","","","10/28/22","$679,500.00","$679,500","0","0","Standard","Standard Sale","VA","5.35","2022","Yes","","Excellent","NONE AVAILABLE",""
"VASP2013800","RES","CLS","7245 Smith Station Rd","22407","Spotsylvania, VA","Detached","1,056","3","2","","11/01/2022","11/30/22","$275,700.00","$276,000","5","5","Standard","Standard Sale","Conventional","0.94","1988","No","","","NONE AVAILABLE",""
"VASP2013776","RES","CLS","9760 Lawyers Rd","22551","Spotsylvania, VA","Detached","1,008","3","1","0","11/03/2022","12/06/22","$249,000.00","$249,000","7","7","Standard","Standard Sale","FHA","1.00","1991","No","","Very Good","NONE AVAILABLE",""
"VASP2013764","RES","CLS","8811 Henly Ct","22408","Spotsylvania, VA","Detached","1,588","4","2","0","10/31/2022","12/02/22","$329,900.00","$329,900","5","5","Standard","Standard Sale","Conventional","0.24","1997","No","","","LANCASTER GATE","LANCASTER GATE"
"VASP2013660","RES","CLS","11801 Hoose Ct","22408","Spotsylvania, VA","Detached","2,297","3","2","1","12/02/2022","12/02/22","$429,000.00","$429,000","6","6","Standard","Standard Sale","Cash","0.42","1994","No","","","KINGSWOOD","KINGSWOOD"
"VASP2013384","RES","CLS","2202 Rock Creek Rd","22407","Spotsylvania, VA","Interior Row/Townhouse","1,176","3","2","1","12/10/2022","12/28/22","$250,000.00","$250,000","14","14","Standard","Standard Sale","Conventional","0.04","1986","No","","Average","MILL GARDEN TOWNHOUSES","MILL GARDEN"
"VASP2013652","RES","CLS","11179 Hamlet Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,179","2","2","1","11/06/2022","12/07/22","$239,000.00","$239,000","8","8","Standard","Standard Sale","Conventional","0.04","1986","No","","","VILLAGES OF SALEM STATION","VILLAGES OF SALEM STATION"
"VASP2013754","RES","CLS","14900 Purcell Ln","22551","Spotsylvania, VA","Detached","4,623","3","3","1","11/20/2022","12/15/22","$1,450,000.00","$1,405,000","2","2","Standard","Standard Sale","Cash","7.34","1980","No","","","NONE AVAILABLE","PURCELL-TAYLOR SUBDIVISION"
"VASP2013592","RES","CLS","5512 Stone Meadow Dr","22407","Spotsylvania, VA","Detached","1,696","3","2","1","11/13/2022","12/13/22","$400,000.00","$395,000","19","19","Standard","Standard Sale","USDA","0.33","1996","No","","","STONEMILL","STONEMILL"
"VASP2013498","RES","CLS","9803 Gunston Hall Rd","22408","Spotsylvania, VA","Detached","2,828","5","2","2","11/18/2022","12/19/22","$460,000.00","$455,000","3","3","Standard","Standard Sale","FHA","0.33","1998","No","","","LEE'S HILL","GRANDSTAFF NORTH"
