"MLS #","Cat","Status","Address","Zip Code","County","Structure Type","Total Finished SQFT","Beds","Bathrooms Full","Bathrooms Half","On Market Date","Close Date","List Price","Close Price","DOM","CDOM","Sale Type","Close Sale Type","Buyer Financing","Lot Size Acres","Year Built","New Construction YN","Year Major Reno/Remodel","Property Condition","Subdivision/Neighborhood","Legal Subdivision"
"VASP2004170","RES","CLS","9016 Maple Run Dr","22407","Spotsylvania, VA","Detached","2,642","3","3","","","11/12/21","$579,555.00","$579,555","0","0","Standard","Standard Sale","Cash, Conventional","0.00","2021","Yes","","Excellent","LEE'S PARKE EXECUTIVES",""
"VASP2005376","RES","CLS","7427 Nyland Rd","22408","Spotsylvania, VA","Detached","2,709","5","3","1","","12/30/21","$650,314.00","$650,314","1","1","Standard","Standard Sale","VA","2.00","2021","Yes","","Excellent","NYLAND ESTATES","NYLAND ESTATES"
"VASP2005354","RES","CLS","10401 Spotswood Dr","22408","Spotsylvania, VA","Detached","0","3","3","1","","12/17/21","$626,135.00","$626,135","0","0","Standard","Standard Sale","VA","0.14","0","Yes","","Excellent","NONE AVAILABLE",""
"VASP2005346","RES","CLS","11525 Osprey Trl","22551","Spotsylvania, VA","Detached","2,943","4","3","1","","06/23/21","$576,047.00","$576,047","0","0","Standard","Standard Sale","Conventional","0.47","0","Yes","","Excellent","FAWN LAKE","FAWN LAKE"
"VASP2005256","RES","CLS","6233 Sweetbriar Dr","22407","Spotsylvania, VA","Detached","3,978","5","4","1","","12/23/21","$485,000.00","$485,000","0","0","Standard","Standard Sale","VA","0.34","1991","No","","","FOX POINT","FOX POINT"
"VASP2005122","RES","CLS","5706 Donnelly Dr","22580","Spotsylvania, VA","Detached","0","4","3","1","","03/31/21","$529,673.00","$529,673","0","0","Standard","Standard Sale","Conventional","3.00","2021","Yes","","Excellent","NONE AVAILABLE",""
"VASP2004994","RES","CLS","7807 Bexley Ln","22551","Spotsylvania, VA","Detached","2,800","4","3","","","07/19/21","$624,395.00","$624,394","0","0","Standard","Standard Sale","Conventional","0.28","","Yes","","Excellent","KESWICK",""
"VASP2004918","RES","CLS","5717 W Kesslers Xing","22407","Spotsylvania, VA","Detached","1,850","3","2","","","11/19/21","$420,000.00","$420,000","0","0","Standard","Standard Sale","Cash","0.18","2007","No","","","VIRGINIA HERITAGE AT LEE'S PARK","VIRGINIA HERITAGE AT LEE"
"VASP2004884","RES","CLS","2 Eugene Ct","22407","Spotsylvania, VA","Detached","1,361","3","2","1","12/19/2021","12/30/21","$309,900.00","$302,500","8","8","Standard","Standard Sale","Cash","0.26","1990","No","","","MAPLE GROVE","MAPLE GROVE"
"VASP2004836","RES","CLS","9806 Cannonball Ct","22408","Spotsylvania, VA","Detached","2,604","4","2","1","12/09/2021","12/10/21","$433,000.00","$433,000","1","1","Standard","Standard Sale","FHA","0.23","1999","No","","","GRANDSTAFF NORTH","GRANDSTAFF NORTH"
"VASP2004808","RES","CLS","11003 Waterstone Pl","22551","Spotsylvania, VA","Detached","0","5","5","","12/09/2021","12/03/21","$563,990.00","$622,450","0","0","Standard","Standard Sale","VA","0.54","2021","Yes","","Excellent","FAWN LAKE","FAWN LAKE"
"VASP2004708","RES","CLS","407 Olde Greenwich Cir","22408","Spotsylvania, VA","Interior Row/Townhouse","1,260","3","1","1","12/10/2021","12/22/21","$215,000.00","$207,000","3","3","Standard","Standard Sale","Cash","0.05","1972","No","","Excellent","OLDE GREENWICH","OLDE GREENWICH"
"VASP2004374","RES","CLS","310 Woodfield Dr","22553","Spotsylvania, VA","Detached","2,476","4","2","1","12/06/2021","12/30/21","$440,000.00","$430,000","1","1","Standard","Standard Sale","Conventional","1.19","1987","No","","","WOODFIELD","WOODFIELD"
"VASP2004406","RES","CLS","10611 Greta Lynn Ct","22407","Spotsylvania, VA","End of Row/Townhouse","1,366","3","1","1","12/09/2021","12/27/21","$245,000.00","$245,000","6","6","Standard","Standard Sale","Conventional","0.07","1995","No","","Very Good","BALLANTRAYE","BALLANTRAYE"
"VASP2004190","RES","CLS","11548 Savannah Dr","22407","Spotsylvania, VA","Twin/Semi-Detached","1,969","3","3","0","12/09/2021","12/28/21","$342,000.00","$343,000","5","5","Standard","Standard Sale","Cash","0.11","1989","No","","Very Good","SUMMERLAKE","SUMMERLAKE"
"VASP2004602","RES","CLS","2237 Champions Way #139","22408","Spotsylvania, VA","Interior Row/Townhouse","2,259","3","3","1","12/06/2021","12/29/21","$375,000.00","$380,000","4","4","Standard","Standard Sale","VA","0.00","2017","No","","Excellent","NEW POST ON THE RAPPAHANNOCK","NEW POST"
"VASP2004280","RES","CLS","2418 Horseshoe Bend Dr","23024","Spotsylvania, VA","Detached","3,100","4","2","1","12/01/2021","12/02/21","$429,900.00","$439,900","1","1","Standard","Standard Sale","Conventional","1.46","2017","No","","Very Good","HORSESHOE COVE","HORSESHOE COVE"
"VASP2004370","RES","CLS","1629 Hudgins Farm Cir","22408","Spotsylvania, VA","Detached","3,868","4","4","1","12/27/2021","12/28/21","$525,000.00","$550,000","1","1","Standard","Standard Sale","Conventional","0.16","2018","No","","","SUMMERFIELD","SUMMERFIELD"
"VASP2004464","RES","CLS","311 Sycamore Dr","22408","Spotsylvania, VA","Detached","1,810","3","2","","12/03/2021","12/30/21","$324,900.00","$324,900","4","27","Standard","Standard Sale","Other","0.26","1978","No","","Very Good","SPOTSWOOD ESTATES","SPOTSWOOD ESTATES"
"VASP2004402","RES","CLS","11005 Chesterwood Dr","22553","Spotsylvania, VA","Detached","1,908","4","2","1","12/03/2021","12/30/21","$330,000.00","$337,000","3","3","Standard","Standard Sale","Conventional","0.24","1992","No","2006","","HOLLEYBROOKE","COBBLESTONE"
"VASP2004134","RES","CLS","11025 Forest Hollow Dr","23024","Spotsylvania, VA","Detached","1,474","4","3","","12/02/2021","12/30/21","$299,000.00","$315,000","3","3","Standard","Standard Sale","USDA","5.01","2017","No","","","PINE FOREST ESTATES","PINE FOREST ESTATES"
"VASP2004354","RES","CLS","7314 Harvest Ln","22407","Spotsylvania, VA","Detached","2,508","5","2","1","12/04/2021","12/21/21","$409,000.00","$420,000","8","8","Standard","Standard Sale","Conventional","0.24","2003","No","","Very Good","HARVESTDALE","HARVESTDALE"
"VASP2004330","RES","CLS","9603 Coventry Creek Dr","22408","Spotsylvania, VA","Interior Row/Townhouse","1,116","2","2","","12/01/2021","12/30/21","$240,000.00","$240,000","8","8","Standard","Standard Sale","Conventional","0.03","2003","No","","","COVENTRY CREEK","COVENTRY CREEK"
"VASP2004314","RES","CLS","8512 Laroque Run Dr","22407","Spotsylvania, VA","Detached","3,438","4","2","1","","11/23/21","$534,990.00","$688,960","0","0","Standard","Standard Sale","Conventional","3.30","2021","Yes","","Excellent","ESTATES OF CHANCELLORSVILLE",""
"VASP2004236","RES","CLS","12902 Orange Blossom Ct","22407","Spotsylvania, VA","Detached","2,800","4","2","1","12/28/2021","12/28/21","$649,999.00","$650,000","10","10","Standard","Standard Sale","Conventional","2.80","2021","Yes","","Excellent","ESTATES OF CHANCELLORSVILLE",""
"VASP2004306","RES","CLS","6204 Quartz Ln","22407","Spotsylvania, VA","Detached","2,500","4","3","","","11/12/21","$432,875.00","$432,875","0","0","Standard","Standard Sale","Conventional","0.23","2021","Yes","","Excellent","COURTLAND PARK","COURTLAND PARK"
"VASP2004282","RES","CLS","11521 Sturbridge Ct","22407","Spotsylvania, VA","Twin/Semi-Detached","1,900","3","3","0","11/24/2021","12/28/21","$330,000.00","$330,000","5","5","Standard","Standard Sale","Conventional","0.11","1989","No","","","SUMMERLAKE","SUMMERLAKE"
"VASP2004278","RES","CLS","10806 Tealwing Cv","22407","Spotsylvania, VA","Detached","3,822","3","4","0","11/20/2021","12/03/21","$520,000.00","$500,000","1","1","Standard","Standard Sale","Conventional","1.56","1999","No","","","NI RIVER LANDING","NI RIVER LANDING"
"VASP2004276","RES","CLS","5132 Cottonwood Ct","22407","Spotsylvania, VA","Interior Row/Townhouse","1,120","3","1","1","12/23/2021","12/29/21","$240,000.00","$242,000","3","3","Standard","Standard Sale","Cash","0.04","1989","No","2021","","BREEZEWOOD FOREST EAST","BREEZEWOOD FOREST EAST"
"VASP2004274","RES","CLS","11701 Berry Ln","22551","Spotsylvania, VA","Detached","1,837","3","2","","12/09/2021","12/30/21","$299,000.00","$300,000","5","5","Standard","Standard Sale","FHA","0.66","1990","No","","Very Good","LAKE WILDERNESS","LAKE WILDERNESS"
"VASP2004270","RES","CLS","9017 Maple Run Drive","22407","Spotsylvania, VA","Detached","2,819","4","3","1","","11/05/21","$640,845.00","$640,845","0","0","Standard","Standard Sale","VA","0.00","","Yes","","Excellent","LEES PARKE",""
"VASP2004264","RES","CLS","9712 W Midland Way","22408","Spotsylvania, VA","Interior Row/Townhouse","1,123","2","2","","11/29/2021","12/21/21","$249,900.00","$245,000","10","10","Standard","Standard Sale","FHA","0.03","2003","No","","","COVENTRY CREEK","COVENTRY CREEK"
"VASP2004250","RES","CLS","10417 Spotswood Drive","22408","Spotsylvania, VA","Detached","2,660","3","2","1","","11/17/21","$418,990.00","$523,426","0","0","Standard","Standard Sale","VA","0.17","2021","Yes","","Excellent","NEW POST ON THE RAPPAHANNOCK",""
"VASP2004152","RES","CLS","7005 Lombard Ln","22407","Spotsylvania, VA","Detached","1,404","3","2","","11/26/2021","12/27/21","$275,000.00","$275,000","6","6","Standard","Standard Sale","Conventional","0.25","0","No","","","BATTLEFIELD GREEN","BATTLEFIELD GREEN"
"VASP2004238","RES","CLS","12326 Willow Woods Dr","22407","Spotsylvania, VA","Detached","2,540","4","3","0","11/30/2021","12/30/21","$359,000.00","$356,000","5","5","Standard","Standard Sale","Cash","0.34","0","No","2008","","WILLOW OAKS","WILLOW OAKS"
"VASP2004224","RES","CLS","6910 Violet Dr","22407","Spotsylvania, VA","Detached","2,044","4","2","1","11/26/2021","12/22/21","$374,900.00","$390,000","4","4","Standard","Standard Sale","Conventional","0.28","2003","No","","","RED ROSE VILLAGE","RED ROSE VILLAGE"
"VASP2004218","RES","CLS","8908 Saint Landry Ln","22553","Spotsylvania, VA","Detached","2,320","3","3","1","","11/17/21","$387,560.00","$387,560","0","0","Standard","Standard Sale","Conventional","0.15","2021","Yes","","Excellent","COURTHOUSE COMMONS",""
"VASP2003996","RES","CLS","207 Oak Crest Dr","22534","Spotsylvania, VA","Detached","924","2","1","","12/03/2021","12/23/21","$325,000.00","$310,000","15","15","Standard","Standard Sale","Conventional","5.00","1986","No","","","OAK CREST ESTATES","OAK CREST ESTATES"
"VASP2004210","RES","CLS","11217 Preswick Ln","22551","Spotsylvania, VA","Detached","6,688","4","4","1","","11/16/21","$2,275,000.00","$2,275,000","0","0","Standard","Standard Sale","Cash","0.65","2019","No","","Excellent","FAWN LAKE","FAWN LAKE"
"VASP2004182","RES","CLS","6329 Tree Haven Ln","22551","Spotsylvania, VA","Manufactured","1,728","3","2","","11/23/2021","12/29/21","$249,900.00","$250,000","6","6","Standard","Standard Sale","FHA","3.00","1993","No","2017","Good","LOCKLEAR LANDING","LOCKLEAR LANDING"
"VASP2004122","RES","CLS","6035 Partlow Rd","22551","Spotsylvania, VA","Detached","1,650","3","2","","11/30/2021","12/27/21","$509,900.00","$509,900","13","13","Standard","Standard Sale","VA","11.70","2018","No","","Excellent","NONE AVAILABLE","LEXINGTON"
"VASP2004196","RES","CLS","11616 Sawgrass Ln","22407","Spotsylvania, VA","Detached","0","5","3","1","","11/18/21","$584,950.00","$584,950","0","0","Standard","Standard Sale","VA","0.57","0","Yes","","Excellent","AVALON WOODS","AVALON WOODS"
"VASP2004150","RES","CLS","100 Roanoke St","22407","Spotsylvania, VA","Detached","1,788","3","2","","11/21/2021","12/17/21","$339,900.00","$339,900","4","4","Standard","Standard Sale","FHA","0.30","1984","No","","Very Good","THE TIMBERS","""TIMBERS, THE"""
"VASP2004184","RES","CLS","5501 Carousel St","22407","Spotsylvania, VA","Detached","1,728","4","2","","11/23/2021","12/21/21","$299,900.00","$310,000","4","4","Standard","Standard Sale","FHA","0.00","1978","No","","Excellent","OAK GROVE TERRACE","OAK GROVE TERRACE"
"VASP2004098","RES","CLS","2910 Broyhill Ct","22408","Spotsylvania, VA","Interior Row/Townhouse","1,312","3","2","1","11/21/2021","12/14/21","$237,000.00","$241,000","4","4","Standard","Standard Sale","Conventional","0.00","2001","No","","","BROOKWOOD","BROOKWOOD"
"VASP2004078","RES","CLS","3920 Chapman Dr","22408","Spotsylvania, VA","Detached","3,400","5","3","1","11/22/2021","12/22/21","$535,000.00","$575,000","5","5","Standard","Standard Sale","VA","1.05","2011","No","","Excellent","LANSDOWNE","LANSDOWNE"
"VASP2004144","RES","CLS","4731 Wensel Rd","22408","Spotsylvania, VA","Interior Row/Townhouse","510","3","2","2","11/19/2021","12/14/21","$340,000.00","$350,000","3","6","Standard","Standard Sale","VA","0.04","2017","No","","Excellent","LAKESIDE","LAKESIDE"
"VASP2004168","RES","CLS","12711 Pickett Ct","22551","Spotsylvania, VA","Detached","1,200","3","2","0","11/21/2021","12/20/21","$319,900.00","$331,000","4","4","Standard","Standard Sale","VA","0.86","1991","No","","","LAKE WILDERNESS","LAKE WILDERNESS"
"VASP2003666","RES","CLS","9947 Matti Hill Ct","22408","Spotsylvania, VA","Interior Row/Townhouse","1,240","2","1","1","12/02/2021","12/31/21","$220,000.00","$230,000","3","3","Standard","Standard Sale","FHA","0.05","1998","No","","","GERMANNA POINT","GERMANNA POINT"
"VASP2004132","RES","CLS","6903 Bernly Ct","22553","Spotsylvania, VA","Garage/Parking Space","2,870","4","2","1","11/19/2021","12/17/21","$440,000.00","$475,000","3","3","Standard","Standard Sale","Conventional","1.29","1994","No","","","SAGUN'S LANDING","SAGUN'S LANDING"
"VASP2004110","RES","CLS","6508 Plantation Forest Dr","22553","Spotsylvania, VA","Detached","1,188","3","1","1","11/30/2021","12/30/21","$294,900.00","$294,900","5","5","Standard","Standard Sale","VA","0.28","1988","No","","Excellent","PLANTATION FOREST","PLANTATION FOREST"
"VASP2004164","RES","CLS","10204 Blakely St","22408","Spotsylvania, VA","Detached","4,134","4","3","1","11/21/2021","12/20/21","$450,000.00","$477,000","3","3","Standard","Standard Sale","USDA","0.22","2002","No","","","PELHAM'S CROSSING","PELHAM'S CROSSING"
"VASP2004090","RES","CLS","9500 Secca Dr","22407","Spotsylvania, VA","Detached","1,344","3","2","0","11/23/2021","12/28/21","$370,000.00","$393,000","5","5","Standard","Standard Sale","Conventional","5.00","2010","No","","","DOE RUN ESTATES","DOE RUN ESTATES"
"VASP2004136","RES","CLS","13202 Flintlock Dr","22551","Spotsylvania, VA","Detached","1,288","3","2","","11/23/2021","12/17/21","$319,900.00","$330,000","8","8","Standard","Standard Sale","FHA, Other","0.49","1990","No","","","LAKE WILDERNESS","LAKE WILDERNESS"
"VASP2004068","RES","CLS","7128 Wytheville Cir","22407","Spotsylvania, VA","End of Row/Townhouse","2,347","3","2","2","11/18/2021","12/22/21","$315,000.00","$315,000","4","4","Standard","Standard Sale","Conventional","0.06","2005","No","","","SALEM FIELDS","SALEM FIELDS"
"VASP2004052","RES","CLS","10615 Cobblestone Dr","22553","Spotsylvania, VA","Detached","1,199","3","2","","11/18/2021","12/02/21","$274,900.00","$270,000","4","4","Standard","Standard Sale","Conventional","0.35","1988","No","","Very Good","HOLLEYBROOKE","COBBLESTONE"
"VASP2004046","RES","CLS","10910 Deerfield Dr","22407","Spotsylvania, VA","Detached","1,012","3","1","","11/27/2021","12/28/21","$269,500.00","$265,000","4","4","Standard","Standard Sale","Conventional","0.89","1972","No","2015","","DEERFIELD","DEERFIELD"
"VASP2004070","RES","CLS","6801 Harrison Rd","22407","Spotsylvania, VA","Detached","1,452","3","2","","11/16/2021","12/29/21","$369,900.00","$355,000","5","5","Standard","Standard Sale","VA","1.20","0","No","","Very Good","NONE AVAILABLE","SHANNON PROPERTY"
"VASP2004028","RES","CLS","10602 Rhoads Dr","22407","Spotsylvania, VA","Detached","2,416","4","3","0","12/03/2021","12/16/21","$460,000.00","$460,000","3","3","Standard","Standard Sale","Cash","0.78","2013","No","","Good","CHANDLERS POND","CHANDLERS POND"
"VASP2004038","RES","CLS","11131 Gander Ct","22407","Spotsylvania, VA","End of Row/Townhouse","1,734","3","2","1","11/22/2021","12/17/21","$280,000.00","$280,000","12","12","Standard","Standard Sale","VA","0.06","2002","No","","","SALEM FIELDS","FAIRFIELD (SALEM FIELDS)"
"VASP2004022","RES","CLS","3903 Blake Dr","22407","Spotsylvania, VA","Detached","1,688","3","2","0","12/07/2021","12/17/21","$359,900.00","$350,000","7","7","Standard","Standard Sale","VA","0.26","1976","No","","Very Good","MAPLE GROVE","MAPLE GROVE"
"VASP2004026","RES","CLS","6109 Windsor Dr","22407","Spotsylvania, VA","Detached","1,532","4","2","","11/22/2021","12/28/21","$289,900.00","$295,000","4","4","Standard","Standard Sale","VHDA","0.45","1989","No","","","WINDSOR PLACE","WINDSOR PLACE"
"VASP2004040","RES","CLS","7705 Loch Lomond Ct","22407","Spotsylvania, VA","Detached","4,330","5","5","1","11/20/2021","12/30/21","$834,900.00","$825,000","10","62","Standard","Standard Sale","Other","3.15","2021","Yes","","Excellent","THORBURN ESTATES","THORBURN ESTATES"
"VASP2004034","RES","CLS","6316 Hams Ford Rd","22551","Spotsylvania, VA","Detached","1,800","3","2","1","11/14/2021","12/21/21","$374,900.00","$374,900","4","4","Standard","Standard Sale","USDA","1.00","2004","No","","","NONE AVAILABLE","OLD TRAP"
"VASP2004036","RES","CLS","6224 Salisbury Dr","22553","Spotsylvania, VA","Detached","3,476","6","3","1","12/03/2021","12/27/21","$435,000.00","$435,000","9","9","Standard","Standard Sale","Conventional","0.41","2003","No","","","CROWN GRANT","CROWN GRANT"
"VASP2004030","RES","CLS","12812 Kelsey Cir","22553","Spotsylvania, VA","Detached","2,657","3","2","1","11/24/2021","12/21/21","$449,500.00","$460,000","11","105","Standard","Standard Sale","FHA","1.32","2002","No","","","SIX LAKES WEST","SIX LAKES WEST"
"VASP2003980","RES","CLS","216 Bend Farm Rd","22408","Spotsylvania, VA","Detached","713","2","2","0","11/22/2021","12/10/21","$225,000.00","$225,000","13","13","Standard","Standard Sale","VA","0.20","1940","No","","Very Good","SYLVANIA HEIGHTS","SYLVANIA HEIGHTS"
"VASP2003704","RES","CLS","10630 Wakeman Dr","22407","Spotsylvania, VA","End of Row/Townhouse","1,986","3","3","1","11/11/2021","12/10/21","$265,000.00","$275,000","2","2","Standard","Standard Sale","Conventional","0.07","1988","No","","Very Good","BALLANTRAYE","BALLANTRAYE"
"VASP2004018","RES","CLS","11706 Apple Blossom Ct","22407","Spotsylvania, VA","Detached","1,914","4","2","1","11/16/2021","12/17/21","$375,000.00","$390,000","6","6","Standard","Standard Sale","Conventional","0.00","1996","No","","Very Good","RED ROSE VILLAGE","RED ROSE VILLAGE"
"VASP2004014","RES","CLS","2 Rick Ct","22407","Spotsylvania, VA","Detached","1,680","3","2","","11/17/2021","12/21/21","$330,000.00","$335,000","6","6","Standard","Standard Sale","FHA","0.00","1973","No","","Average","MAPLE GROVE","MAPLE GROVE"
"VASP2004004","RES","CLS","10426 N McClellan Dr","22408","Spotsylvania, VA","Detached","3,260","5","3","","11/16/2021","12/14/21","$450,000.00","$460,000","0","64","Standard","Standard Sale","FHA","0.20","2005","No","","","LEE'S CROSSING","LEE'S CROSSING"
"VASP2004010","RES","CLS","6700 Green Arbor Dr","22407","Spotsylvania, VA","Detached","1,539","3","2","","12/02/2021","12/30/21","$349,000.00","$360,000","10","10","Standard","Standard Sale","VA","0.33","2001","No","","","CAMELOT","CAMELOT"
"VASP2003988","RES","CLS","4301 Normandy Ct","22408","Spotsylvania, VA","End of Row/Townhouse","1,920","3","3","1","11/13/2021","12/03/21","$275,000.00","$275,000","2","2","Standard","Standard Sale","Conventional","0.06","2004","No","","","LAFAYETTE VILLAGE","LAFAYETTE VILLAGE"
"VASP2004006","RES","CLS","5814 Piney Glade Rd","22407","Spotsylvania, VA","Detached","3,429","3","3","1","11/22/2021","12/21/21","$500,000.00","$525,000","5","5","Standard","Standard Sale","Conventional","0.24","2017","No","","","LEES PARKE","LEES PARKE"
"VASP2003992","RES","CLS","5904 Concord Dr","22407","Spotsylvania, VA","Detached","2,668","3","3","","11/08/2021","11/08/21","$210,000.00","$210,000","1","1","Standard","Standard Sale","Cash","0.00","1971","No","","","SHERATON HILLS","SHERATON HILLS"
"VASP2003986","RES","CLS","11400 Wheeler Rd","22551","Spotsylvania, VA","Detached","1,000","3","1","0","12/12/2021","12/17/21","$267,500.00","$270,000","7","7","Standard","Standard Sale","USDA","1.19","1988","No","2017","Excellent","WOODLYN ACRES","WOODLYN ACRES"
"VASP2000017","RES","CLS","8003 Sandalwood Ln","22407","Spotsylvania, VA","Detached","1,901","3","2","","11/15/2021","12/16/21","$299,900.00","$325,000","4","4","Standard","Standard Sale","VA","0.41","1994","No","","","RAINTREE","RAINTREE"
"VASP2003984","RES","CLS","2905 Broyhill Ct","22408","Spotsylvania, VA","Interior Row/Townhouse","1,280","3","2","1","12/16/2021","12/22/21","$237,000.00","$250,000","3","3","Standard","Standard Sale","Conventional","0.00","1995","No","","Excellent","BROOKWOOD","BROOKWOOD"
"VASP2003982","RES","CLS","104 Holmes Ct","22551","Spotsylvania, VA","Detached","1,008","3","1","","11/23/2021","12/29/21","$279,900.00","$279,900","9","9","Standard","Standard Sale","USDA","0.00","1981","No","","Very Good","SPOTSLEE","SPOTSLEE"
"VASP2003978","RES","CLS","11904 Enchanted Ct","22407","Spotsylvania, VA","Detached","4,970","4","4","","11/10/2021","12/16/21","$560,000.00","$563,000","3","3","Standard","Standard Sale","VA","0.34","1997","No","","","ROYAL OAKS","ROYAL OAKS"
"VASP2003976","RES","CLS","7821 General Wright Dr","22407","Spotsylvania, VA","Detached","2,243","2","2","","12/17/2021","12/27/21","$509,000.00","$500,000","5","5","Standard","Standard Sale","Conventional","0.13","2018","No","","Excellent","REGENCY AT CHANCELLORSVILLE","REGENCY AT CHANCELLORSVI"
"VASP2003974","RES","CLS","11507 Duchess Dr","22408","Spotsylvania, VA","Detached","2,437","4","2","1","11/08/2021","12/03/21","$399,900.00","$412,000","4","4","Standard","Standard Sale","FHA","0.39","1997","No","","","KINGSWOOD","KINGSWOOD"
"VASP2003662","RES","CLS","7022 Soulier Ln","22407","Spotsylvania, VA","Detached","1,924","4","2","","12/04/2021","12/10/21","$329,900.00","$329,900","6","37","Standard","Standard Sale","FHA","0.00","1979","No","","Excellent","BATTLEFIELD GREEN","BATTLEFIELD GREEN"
"VASP2003952","RES","CLS","3537 Breaknock Rd","23024","Spotsylvania, VA","Detached","2,300","4","2","1","11/06/2021","12/06/21","$430,000.00","$445,000","2","2","Standard","Standard Sale","Conventional","1.00","2017","No","","","EDNA JOHNSON MOODY","EDNA JOHNSON MOODY SUBDIVISION"
"VASP2003900","RES","CLS","811 Kilarney Dr","22407","Spotsylvania, VA","Detached","2,080","5","2","","12/01/2021","12/08/21","$324,900.00","$335,000","3","3","Standard","Standard Sale","Cash","0.26","1974","No","","","CHANCELLOR GREEN","CHANCELLOR GREEN"
"VASP2003948","RES","CLS","307 Sycamore Dr","22408","Spotsylvania, VA","Detached","1,568","3","2","","11/14/2021","12/10/21","$320,000.00","$325,000","11","11","Standard","Standard Sale","Conventional","0.00","0","No","","","SPOTSWOOD ESTATES","SPOTSWOOD ESTATES"
"VASP2003944","RES","CLS","5824 Arcadia Crossing Ln","22580","Spotsylvania, VA","Detached","2,522","3","3","1","","07/22/21","$657,207.00","$657,207","0","0","Standard","Standard Sale","Conventional","10.00","2021","Yes","","Excellent","NONE AVAILABLE",""
"VASP2003940","RES","CLS","5822 Spruce Valley Dr","22407","Spotsylvania, VA","Detached","3,046","3","3","1","11/18/2021","12/21/21","$510,000.00","$510,000","10","10","Standard","Standard Sale","Conventional","0.23","2017","No","","","LEE'S PARKE","LEES PARKE"
"VASP2003942","RES","CLS","6204 New Berne Rd","22407","Spotsylvania, VA","Detached","0","2","3","","","09/27/21","$466,040.00","$466,040","0","0","Standard","Standard Sale","Cash","0.16","2021","Yes","","Excellent","VIRGINIA HERITAGE AT LEE'S PARK","VIRGINIA HERITAGE AT LEE"
"VASP2003908","RES","CLS","3912 Saint Michaels Sq","22408","Spotsylvania, VA","End of Row/Townhouse","2,447","3","3","1","11/13/2021","12/16/21","$289,900.00","$300,000","3","3","Standard","Standard Sale","Conventional","0.06","2003","No","","","COVENTRY CREEK","COVENTRY CREEK"
